"Employers who were Issued a Positive Labour Market Impact Assessment (LMIA) by Stream, National Occupational Classification (NOC) 2011 and Business Location in 2020 (July-September)",,,,, 
Province/Territory,Stream,Employer,Address,Occupation,Approved Positions 
Ontario,   Low Wage,2602274 Ontario Inc.,"Kitchener, ON N2A 2Y5",6311-Food service supervisors,1
Ontario,   Low Wage,2602559 ONTARIO INC.,"Aurora, ON L4G 1P3",0631-Restaurant and food service managers,1
Ontario,   Low Wage,2604873 Ontario Inc.,"Concord, ON L4K 3M6",6211-Retail sales supervisors,2
Ontario,   Low Wage,2605853 Ontario Inc.,"Brampton, ON L6S 5X9",6322-Cooks,1
Ontario,   Low Wage,2606941 ONTARIO INC.,"North York, ON M2M 3X7",6322-Cooks,1
Ontario,   Low Wage,2607107 Ontario Inc.,"Elmira, ON N3B 2M5",6321-Chefs,1
Ontario,   Low Wage,2609009 Ontario Inc.,"Cambridge, ON N3C 1G8",6322-Cooks,1
Ontario,   Low Wage,2610259 ONTARIO INC.,"Schomberg, ON L0G 1T0",6322-Cooks,1
Ontario,   Low Wage,2610892 Ontario Inc.,"Welland, ON L3C 1L8",6322-Cooks,1
Ontario,   Low Wage,2615722 ONTARIO INC.,"MISSISSAUGA, ON L5C 4G7",6322-Cooks,1
Ontario,   Low Wage,2618204 ONTARIO LTD.,"VAUGHAN, ON L4K 5Y6",6322-Cooks,1
Ontario,   Low Wage,2629850 ONTARIO INC.,"NORTH YORK, ON M1S 1V3",6322-Cooks,1
Ontario,   Low Wage,2631100 ONTARIO INC.,"Milton, ON L9T 6J5",6311-Food service supervisors,1
Ontario,   Low Wage,2631909 Ontario Inc,"Toronto, ON M5G 1M7",6341-Hairstylists and barbers,1
Ontario,   Low Wage,2632398 ONTARIO INC.,"SCARBOROUGH, ON M1B 4Y7",6311-Food service supervisors,2
Ontario,   Low Wage,2633516 Ontario Inc.,"Brampton, ON L6R 2R6",6322-Cooks,1
Ontario,   Low Wage,2634189 Ontario Inc.,"Haileybury, ON P0J 1K0",6322-Cooks,1
Ontario,   Low Wage,2634232 ONTARIO INC.,"HAMILTON, ON L8W 3N7",1241-Administrative assistants,1
Ontario,   Low Wage,2634232 ONTARIO INC.,"HAMILTON, ON L8W 3N7",1311-Accounting technicians and bookkeepers,1
Ontario,   Low Wage,2641986 ONTARIO INC.,"PETERBOROUGH, ON K9J 2T8",6322-Cooks,1
Ontario,   Low Wage,2645430 Ontario Corporation,"Brampton, ON L6W 2B8","6331-Butchers, meat cutters and fishmongers - retail and wholesale",1
Ontario,   Low Wage,2647015 Ontario Inc,"Peterborough, ON K9J 2A2",0631-Restaurant and food service managers,1
Ontario,   Low Wage,2649170 ONTARIO INC.,"Mattawa, ON P0H 1V0",0631-Restaurant and food service managers,1
Ontario,   Low Wage,2649170 ONTARIO INC.,"Mattawa, ON P0H 1V0",6311-Food service supervisors,1
Ontario,   Low Wage,2650198 Ontario Inc.,"Mississauga, ON L5J 2Y4",6311-Food service supervisors,1
Ontario,   Low Wage,2651124 Ontario Inc,"Milton, ON L9T 6R1",0631-Restaurant and food service managers,1
Ontario,   Low Wage,2652852 Ontario Inc.,"Mississauga, ON L5N 8C8",0631-Restaurant and food service managers,1
Ontario,   Low Wage,2653905 Ontario Inc.,"Fergus, ON N1M 2R2",6322-Cooks,1
Ontario,   Low Wage,2654425 ONTARIO INC.,"BRAMPTON, ON L6Y 6G9",6322-Cooks,1
Ontario,   Low Wage,2658043 ONTARIO CORP,"TORONTO, ON M5V 1J5",6322-Cooks,1
Ontario,   Low Wage,2658161 ONTARIO INC.,"VAUGHAN, ON L4L 8R3",6341-Hairstylists and barbers,1
Ontario,   Low Wage,2660245 Ontario Inc,"Kincardine, ON N2Z 0B5",6311-Food service supervisors,1
Ontario,   Low Wage,2662680 ONTARIO INC.,"LONDON, ON N6B 3G8",6322-Cooks,1
Ontario,   Low Wage,2663062 Ontario Ltd.,"Toronto, ON M4A 1R5",6322-Cooks,1
Ontario,   Low Wage,2666065 ONTARIO INC.,"MILTON, ON L9T 0R3",6311-Food service supervisors,1
Ontario,   Low Wage,2673920 Ontario Inc.,"Toronto, ON M5V 3X8",6311-Food service supervisors,1
Ontario,   Low Wage,2674235 Ontario Inc.,"Toronto, ON M5S 1X2",6322-Cooks,1
Ontario,   Low Wage,2675184 Ontario Inc,"Mississauga, ON L5L 3P9",6322-Cooks,1
Ontario,   Low Wage,2697919 ONTARIO INC.,"Gulph, ON N1G 3A2",6311-Food service supervisors,1
Ontario,   Low Wage,2697919 ONTARIO INC.,"Gulph, ON N1G 3A2",6322-Cooks,2
Ontario,   Low Wage,2700647 Ontario Inc.,"Kingston, ON K7M 3E9",6322-Cooks,1
Ontario,   Low Wage,2700936 Ontario Inc,"Oakville, ON L6H 1M4",6321-Chefs,1
Ontario,   Low Wage,2705985 Ontario Inc,"Toronto, ON M4T 2S9",6322-Cooks,1
Ontario,   Low Wage,2720374 Ontario Inc.,"Aurora, ON L4G 7J1",6321-Chefs,1
Ontario,   Low Wage,2733304 Ontario Inc.,"Mississauga, ON L5V 0B5",6311-Food service supervisors,1
Ontario,   Low Wage,4043928 CANADA INC,"Toronto, ON M5H 1Z5",6311-Food service supervisors,1
Ontario,   Low Wage,41 Park Avenue East Holdings Inc,"Chatham, ON N7M 3V3",6311-Food service supervisors,2
Ontario,   Low Wage,4895 GMB INC.,"North York, ON M2N 5N4",6322-Cooks,1
Ontario,   Low Wage,5003492 Ontario Inc.,"North York, ON M2M 3V9",6322-Cooks,1
Ontario,   Low Wage,501 Frontenac St. Inc.,"Kingston, ON K7K 2X5",6731-Light duty cleaners,3
Ontario,   Low Wage,501 Frontenac St. Inc.,"Kingston, ON K7K 2X5",8612-Landscaping and grounds maintenance labourers,2
Ontario,   Low Wage,501371 Ontario Limited OP,"Etobicoke - ON, ON M9V 3Y6",6332-Bakers,1
Ontario,   Low Wage,573349 Ontario Limited,"Toronto, ON M8Z 5K7","6331-Butchers, meat cutters and fishmongers - retail and wholesale",20
Ontario,   Low Wage,6376631 CANADA INC.,"Brampton, ON L7A 0S9",7511-Transport truck drivers,1
Ontario,   Low Wage,657546 Ontario Limited,"White River, ON P0M 3G0",6315-Cleaning supervisors,1
Ontario,   Low Wage,6782949 CANADA INC.,"Etobicoke, ON M9V 1B4",6322-Cooks,1
Ontario,   Low Wage,6910793 Canada Inc,"Woodbridge, ON L4L 8B7",6311-Food service supervisors,1
Ontario,   Low Wage,7018622 Canada Inc.,"Belle River, ON N0R 1A0",1241-Administrative assistants,1
Ontario,   Low Wage,7132344 Canada Inc.,"Brampton, ON L6W 3K7",6322-Cooks,2
Ontario,   Low Wage,7306580 Canada Inc,"Windsor, ON N9A 4X3",6315-Cleaning supervisors,1
Ontario,   Low Wage,7631855 Canada Inc.,"Ottawa, ON K1P 5K3",6332-Bakers,1
Ontario,   Low Wage,7904088 Canada Inc.,"Brockville, ON K6V 3P6",6322-Cooks,1
Ontario,   Low Wage,7986548 Canada Inc.,"Toronto, ON M6J 2Y7",6321-Chefs,1
Ontario,   Low Wage,8021996 CANADA INC.,"GLOUCESTER, ON K1E 3P6",6311-Food service supervisors,1
Ontario,   Low Wage,832069 Ontario Limited,"Grand Bend, ON N0M 1T0",6311-Food service supervisors,2
Ontario,   Low Wage,8545570 Canada Inc.,"Toronto, ON M5H 1Z5",6311-Food service supervisors,1
Ontario,   Low Wage,8675635 CANADA INC.,"BRAMPTON, ON L6P 0B1",6311-Food service supervisors,1
Ontario,   Low Wage,8701563 CANADA INC.,"Mississauga, ON L5M 3K1",7441-Residential and commercial installers and servicers,1
Ontario,   Low Wage,8716692 Canada Inc.,"TORONTO, ON M6J 1H9",6322-Cooks,1
Ontario,   Low Wage,8864918 Canada Inc.,"Oakville, ON L6H 6N9",6322-Cooks,1
Ontario,   Low Wage,889931 Ontario Limited,"Mississauga, ON L5V 1R7",6211-Retail sales supervisors,1
Ontario,   Low Wage,8963860 Canada Incorporated,"Brampton, ON L6X 2Z8",7511-Transport truck drivers,2
Ontario,   Low Wage,8974527 Canada Inc,"Toronto, ON M6J 1Y6",6311-Food service supervisors,2
Ontario,   Low Wage,8992207 Canada Inc,"Toronto, ON M5A 3C4",6321-Chefs,1
Ontario,   Low Wage,9061215 Canada Inc.,"Hamilton, ON L8T 1R1",6322-Cooks,1
Ontario,   Low Wage,9068899 CANADA INC.,"BRAMPTON, ON L6R 3X1",0631-Restaurant and food service managers,1
Ontario,   Low Wage,9068899 CANADA INC.,"BRAMPTON, ON L6R 3X1",6322-Cooks,1
Ontario,   Low Wage,913976 Ontario Ltd.,"Downsview, ON M3N 1H8","6331-Butchers, meat cutters and fishmongers - retail and wholesale",1
Ontario,   Low Wage,9235612 Canada Inc.,"Mississauga, ON L5M 1L7",6311-Food service supervisors,1
Ontario,   Low Wage,9235612 Canada Inc.,"Mississauga, ON L5M 1L7",6322-Cooks,3
Ontario,   Low Wage,9334866 Canada inc,"Brampton, ON L6R 2V2",7511-Transport truck drivers,2
Ontario,   Low Wage,9408860 Canada Inc.,"London, ON N6H 0H8",6322-Cooks,1
Ontario,   Low Wage,9408860 Canada Inc.,"London, ON N6H 0H8",6332-Bakers,1
Ontario,   Low Wage,9471928 Canada Inc.,"North York, ON M2J 5A7",6211-Retail sales supervisors,1
Ontario,   Low Wage,953805 Ontario Inc,"Mississauga, ON L4T 4J3",6322-Cooks,1
Ontario,   Low Wage,9586334 CANADA INC.,"TORONTO, ON M6J 1J4",6211-Retail sales supervisors,1
Ontario,   Low Wage,9864423 Canada Ltd.,"Peterborough, ON K9H 7E7",6322-Cooks,1
Ontario,   Low Wage,9875956 Canada Inc.,"Toronto, ON M1R 4E4","6331-Butchers, meat cutters and fishmongers - retail and wholesale",1
Ontario,   Low Wage,A Santos Drugs Limited,"Burlington, ON L7M 3Z5",3219-Other medical technologists and technicians (except dental health),1
Ontario,   Low Wage,A&B Impex Ltd.,"Pickering, ON L1V 0C5",6322-Cooks,1
Ontario,   Low Wage,A.L. Cumber Foods Inc.,"Parry Sound, ON P2A 2K6",6311-Food service supervisors,1
Ontario,   Low Wage,A-1 Bags and Supplies Inc.,"Mississauga, ON L5T 2X5",6211-Retail sales supervisors,1
Ontario,   Low Wage,AADI ENTERPRISE INC.,"Bracebridge, ON P1L 2B7",6211-Retail sales supervisors,1
Ontario,   Low Wage,Aakriti threading & wax bar Inc,"Toronto, ON M6H 1M5",6211-Retail sales supervisors,1
Ontario,   Low Wage,AKU COFFEE LTD,"Kenora, ON P9N 1M2",6332-Bakers,1
Ontario,   Low Wage,Alex Joannides Holdings Inc.,"Brockville, ON K6V 7J5",6211-Retail sales supervisors,4
Ontario,   Low Wage,Alex Joannides Holdings Inc.,"Brockville, ON K6V 7J5","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
Ontario,   Low Wage,AL-KHAIR HALAL MEATS & GROCERS INC,"Mississauga, ON L4T 4H3",6222-Retail and wholesale buyers,1
Ontario,   Low Wage,All Saints' Montessori School,"Markham,, ON L3R 0Z4",4214-Early childhood educators and assistants,1
Ontario,   Low Wage,All Seasons Gardening & Maintenance Ltd,"Oshawa, ON L1H 6N6",6211-Retail sales supervisors,1
Ontario,   Low Wage,Alliance IntraPak Inc.,"Oakville, ON L6K 2E8","9461-Process control and machine operators, food, beverage and associated products processing",1
Ontario,   Low Wage,Allwood Industries Ltd.,"Etobicoke, ON M8Z 5K8",1241-Administrative assistants,1
Ontario,   Low Wage,AL-NOUR HALAL MEAT AND GROCERY INC.,"Scarborough, ON M1B 5P6","6331-Butchers, meat cutters and fishmongers - retail and wholesale",1
Ontario,   Low Wage,AL-RAFIQ HOLDINGS INC. O/A POPEYES LOUISIANA KITCHEN,"TORONTO, ON M9N 1W8",6311-Food service supervisors,1
Ontario,   Low Wage,Ansru inc.,"Brampton, ON L4W 1C2",6311-Food service supervisors,1
Ontario,   Low Wage,Anya Foods Limited,"Toronto, ON M5X 2A2",6322-Cooks,2
Ontario,   Low Wage,ARK HOLDINGS INC.,"Kitchener, ON N2P 2B1",7271-Carpenters,1
Ontario,   Low Wage,A'S PRECISION MACHINING LTD,"MISSISSAUGA, ON L5T 1H5",1221-Administrative officers,1
Ontario,   Low Wage,A'S PRECISION MACHINING LTD,"MISSISSAUGA, ON L5T 1H5",7231-Machinists and machining and tooling inspectors,2
Ontario,   Low Wage,ASIYANS TEXTILES AND GIFTWARE INC,"Scarborough, ON M1G 1P5",6211-Retail sales supervisors,1
Ontario,   Low Wage,ASIYANS TEXTILES AND GIFTWARE INC,"Scarborough, ON M1G 1P5","6342-Tailors, dressmakers, furriers and milliners",2
Ontario,   Low Wage,Aum Hospitality Inc.,"Halifax, ON B3J 2C3",6322-Cooks,1
Ontario,   Low Wage,Azcor Inc.,"Woodbridge,, ON L4L 3R5",1311-Accounting technicians and bookkeepers,1
Ontario,   Low Wage,BAJRANGI INC,"ETOBICOKE, ON M9W 0B5",6211-Retail sales supervisors,1
Ontario,   Low Wage,Bakers Jerk House Inc.,"Brampton, ON L6S 0C4",6321-Chefs,1
Ontario,   Low Wage,banjara indian cuisine,"Toronto, ON M6G 1L7",6322-Cooks,2
Ontario,   Low Wage,Barco Materials Handling Ltd.,"Puslinch, ON N0B 2J0",9533-Other wood products assemblers and inspectors,8
Ontario,   Low Wage,Barilo's Fine Sausages Ltd.,"Newmarket, ON L3Y 9E8","9462-Industrial butchers and meat cutters, poultry preparers and related workers",1
Ontario,   Low Wage,Bask Pro Inc,"Gravenhurst, ON P1P 1R1",7611-Construction trades helpers and labourers,4
Ontario,   Low Wage,Bay Hill Impex Ltd.,"Markham, ON L3P 3P7","9617-Labourers in food, beverage and associated products processing",1
Ontario,   Low Wage,Baywood Interiors Ltd.,"Kitchener, ON N2K 2Y8",7272-Cabinetmakers,1
Ontario,   Low Wage,Beacon Pizza Limited,"Barrie, ON L4M 6E4",0631-Restaurant and food service managers,1
Ontario,   Low Wage,Bento Nouveau Ltd,"Markham, ON L3R 5N8",9463-Fish and seafood plant workers,1
Ontario,   Low Wage,Bite Me Guelph Inc,"Guelph, ON N1E 0L2",6332-Bakers,1
Ontario,   Low Wage,Blue Valorem Solutions Inc.,"SCARBOROUGH, ON M1S 4J5",1311-Accounting technicians and bookkeepers,1
Ontario,   Low Wage,Boston Group Heartland Ltd,"mississauga, ON L5R 3T7",6322-Cooks,1
Ontario,   Low Wage,Box Workshop Inc.,"Concord, ON L4K 4L9",7272-Cabinetmakers,1
Ontario,   Low Wage,Brasas Rotisserie & Grill Inc,"mississauga, ON L5L 6A4",6322-Cooks,1
Ontario,   Low Wage,Brooklynn Hair Salon,"North York, ON M3K 1E1",6341-Hairstylists and barbers,1
Ontario,   Low Wage,Burnhamthorpe Fruit Market Inc.,"Mississauga, ON L4Y 2B3",6322-Cooks,1
Ontario,   Low Wage,Cafe Sweet Gallery Inc.,"Toronto, ON M8Z 3A9",6322-Cooks,2
Ontario,   Low Wage,Cakes To Dream on Corporation,"Barrie, ON L4M 4A5",6322-Cooks,2
Ontario,   Low Wage,Canadian Property Maintenance Inc.,"Mississauga, ON L5M 6W9",1311-Accounting technicians and bookkeepers,1
Ontario,   Low Wage,Canadian Textile Services Inc,"Brampton, ON L6T 4P6","9217-Supervisors, textile, fabric, fur and leather products processing and manufacturing",1
Ontario,   Low Wage,Canadian-Korean Buddhists' Association,"Toronto, ON M6E 2G8",1221-Administrative officers,1
Ontario,   Low Wage,Cardinal Boxes LTD.,"Pickering, ON L1W 2Y4",6221-Technical sales specialists - wholesale trade,1
Ontario,   Low Wage,CEPE International Ltd.,"Brampton, ON L6P 1E3","6331-Butchers, meat cutters and fishmongers - retail and wholesale",1
Ontario,   Low Wage,Cheese Boutique Ltd,"TORONTO, ON M6S 3P2",6311-Food service supervisors,3
Ontario,   Low Wage,Cheese Boutique Ltd,"TORONTO, ON M6S 3P2",6322-Cooks,5
Ontario,   Low Wage,Chef Brandz Inc.,"Mississauga, ON L5S 1V7",6322-Cooks,4
Ontario,   Low Wage,CHEF OF INDIA INC.,"niagara falls, ON L2G 3S4",6322-Cooks,2
Ontario,   Low Wage,ChimneyFusion Inc,"Mississauga, ON L5W 1Z3",6321-Chefs,1
Ontario,   Low Wage,ChimneyFusion Inc,"Mississauga, ON L5W 1Z3",6322-Cooks,1
Ontario,   Low Wage,CHIN TAI GINSENG CO. LTD.,"RICHMOND HILL, ON L4B 1C8","9619-Other labourers in processing, manufacturing and utilities",2
Ontario,   Low Wage,Chuckles Jack INC,"Smiths Falls, ON K7A 1E7",6322-Cooks,1
Ontario,   Low Wage,Churchill Foods Ltd,"Burlington, ON L7L 6S1",6311-Food service supervisors,4
Ontario,   Low Wage,Commercial Ventilation System LTD,"Brampton, ON L6S 5N4",1241-Administrative assistants,1
Ontario,   Low Wage,Corrado's Restaurant & Bar Inc.,"Whitby, ON L1M 1A2",6322-Cooks,1
Ontario,   Low Wage,Countrywide Recycling Inc.,"Hannon, ON L0R 1P0",7612-Other trades helpers and labourers,2
Ontario,   Low Wage,D&D Kitchen cabinets Inc.,"Brampton, ON L6W 3N3",7272-Cabinetmakers,1
Ontario,   Low Wage,Daniel S Webster Holdings Limited,"Collingwood, ON L9Y 3Y6",6421-Retail salespersons,3
Ontario,   Low Wage,Datametrex AI Limited,"Toronto, ON M2N 6K8",1241-Administrative assistants,1
Ontario,   Low Wage,Decor Shade Systems Inc.,"Brampton, ON L6W 3N3",1311-Accounting technicians and bookkeepers,1
Ontario,   Low Wage,Dekora Album Corporation,"North York, ON M3J 2W6",5244-Artisans and craftspersons,1
Ontario,   Low Wage,Devi Kali inc.,"Peterborough, ON K9K 2H4",6311-Food service supervisors,1
Ontario,   Low Wage,DHALIWAL CORPORATION,"Brampton, ON L6Z 1Y4",6311-Food service supervisors,1
Ontario,   Low Wage,Dhanlabh Inc.,"Mount Brydges, ON N0L 1W0",6211-Retail sales supervisors,1
Ontario,   Low Wage,DHANOA GROUP LTD.,"Mississauga, ON L4W 1C2",6311-Food service supervisors,2
Ontario,   Low Wage,DHG 10 INC.,"Hamilton, ON L8N 1A5",6311-Food service supervisors,2
Ontario,   Low Wage,DHG 13 Inc,"Burlington, ON L7L 5H9",6311-Food service supervisors,3
Ontario,   Low Wage,DHG 4060 Inc.,"Lindsay, ON K9J 1Z5",6311-Food service supervisors,3
Ontario,   Low Wage,DHG12 Inc.,"Mississauga, ON L5W 1T2",6311-Food service supervisors,2
Ontario,   Low Wage,dialogue 38 Inc.,"Toronto, ON M6J 1V6",5242-Interior designers and interior decorators,1
Ontario,   Low Wage,DIYACID INC,"Mississauga, ON L4Y 2A8",1311-Accounting technicians and bookkeepers,1
Ontario,   Low Wage,Dolte Foods Inc,"Burlington, ON L7M 0V7",6322-Cooks,1
Ontario,   Low Wage,DOMA SUSHI INC.,"BURLINGTON, ON L7M 4B8",6322-Cooks,1
Ontario,   Low Wage,DONALD COUSENS CHILDREN'S CENTRE,"MARKHAM, ON L6E 1T5",4214-Early childhood educators and assistants,1
Ontario,   Low Wage,DPZ Thunder Bay Ltd o/a Domino's Pizza,"Thunder Bay, ON P7C 5N3",6311-Food service supervisors,2
Ontario,   Low Wage,DPZ Vancouver Island Ltd.,"Woodstock, ON N4S 3H3",6311-Food service supervisors,5
Ontario,   Low Wage,DULAY AND DULAY PROFESSIONAL CORPORATION,"Mississauga, ON L5S 0A2",1311-Accounting technicians and bookkeepers,2
Ontario,   Low Wage,durham rapid taxi inc,"Ajax, ON L1S 1R4",7612-Other trades helpers and labourers,1
Ontario,   Low Wage,E. J. Wen Enterprise Inc.,"Mississauga, ON L5M 7E1",6311-Food service supervisors,1
Ontario,   Low Wage,Ecounion International Ltd.,"Brantford, ON N3S 3P7",6211-Retail sales supervisors,1
Ontario,   Low Wage,ELSA'S LUTONG BAHAY INC,"BRAMPTON, ON L6W 3J3",6322-Cooks,2
Ontario,   Low Wage,Erlicon Auto Services INC,"North York, ON M3J 2Z1",7322-Motor vehicle body repairers,1
Ontario,   Low Wage,ESGO CORP,"North York, ON M2H 3N3",7381-Printing press operators,1
Ontario,   Low Wage,EVEREST TRANSPORTATION INC,"Bolton, ON L7E 3B4",1241-Administrative assistants,1
Ontario,   Low Wage,Express Line Corporation,"Mississauga, ON L4V 1N7",1311-Accounting technicians and bookkeepers,1
Ontario,   Low Wage,Extox Industries Inc,"Mississauga, ON L5T 1C3",1241-Administrative assistants,1
Ontario,   Low Wage,Familia Fine Foods and Services Inc.,"Burlington, ON L7N 3T7",6322-Cooks,1
Ontario,   Low Wage,Famu Inc.,"Markham, ON L3R 4G9","6331-Butchers, meat cutters and fishmongers - retail and wholesale",1
Ontario,   Low Wage,FHA VILLARUZ LTD,"Mississaga, ON L5B 1N5",6322-Cooks,1
Ontario,   Low Wage,Fiera Foods Inc.,"Toronto, ON M9M 2X5",6332-Bakers,1
Ontario,   Low Wage,Flower Parade Inc.,"Mississauga, ON L5B 4L2",5244-Artisans and craftspersons,1
Ontario,   Low Wage,Food Republic Inc,"Stratford, ON N5A 6Z3",6322-Cooks,2
Ontario,   Low Wage,FORTUNE MARKETPLACE ULC,"Mississauga, ON L5V 2Y1",6322-Cooks,5
Ontario,   Low Wage,FORTUNE MARKETPLACE ULC,"Mississauga, ON L5V 2Y1","6331-Butchers, meat cutters and fishmongers - retail and wholesale",10
Ontario,   Low Wage,GAVON TRANSPORT LTD.,"MISSISSAUGA, ON L6P 2Z3",7511-Transport truck drivers,2
Ontario,   Low Wage,George Sakellaris Limited,"sudbury, ON P3B 2E5",6322-Cooks,1
Ontario,   Low Wage,Global Plas Inc.,"Concord, ON L4K 2P6","9214-Supervisors, plastic and rubber products manufacturing",1
Ontario,   Low Wage,Global Wireless Solutions Inc.,"Etobicoke, ON M9P 2L1",6211-Retail sales supervisors,1
Ontario,   Low Wage,GLOGOWSKI EURO FOOD LTD.,"KITCHENER, ON N2M 3C6","6331-Butchers, meat cutters and fishmongers - retail and wholesale",1
Ontario,   Low Wage,Gloria's Restaurant Ltd,"Sudbury, ON P3E 2K8",6332-Bakers,1
Ontario,   Low Wage,GN Corporation,"FENELON FALL, ON K0M 1N0",6211-Retail sales supervisors,1
Ontario,   Low Wage,Golden Gecko Services Ltd,"Toronto, ON M6S 3Z2",6311-Food service supervisors,1
Ontario,   Low Wage,Golden Valley Farms Inc.,"Arthur, ON N0G 1A0","9617-Labourers in food, beverage and associated products processing",1
Ontario,   Low Wage,Gopalkrishna Inc.,"New Market, ON L3Y 2P9",0631-Restaurant and food service managers,1
Ontario,   Low Wage,Grand River Kitchens & Woodworking Inc.,"Baden, ON N3A 2L9",7272-Cabinetmakers,1
Ontario,   Low Wage,Graydon Foods LTD,"New Liskeard, ON P0J 1P0",6311-Food service supervisors,1
Ontario,   Low Wage,Green Solutions Industries International Ltd.,"Mississauga, ON L4V 1R3",7231-Machinists and machining and tooling inspectors,2
Ontario,   Low Wage,Grey Matlock Bakery Inc.,"Brampton, ON L6W 3G6",6332-Bakers,4
Ontario,   Low Wage,GRILLIES ON BAYVIEW INC.,"Toronto, ON M4G 3B8",6311-Food service supervisors,1
Ontario,   Low Wage,Hakuna Matata Child Care Centre Inc.,"Mississauga, ON L5N 1A6",4214-Early childhood educators and assistants,2
Ontario,   Low Wage,HANMIPOST Incorporated,"Thornhill, ON L4J 8J1","1214-Supervisors, mail and message distribution occupations",1
Ontario,   Low Wage,Hans Lee Insurance Agency Ltd.,"Toronto, ON M2M 3V9",1241-Administrative assistants,1
Ontario,   Low Wage,Har Har Mahadev Inc.,"Morrisburg, ON K0C 1X6",6311-Food service supervisors,1
Ontario,   Low Wage,Hatsu Sushi,"Etobicoke, ON M8Y 4G9",6322-Cooks,1
Ontario,   Low Wage,Helmima Ltd,"Timmins, ON P4R 1A1",6322-Cooks,1
Ontario,   Low Wage,Heys International Ltd.,"Mississauga, ON L5R 4E5",5223-Graphic arts technicians,1
Ontario,   Low Wage,HI TECH RENO SERVICES INC.,"CONCORD, ON L4K 2W8",7441-Residential and commercial installers and servicers,1
Ontario,   Low Wage,High Performance Glazing Inc.,"Concord, ON L4K 3E7",7292-Glaziers,1
Ontario,   Low Wage,Highlight Motor Freight Inc.,"Concord, ON L4K 1N8",7511-Transport truck drivers,3
Ontario,   Low Wage,Home Standards Realty Inc.,"Thornhill, ON L4J 2L1",1241-Administrative assistants,1
Ontario,   Low Wage,HOMELIFE TOP EDGE MIRACLE REALITY INC.,"KLEINBURG, ON L4H 3X3",1241-Administrative assistants,1
Ontario,   Low Wage,Huntsville Long Term Care Centre Inc.,"Huntsville, ON P1H 2L9","3413-Nurse aides, orderlies and patient service associates",1
Ontario,   Low Wage,Hupup Foods Inc.,"Mississauga, ON L4W 5K1",6322-Cooks,1
Ontario,   Low Wage,Hupup Inc.,"Mississauga, ON L5V 3B7",6311-Food service supervisors,1
Ontario,   Low Wage,ICAN INC,"Mississauga, ON L4W 0C2",1241-Administrative assistants,1
Ontario,   Low Wage,Imperial Pest Control Inc.,"Etobicoke, ON M9V 5C3",1221-Administrative officers,1
Ontario,   Low Wage,Inspired Culinary Notions Inc.,"Brampton, ON L6Y 0P6",6311-Food service supervisors,1
Ontario,   Low Wage,ISHWARKRUPA INC.,"Cobourg, ON K9A 3S4",6311-Food service supervisors,1
Ontario,   Low Wage,IZAKAYA NORTH YORK INC.,"TORONTO, ON M2N 5M5",6322-Cooks,1
Ontario,   Low Wage,JABISTRO INC.,"TORONTO, ON M5V 1V6",6322-Cooks,1
Ontario,   Low Wage,Janco Steel Ltd,"Stoney Creek, ON L8E 5N9","9537-Other products assemblers, finishers and inspectors",1
Ontario,   Low Wage,JAPAN SUSHI,"TORONTO, ON M5S 1X8",6322-Cooks,1
Ontario,   Low Wage,JAPANESE RESTAURANT GOEN,"Waterloo, ON N2K 3T6",6322-Cooks,2
Ontario,   Low Wage,Jay Patry Enterprises LLC,"Kingston, ON K7M 7G2","6733-Janitors, caretakers and building superintendents",1
Ontario,   Low Wage,Jing Jade Inc.,"Oakville, ON L6H 3H6",6322-Cooks,1
Ontario,   Low Wage,Johnny Greeko's Inc.,"Brantford, ON N3R 5J9",6322-Cooks,1
Ontario,   Low Wage,Joyolight Group Inc.,"Mississauga, ON L4W 1E4",1241-Administrative assistants,1
Ontario,   Low Wage,K&L Francis Inc,"Bracebridge, ON P1L 1W9",6311-Food service supervisors,2
Ontario,   Low Wage,Kagibana Foods Inc.,"Kincardine, ON N2Z 2C5",6311-Food service supervisors,1
Ontario,   Low Wage,KAI MANAGEMENT INC.,"SCARBOROUGH, ON M1N 1A9",6311-Food service supervisors,1
Ontario,   Low Wage,KANVI ENTERPRISE INC.,"LONDON, ON N6G 0S5",6311-Food service supervisors,1
Ontario,   Low Wage,Kara Mia Restaurants Markham Inc.,"Markham, ON L3S 3K1",6321-Chefs,1
Ontario,   Low Wage,Kareer Group Ltd.,"BRAMPTON, ON L6R 2K7",6322-Cooks,1
Ontario,   Low Wage,Karlovo Inc.,"Toronto, ON M4J 2N6","6331-Butchers, meat cutters and fishmongers - retail and wholesale",1
Ontario,   Low Wage,KB 549 Bloor inc,"Toronto, ON M5S 1Y6",6322-Cooks,1
Ontario,   Low Wage,Kenlar Investments Inc.,"Kingston, ON K7M 7G2","6733-Janitors, caretakers and building superintendents",1
Ontario,   Low Wage,Kesar Sweets and Restaurant Inc.,"Brampton, ON L6R 1W4",6322-Cooks,3
Ontario,   Low Wage,King Truck Loan and Leasing Inc.,"Brampton, ON L6T 1A7",1311-Accounting technicians and bookkeepers,1
Ontario,   Low Wage,"Kingsview Renovation, Flooring & Staircase Inc.","Brampton, ON L6T 5A2",7272-Cabinetmakers,1
Ontario,   Low Wage,"Kingsview Renovation, Flooring & Staircase Inc.","Brampton, ON L6T 5A2",7441-Residential and commercial installers and servicers,1
