"Employers who were issued a positive Labour Market Impact Assessment (LMIA) by Stream, National Occupational Classification (NOC) 2011 and business location in 2018 (January-March)",,,,, 
Province/Territory,Stream,Employer,Address,Occupation,Approved Positions 
,,,,1525-Dispatchers,2
,,Pritchard Autobody and Glass Inc.,"Winnipeg, MB R2W 2H7",7322-Motor vehicle body repairers,1
,,Roland Air Spray Ltd,"Roland, MB R0G 1T0","2271-Air pilots, flight engineers and flying instructors",1
,,TCF BCM Production Ltd.,"WINNIPEG, MB R3G 2W6",4031-Secondary school teachers,1
,,,,"6742-Other service support occupations, n.e.c.",2
,,The University of Manitoba,"Winnipeg, MB R3T 2N2",4011-University professors and lecturers,1
,,Western Canadian Aerial Ltd,"Minnedosa, MB R0J 1E0","2271-Air pilots, flight engineers and flying instructors",4
,   Low Wage,2375487 Manitoba Ltd. o/a Pine Falls Service Centre,"Pine Falls, MB R0E 1M0",6311-Food service supervisors,2
,,5030749 Manitoba Ltd. o/a Amaranth Inn,"Amaranth, MB R0H 0B0",6211-Retail sales supervisors,1
,,6277072 Manitoba Ltd. o/a Tim Hortons,"WINNIPEG, MB R3R 0A5",6311-Food service supervisors,3
,,,,6332-Bakers,2
,,Baexim International Inc o/a Grand Rapids Esso,"Grand Rapids, MB R0C 1E0",6322-Cooks,1
,,Jonsen Enterprises Ltd,"Dauphin, MB R7N 3B3",6311-Food service supervisors,5
,,Sanderson Holdings Ltd.,"Opaskwayak, MB R0B 2J0",6311-Food service supervisors,4
,,The North West Company LP,"WINNIPEG, MB R3C 1A3",6311-Food service supervisors,3
,,Winniguide Ltd.,"Selkirk, MB R1A 1N3",6322-Cooks,1
,  Primary Agriculture,1647778 Ontario Inc.,"Solsgirth, MB R0J 2B0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",2
,,3012352 Manitoba Ltd,"Roblin, MB R0L 1P0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",11
,,3120180 Manitoba Ltd,"RUSSELL, MB R0J 1W0",8431-General farm workers,2
,,5319375 Manitoba Ltd,"Notre Dame De Lourdes, MB R0G 1M0",8431-General farm workers,1
,,71844 Manitoba Ltd.,"Ethelbert, MB R0L 0T0",8431-General farm workers,6
,,Ash Apiaries Ltd.,"Gilbert Plains, MB R0L 0X0",8431-General farm workers,18
,,Aubin Nurseries Ltd.,"Carman, MB R0G 0J0",8432-Nursery and greenhouse workers,14
,,Bee Blossom Apiaries,"Gilbert Plains, MB R0L 0X0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",2
,,Busy Bee Apiaries Ltd,"Austin, MB R0H 0C0",8431-General farm workers,3
,,Calvern Farms Ltd.,"Argyle, MB R0C 0B0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",2
,,Connery's Riverdale Farms Ltd,"Portage La Prairie, MB R1N 3B2",8431-General farm workers,60
,,Dufferin Market Gardens Ltd,"Carman, MB R0G 0J0",8431-General farm workers,24
,,Durston Honey Farms Ltd.,"Dauphin, MB R7N 2T8",8431-General farm workers,5
,,Fernand J Bisson,"Dunrea, MB R0K 0S0",8431-General farm workers,2
,,Friedensfeld Honey & Berry Farm Ltd.,"Steinbach, MB R5G 1M4",8431-General farm workers,4
,,Grysiuk Apiary Inc.,"Winnipeg, MB R2Y 2E8",8431-General farm workers,5
,,Grysiuk Honey Farms Ltd.,"Winnipeg, MB R2Y 0P8","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",9
,,Gusta Enterprises Ltd,"Stead, MB R0E 1Z0",8431-General farm workers,4
,,Haskett Growers (2014) Ltd.,"Winkler, MB R6W 4A1",8431-General farm workers,4
,,Interlake Honey Producers Ltd.,"Fisher Branch, MB R0C 0Z0",8431-General farm workers,3
,,Itzke River Farm Ltd,"Marquette, MB R0H 0V0",8431-General farm workers,98
,,J & C Farms Ltd.,"Minto, MB R0K 1M0",8431-General farm workers,1
,,Jeffries Bros Vegetable Growers Inc.,"Portage la Prairie, MB R1N 3C2",8431-General farm workers,21
,,Jeffries Nurseries Ltd.,"PORTAGE LA PRAIRIE, MB R1N 3B7",8432-Nursery and greenhouse workers,15
,,Kroeker Farms Limited,"Winkler, MB R6W 0K7",8431-General farm workers,26
,,Loe-Bee Honey Farms Ltd.,"STE. ANNE, MB R5H 1R1",8431-General farm workers,6
,,Meyer Farms Co. Ltd.,"Cartier, MB R4K 1B1",8431-General farm workers,4
,,Nichol Honey Farm Ltd.,"MacGregor, MB R0H 0R0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",4
,,OakNook Honey Products Ltd.,"Ashville, MB R0L 0A0",8431-General farm workers,18
,,Pennwood Dairy Inc.,"Steinbach, MB R5G 1L9",8431-General farm workers,1
,,Pretty Valley Honey Ltd.,"Minitonas, MB R0L 1G0",8431-General farm workers,2
,,River Valley Specialty Farms Inc,"Bagot, MB R0H 0E0",8431-General farm workers,6
,,Schriemer Family Farm,"OTTERBURNE, MB R0A 1G0",8431-General farm workers,3
,,Twin River Ranch,"Hadashville, MB R0E 0X0",8431-General farm workers,2
,,Vanderveen's Greenhouses,"Carman, MB R0G 0J0",8432-Nursery and greenhouse workers,24
,,Waldbee Honey Farms Inc.,"East Selkirk, MB R0E 0M0",8431-General farm workers,3
,,Wenkai Oriental Vegetables,"Elie, MB R0H 0H0",8431-General farm workers,2
,,West 10 Honey Ltd.,"Ethelbert, MB R0L 0T0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",9
,,Yellow Rose Farms Ltd.,"Baldur, MB R0K 0B0",8431-General farm workers,2
, Global Talent Stream,Encore Business Solutions Inc.,"Winnipeg, MB R3C 4G1",0213-Computer and information systems managers,1
,,SkipTheDishes Restaurant Services,"WINNIPEG, MB R3B 0P4",2172-Database analysts and data administrators,2
,,,,2173-Software engineers and designers,6
Saskatchewan,    High Wage,2029088 Alberta Ltd,"Biggar, SK S0K 0M0","0013-Senior managers - financial, communications and other business services",1
,,Clayton Air Service Ltd,"LEASK, SK S0J 1M0","2271-Air pilots, flight engineers and flying instructors",6
,,Concrete Image Ltd.,"Saskatoon, SK S7K 4Z7",7282-Concrete finishers,15
,,Dance City Inc.,"Regina, SK S4V 2R5",5134-Dancers,1
,,Keatco Farms Ltd.,"Pennant Station, SK S0N 1X0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",3
,,Midfield Enterprises Ltd.,"North Battleford, SK S9A 3L8","2271-Air pilots, flight engineers and flying instructors",1
,,Saskatchewan Health Authority,"NORTH BATTLEFORD, SK S9A 1Z1",3111-Specialist physicians,2
,,,,3112-General practitioners and family physicians,2
,,Saskatoon Regional Health Authority,"Saskatoon, SK S7N 0W8",3112-General practitioners and family physicians,1
,,Tagish Enterprises Ltd,"EMERALD PARK, SK S4L 1C6","7302-Contractors and supervisors, heavy equipment operator crews",2
,   Low Wage,101008187 Saskatchewan Ltd.,"Wadena, SK S0A 4J0",8431-General farm workers,2
,,101168148 Saskatchewan Ltd,"Shell Lake, SK S0J 2G0",6211-Retail sales supervisors,1
,,101191865 Saskatchewan Ltd o/a Arigato Sushi Japanese Restaurant,"Yorkton, SK S3N 1G2",6322-Cooks,1
,,101223484 Saskatchewan Ltd.,"Moosomin, SK S0G 3N0",6513-Food and beverage servers,1
,,101276862 Saskatchewan Ltd.,"Strasbourg, SK S0G 4V0",6322-Cooks,1
,,,,6513-Food and beverage servers,1
,,101293475 Saskatchewan Ltd.,"Regina, SK S4N 0N5",6322-Cooks,1
,,102010838 Saskatchewan Ltd.,"Wolseley, SK S0G 5H0",6211-Retail sales supervisors,1
,,102030846 Saskatchewan Ltd,"Prince Albert, SK S6V 5Z2",6211-Retail sales supervisors,1
,,1885705 Alberta Ltd.,"Saskatoon, SK S7K 3L3",6341-Hairstylists and barbers,4
,,Battleford Windsor Hotel Ltd.,"Battleford, SK S0M 0E0",6513-Food and beverage servers,1
,,Byun Enterprises Ltd. o/a Howard Johnson Inn,"MELVILLE, SK S0A 2P0",6311-Food service supervisors,1
,,Concorde Food Services (1996) Ltd.,"Saskatoon, SK S7H 0S3",6311-Food service supervisors,2
,,Keatco Farms Ltd.,"Pennant Station, SK S0N 1X0",8431-General farm workers,5
,,Monette Farms Ltd.,"Swift Current, SK S9H 3X4",8431-General farm workers,7
,,Poncho's Pub and Grill,"Whitewood, SK S0G 5C0",6311-Food service supervisors,1
,  Primary Agriculture,101034244 Saskatchewan Ltd,"LANGENBURG, SK S0A 2A0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",4
,,,,8431-General farm workers,8
,,7 L Feeders Ltd,"PORCUPINE PLAIN, SK S0E 1H0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
,,90 Mile Farms Ltd.,"Mankota, SK S0H 2W0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",2
,,Althouse Honey Farms Inc.,"PORCUPINE PLAIN, SK S0E 1H0",8431-General farm workers,5
,,B Strong Apiaries Limited,"Rocanville, SK S0A 3L0",8431-General farm workers,10
,,Baconian Bee Farm Ltd.,"Kinistino, SK S0J 1H0",8431-General farm workers,2
,,Barrich Farms (1994) Ltd,"OUTLOOK, SK S0L 2N0",8431-General farm workers,7
,,Ceylon Gap Feeders Inc,"Ceylon, SK S0C 0T0",0821-Managers in agriculture,1
,,Craven Riverside Gardens Inc,"Craven, SK S0G 0W0",8431-General farm workers,10
,,Dietrich Farms Ltd.,"Mendham, SK S0N 1P0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",3
,,Drumcrew Enterprises Ltd,"Swift Current, SK S9H 3W7","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
,,Dutch Growers Home and Garden - Regina,"Regina, SK S4S 7G8",8432-Nursery and greenhouse workers,6
,,Freitag Farms Ltd.,"Lampman, SK S0C 1N0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",5
,,Glendenning Honey Farms Ltd.,"Pleasantdale, SK S0K 3H0",8431-General farm workers,9
,,Golden West Enterprises,"Saskatoon, SK S7N 0J9",8431-General farm workers,6
,,Hilbert Honey Co Ltd,"Humboldt, SK S0K 2A0",8431-General farm workers,12
,,J&J Winny Holdings Ltd,"Rosetown, SK S0L 2V0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",3
,,Janzen Honey Farms,"Carrot River, SK S0E 0L0",8431-General farm workers,4
,,Lakeshore Tree Farms Ltd,"Saskatoon, SK S7K 3J6",8432-Nursery and greenhouse workers,16
,,LERAY GARDENS (Employer# 259459),"Prud'homme, SK S0K 3K0",8432-Nursery and greenhouse workers,6
,,Lincoln Gardens 06,"Lumsden, SK S0G 3C0",8431-General farm workers,8
,,McCarthy Seed Farm Ltd,"Corning, SK S0G 0T0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
,,Michaelsen Farms Ltd,"Lampman, SK S0C 1N0",8431-General farm workers,3
,,Moyen Honey Farms Ltd,"Zenon Park, SK S0E 1W0",8431-General farm workers,10
,,Oakdale Farms Ltd,"COLEVILLE, SK S0L 0K0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
,,Olynorth Farms LP,"Humboldt, SK S0K 2A0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",8
,,Richards Farms Ltd,"YELLOW GRASS, SK S0G 5J0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
,,Riley Campbell Farms Inc,"Caronport, SK S0H 0S0",8431-General farm workers,2
,,Silver Fern Honey Farms Ltd,"Ridgedale, SK S0E 1L0",8431-General farm workers,2
,,Spring Creek Berry Barn Inc,"Saskatoon, SK S7K 3J6",8432-Nursery and greenhouse workers,3
,,Stolhandske Farms Ltd,"SWIFT CURRENT, SK S9H 3V5","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
,,Strawberry Ranch Inc,"Saskatoon, SK S7K 3J6",8431-General farm workers,1
,,Sun River Honey Inc,"Grandora, SK S0K 1V0",8431-General farm workers,6
,,Ter Keurs Bros Inc,"Strasbourg, SK S0G 4V0",8431-General farm workers,2
,,Valleau Apiaries Ltd,"Aylsham, SK S0E 0C0",8431-General farm workers,14
,,Weststar Farms Ltd,"Melfort, SK S0E 1A0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",2
,,Wood Bros. Apiaries Inc.,"Melfort, SK S0E 1A0",8431-General farm workers,4
,,Wrigley Farms Ltd,"Arborfield, SK S0E 0A0",8431-General farm workers,2
,,Yves Garez Honey Inc,"Nipawin, SK S0E 1E0",8431-General farm workers,13
Alberta,    High Wage,1036302 Alberta Ltd,"EDMONTON, AB T6E 5X5",0731-Managers in transportation,1
,,1164797 Alberta Ltd o/a Shan Trucking,"EDMONTON, AB T6P 1S1","7305-Supervisors, motor transport and other ground transit operators",1
,,1238096 Alberta Ltd.,"Canmore, AB T1W 2V3",7294-Painters and decorators (except interior decorators),1
,,1327138 Alberta Ltd. o/a Astro Dental Art,"CALGARY, AB T2N 3N5","3223-Dental technologists, technicians and laboratory assistants",3
,,1342588 Alberta Ltd. o/a Arirang Oriental Foods,"CALGARY, AB T3C 0J2","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
,,1465432 Alberta Ltd. o/a Bhullar Transportation,"EDMONTON, AB T6T 0H2",1221-Administrative officers,1
,,1554933 Alberta Ltd.,"Calgary, AB T2E 2S7",0631-Restaurant and food service managers,1
,,1667134 Alberta Ltd.,"Fort McMurray, AB T9H 1W5",0621-Retail and wholesale trade managers,1
,,1738714 Alberta Ltd.,"Edmonton, AB T6W 1B4",6315-Cleaning supervisors,1
,,1768035 Alberta Ltd.,"Calgary, AB T2E 2S7",0621-Retail and wholesale trade managers,1
,,1790931 AB Ltd.,"Hinton, AB T7V 2G5",6315-Cleaning supervisors,1
,,1805241 Alberta Ltd,"Calgary, AB T2V 5G2",1223-Human resources and recruitment officers,1
,,1883746 Alberta Ltd.,"Spruce Grove, AB T7X 3N3","0016-Senior managers - construction, transportation, production and utilities",1
,,1917690 Alberta Ltd,"Edmonton, AB T5H 4K8",0631-Restaurant and food service managers,1
,,1917790 Alberta Ltd,"Camrose, AB T4V 0J4",0621-Retail and wholesale trade managers,1
,,1967265 Alberta Corp. o/a GGR Construction,"Edmonton, AB T5S 1K4","7284-Plasterers, drywall installers and finishers and lathers",2
,,1975768 Alberta Ltd,"Whitecourt, AB T7S 1P7",0621-Retail and wholesale trade managers,1
,,2043167 Alberta Ltd.,"Cardston, AB T0K 0K0","0016-Senior managers - construction, transportation, production and utilities",1
,,3C Car Care Centre Ltd,"Calgary, AB T1Y 7L9","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
,,612645 Alberta Ltd.  o/a CTC Golf and Turf,"SPRUCE GROVE, AB T7Y 1C7","8255-Contractors and supervisors, landscaping, grounds maintenance and horticulture services",2
,,755968 Alberta Ltd.,"Ardrossan, AB T8E 2J3",7231-Machinists and machining and tooling inspectors,1
,,956610 Alberta Ltd.,"Edmonton, AB T5T 4J2",6341-Hairstylists and barbers,3
,,961945 Alberta Ltd,"Edmonton, AB T5L 2G9",7271-Carpenters,1
,,995 Junk Removal & Cleaning,"Edmonton, AB T6T 0K8",1241-Administrative assistants,1
,,A1 Roofing and Siding Ltd,"Calgary, AB T3J 5G8","7284-Plasterers, drywall installers and finishers and lathers",7
,,Abba 96 Inc,"Sturgeon County, AB T8T 0C3","7284-Plasterers, drywall installers and finishers and lathers",7
,,Abhay Trucking Inc,"Edmonton, AB T6T 0C9",1241-Administrative assistants,1
,,,,"7305-Supervisors, motor transport and other ground transit operators",2
,,Access Construction & Flooring Ltd,"Edmonton, AB T6W 2N4",7281-Bricklayers,1
,,Active Healing Ltd.,"Edmonton, AB T5G 2A5",3236-Massage therapists,1
,,Acuren Group Inc,"Sherwood Park, AB T8H 2K8","7384-Other trades and related occupations, n.e.c.",16
,,Adroitan Management Consulting Ltd.,"Edmonton, AB T6W 0G2",4163-Business development officers and marketing researchers and consultants,1
,,Alberta Geomatics Inc.,"Edmonton, AB T6B 3H9",4163-Business development officers and marketing researchers and consultants,1
,,Alberta Health Services,"EDMONTON, AB T5J 3E4",3111-Specialist physicians,6
,,,,3112-General practitioners and family physicians,2
,,Alfredo Marble & Tile (1966) Ltd.,"Calgary, AB T2C 5A4",7283-Tilesetters,3
,,Align-Tech Industries (1999) Inc.,"Edmonton, AB T5S 1K5",1221-Administrative officers,1
,,Allstone Inc,"Edmonton, AB T6H 2J5",7283-Tilesetters,1
,,Alpine Drywall (Lethbridge) LTD,"Lethbridge, AB T1H 5J9","7284-Plasterers, drywall installers and finishers and lathers",1
,,Atlas Granite Inc,"Edmonton, AB T5L 3C4",7283-Tilesetters,1
,,AV Exterior Ltd,"EDMONTON, AB T5V 1H7",7281-Bricklayers,13
,,Bacea Construction Ltd.,"Calgary, AB T3M 1H5","7284-Plasterers, drywall installers and finishers and lathers",1
,,Balm Gilead Medigroup Inc.,"Edmonton, AB T5Z 0B5",3112-General practitioners and family physicians,1
,,Berg Exteriors Ltd.,"Sherwood Park, AB T8H 0Z8","7284-Plasterers, drywall installers and finishers and lathers",1
,,Bridgemen Services Ltd.,"Didsbury, AB T0M 0W0",7282-Concrete finishers,4
,,Canadian Consulting Engineers Inc,"Drayton Valley, AB T7A 1R7","2161-Mathematicians, statisticians and actuaries",1
,,Canadian Pacific Railway Company,"Calgary, AB T2C 4X9",0731-Managers in transportation,1
,,Canex Forex Ltd.,"Calgary, AB T2P 4R5",2175-Web designers and developers,1
,,Cemrock Concrete & Construction Ltd.,"CALGARY, AB T2B 1M4",7282-Concrete finishers,9
,,CKB Construction (2004) Ltd,"Edmonton, AB T5S 1Z9",7282-Concrete finishers,7
,,CLP Services Ltd,"Calgary, AB T2A 0P6",7282-Concrete finishers,1
,,CORINTEX LTD,"Calgary, AB T3E 3T7","7284-Plasterers, drywall installers and finishers and lathers",1
,,D & R Construction Ltd.,"Edmonton, AB T6W 2M9","7284-Plasterers, drywall installers and finishers and lathers",1
,,Dalco Services Inc,"Red Deer, AB T4E 1B4","7205-Contractors and supervisors, other construction trades, installers, repairers and servicers",5
,,Darsh Exterior Construction Inc,"Calgary, AB T1Y 7T8","7284-Plasterers, drywall installers and finishers and lathers",2
,,Deane Roofing and Cladding Ltd.,"Calgary, AB T2B 0N8",7291-Roofers and shinglers,4
,,Dezi's Plastering Inc,"Calgary, AB T3Z 0A1","7284-Plasterers, drywall installers and finishers and lathers",2
,,Distinctive Dental Studio Inc.,"Calgary, AB T3G 1Y9","3223-Dental technologists, technicians and laboratory assistants",1
,,DLH Trucking Inc,"Rockview, AB T1X 0K2",1221-Administrative officers,1
,,Dx Medical Centres Inc.,"Edmonton, AB T6K 3Y7",3112-General practitioners and family physicians,1
,,Dynamic Concrete Pumping Inc.,"Calgary, AB T2C 3E1","0016-Senior managers - construction, transportation, production and utilities",1
,,,,7282-Concrete finishers,17
,,,,7521-Heavy equipment operators (except crane),5
,,Edmonton Opera Association,"Edmonton, AB T5V 1A8","5243-Theatre, fashion, exhibit and other creative designers",1
,,Engelbrecht Holdings Ltd.,"Fort McMurray, AB T9H 2J9",3142-Physiotherapists,1
,,Euro Marble Tiles & Granite Ltd,"Edmonton, AB T5J 3N1","7284-Plasterers, drywall installers and finishers and lathers",2
,,Five Rivers Repair Services Inc o/a Five Rivers,"Edmonton, AB T6P 1P6","7301-Contractors and supervisors, mechanic trades",1
,,G & R Insulating Ltd,"Clairmont, AB T8X 0M2",7293-Insulators,3
,,Gen Exterior Inc,"Calgary, AB T2Y 5E6","7205-Contractors and supervisors, other construction trades, installers, repairers and servicers",1
,,Genics Inc.,"Acheson, AB T7X 6B1",7612-Other trades helpers and labourers,20
,,GM Granite & Marble Ltd.,"Calgary, AB T2E 6M3","7205-Contractors and supervisors, other construction trades, installers, repairers and servicers",1
,,Gordion Construction Ltd.,"Edmonton, AB T6E 6T7",1221-Administrative officers,1
,,Graham Management Services LP,"Calgary, AB T2Z 3R6",0711-Construction managers,2
,,Heavy Metal Employees Corporation,"Camrose, AB T4V 2Y0",0714-Facility operation and maintenance managers,1
,,Hubbard Roofing & Exterior Inc.,"Calgary, AB T2J 7C9",7291-Roofers and shinglers,1
,,Ideal Tile & Terrazzo Ltd.,"Edmonton, AB T5S 2A4",7283-Tilesetters,1
,,IK Construction LTD,"Edmonton, AB T5T 7B4","7284-Plasterers, drywall installers and finishers and lathers",1
,,Impression Print n Sign Inc,"Edmonton, AB T6E 6H6",5241-Graphic designers and illustrators,1
,,Inside and Out Painters Ltd.,"Fort McMurray, AB T9K 2Y2","7205-Contractors and supervisors, other construction trades, installers, repairers and servicers",1
,,Intervine Development Corp.,"Edmonton, AB T6N 1G7","7284-Plasterers, drywall installers and finishers and lathers",1
,,ISM Contracting Ltd.,"Edmonton, AB T5Y 3B7","7284-Plasterers, drywall installers and finishers and lathers",2
,,Italian Stone Tile Design Ltd.,"Calgary, AB T3M 1M1",7283-Tilesetters,1
,,JLP Perez Construction Ltd,"Barrhead, AB T7N 1J5","7284-Plasterers, drywall installers and finishers and lathers",3
,,JNR Contracting Ltd,"Calgary, AB T1Y 6L8",0711-Construction managers,1
,,Joe Media Group Inc.,"Calgary, AB T2G 1R7","5131-Producers, directors, choreographers and related occupations",1
,,Jurj Flooring,"Airdrie, AB T4B 0L9","7284-Plasterers, drywall installers and finishers and lathers",1
,,Kantrax Contractors Ltd,"LEDUC, AB T9E 0R8",7282-Concrete finishers,11
,,,,7521-Heavy equipment operators (except crane),4
,,Kayben Inc.,"Okotoks, AB T1S 1A2","8255-Contractors and supervisors, landscaping, grounds maintenance and horticulture services",1
,,Kinniburgh Spray Services Ltd,"Taber, AB T1G 2C8","2271-Air pilots, flight engineers and flying instructors",1
,,Kirasus Flooring Ltd.,"Edmonton, AB T6V 0A8",0711-Construction managers,1
,,Larry Rangen Consulting Ltd.,"Innisfail, AB T4G 1S7","5254-Program leaders and instructors in recreation, sport and fitness",1
,,Lion Flooring Ltd,"Edmonton, AB T5Z 0C7",7283-Tilesetters,2
,,Maco Paving Ltd,"Calgary, AB T1X 0K2",7282-Concrete finishers,1
,,MainStreet Equity Corp,"CALGARY, AB T2G 0W2",6315-Cleaning supervisors,1
,,Marshall Construction Company Inc,"Red Deer County, AB T4E 1B4",7282-Concrete finishers,3
,,Mattawa Industrial Services Inc.,"ACHESON, AB T7X 6A8",9613-Labourers in chemical products processing and utilities,25
,,Max Fuel Distributors Ltd.,"Slave Lake, AB T0G 2A1",0621-Retail and wholesale trade managers,1
,,MC Acupuncture & Natural Food Inc.,"Calgary, AB T2J 3G8",3236-Massage therapists,1
,,Mel's U Drives (1978) Ltd,"Grande Prairie, AB T8V 4J1",6315-Cleaning supervisors,1
,,Millwoods Imports Ltd.,"Edmonton, AB T6E 5R1","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
,,Mister Master Ltd.,"Edmonton, AB T6M 2W1","7284-Plasterers, drywall installers and finishers and lathers",1
,,Moses Construction Ltd,"Grande Prairie, AB T8W 0H2",7282-Concrete finishers,2
,,N & U Holdings Inc o/a Husky Handwash,"SHERWOOD PARK, AB T8B 1H1",1241-Administrative assistants,2
,,Naiad Irrigation Systems Ltd.,"Rocky View, AB T1X 0K3","8255-Contractors and supervisors, landscaping, grounds maintenance and horticulture services",4
,,New Look Stucco Ltd,"Calgary, AB T3J 0C4",7281-Bricklayers,1
,,Noremac Industries Ltd,"Edmonton, AB T6B 3M3","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
,,North West Paving Ltd,"Sherwood Park, AB T8H 2J6",7282-Concrete finishers,8
,,Novosbed Inc,"Edmonton, AB T5J 4P6","0124-Advertising, marketing and public relations managers",1
,,Noya Investments Inc.,"Calgary, AB T2T 4P3",6211-Retail sales supervisors,1
,,On Time Concrete Pumping Ltd,"Edmonton, AB T6N 1A8",7611-Construction trades helpers and labourers,2
,,Oskar Construction Ltd,"Banff, AB T1L 1A8",7281-Bricklayers,4
,,Paramount Project Solutions Ltd.,"Calgary, AB T2Y 2B8","7284-Plasterers, drywall installers and finishers and lathers",2
,,Parveen Walia Professional Corp,"Edmonton, AB T6W 2B9",1241-Administrative assistants,1
,,Patterson Bros. Drywall (1979) Ltd.,"Lethbridge, AB T1K 5P9","7205-Contractors and supervisors, other construction trades, installers, repairers and servicers",1
,,People's Trucking Ltd,"Nisku, AB T9E 8T3","7305-Supervisors, motor transport and other ground transit operators",2
,,Petro-Canada (Terra Nova) Service Inc.,"Calgary, AB T2P 3E3",0811-Managers in natural resources production and fishing,1
,,Proform Concrete Services Inc,"Red Deer, AB T4S 2L4",7282-Concrete finishers,12
,,RDP Carpentry Ltd.,"Calgary, AB T2A 4N6",7271-Carpenters,4
,,Residential Insulation Specialists Inc.,"STURGEON, AB T8T 0C3","7284-Plasterers, drywall installers and finishers and lathers",1
,,Revive Pipe Restoration Inc,"CALGARY, AB T3G 4J4","7205-Contractors and supervisors, other construction trades, installers, repairers and servicers",1
,,Riverside Packers (1985) Ltd,"Drumheller, AB T0J 0Y0","9462-Industrial butchers and meat cutters, poultry preparers and related workers",1
,,Rocky Mountain Dodge Chrysler Jeep Ltd,"Rocky Mountain House, AB T4T 1B6","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
,,Rocky Mountain Equipment Canada Ltd,"Calgary, AB T2G 3A4",7312-Heavy-duty equipment mechanics,4
,,Rubydale Asphalt Works (2006) Ltd.,"Airdrie, AB T4A 2J5",7282-Concrete finishers,6
,,,,7521-Heavy equipment operators (except crane),4
,,S.E.R. Painting & Decorating Ltd,"Edmonton, AB T5Y 0W6",7294-Painters and decorators (except interior decorators),2
,,S.I. Concrete Corporation,"Calgary, AB T2X 0P5",7282-Concrete finishers,5
,,Sagada Construction Ltd.,"Edmonton, AB T6M 1E3","7284-Plasterers, drywall installers and finishers and lathers",2
,,,,7294-Painters and decorators (except interior decorators),2
,,Sam Sandhu Computers Ltd.  o/a Freedom Mobile,"EDMONTON, AB T8B 1C6",1221-Administrative officers,1
,,Satellite Depot.Ca Inc.,"Calgary, AB T1Y 5X7","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
,,Saunders Landscaping & Renovations Ltd,"Rocky View, AB T1X 0M8",2225-Landscape and horticulture technicians and specialists,8
,,SERL Distribution Inc.,"Fort McMurray, AB T9K 0L4","7305-Supervisors, motor transport and other ground transit operators",1
,,Seven M Construction Ltd.,"EDMONTON, AB T5S 2T8","8255-Contractors and supervisors, landscaping, grounds maintenance and horticulture services",7
,,Skycad Dental Technology Ltd.,"CALGARY, AB T3C 0J5","3223-Dental technologists, technicians and laboratory assistants",1
,,Sunflower Realty & Property Management Inc.,"Calgary, AB T2H 2M5","0124-Advertising, marketing and public relations managers",1
,,Sureflow Weeping Tile Ltd,"EDMONTON, AB T6E 5C5",7282-Concrete finishers,1
,,Swoop Inc,"Calgary, AB T2E 3J1","0016-Senior managers - construction, transportation, production and utilities",1
,,Terex Canada LTD,"Calgary, AB T2Z 4M3","0016-Senior managers - construction, transportation, production and utilities",1
,,The Premier Marble Co. Ltd,"Edmonton, AB T6B 2H8","7284-Plasterers, drywall installers and finishers and lathers",1
,,The S.H.A.R.P. Foundation,"Calgary, AB T2H 0A1",4212-Social and community service workers,1
,,Tigris Construction Ltd.,"Edmonton, AB T5P 4A4","7284-Plasterers, drywall installers and finishers and lathers",2
,,Timberwolf Environmental Services Ltd.,"Bonnyville, AB T9N 2J4","7302-Contractors and supervisors, heavy equipment operator crews",1
,,TISI Canada Inc,"Edmonton, AB T6P 1K1","7384-Other trades and related occupations, n.e.c.",4
,,Town of High Level,"High Level, AB T0H 1Z0",2153-Urban and land use planners,1
,,TransAlta Corporation,"CALGARY, AB T2P 2M1",0912-Utilities managers,1
,,TSS Total Safety Services Inc.,"LEDUC, AB T9E 8S6",2261-Non-destructive testers and inspection technicians,10
