"Employers who were issued a positive Labour Market Impact Assessment (LMIA) by stream, National Occupational Classification (NOC) 2011 and business location in 2019 (October-December)",,,,, 
Province/Territory,Stream,Employer,Address,Occupation,Approved Positions 
Alberta,    High Wage,Pritam Transport Ltd,"Calgary, AB T3J 5E5",7511-Transport truck drivers,10
Alberta,    High Wage,Pritam Transport Ltd,"CALGARY, AB T3S 0B5","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
Alberta,    High Wage,Prizm Carrier Inc.,"Edmonton, AB T6X 1T6",7511-Transport truck drivers,3
Alberta,    High Wage,PROTECT CARRIER INC,"CALGARY, AB T3N 0X1",7511-Transport truck drivers,4
Alberta,    High Wage,PTL Carrier Ltd,"EDMONTON, AB T6X 2C6","7305-Supervisors, motor transport and other ground transit operators",1
Alberta,    High Wage,Punjab Excavating Ltd,"Edmonton, AB T5Y 3J2",7511-Transport truck drivers,2
Alberta,    High Wage,Pza Parlour,"CALGARY, AB T2J 0P6",0631-Restaurant and food service managers,1
Alberta,    High Wage,Raja Bros. Transport Ltd.,"Calgary, AB T3J 4R2",7511-Transport truck drivers,4
Alberta,    High Wage,Raja Ram Ltd,"EDMONTON, AB T6T 0P8",7511-Transport truck drivers,2
Alberta,    High Wage,Raja Trucking Ltd.,"Edmonton, AB T6T 1N4",7511-Transport truck drivers,3
Alberta,    High Wage,Rathour Logistics Inc.,"Edmonton, AB T6L 3R9",7511-Transport truck drivers,1
Alberta,    High Wage,Raymond K Lai Professional Corporation,"Edmonton, AB T5J  5E",3111-Specialist physicians,1
Alberta,    High Wage,Refined Interiors Ltd.,"Edmonton, AB T5S 2P1","7284-Plasterers, drywall installers and finishers and lathers",10
Alberta,    High Wage,Riakman Overseas Inc.,"CALGARY, AB T3J 5C6",7511-Transport truck drivers,6
Alberta,    High Wage,Rig Logistics Inc,"Rocky View, AB T1X 0L7",7511-Transport truck drivers,20
Alberta,    High Wage,RMG Drywall & Reno LTD.,"calgary, AB T2H 1P1","7284-Plasterers, drywall installers and finishers and lathers",1
Alberta,    High Wage,ROADWAY TRANSPORT INC.,"LEDUC, AB T9E 1C3",1221-Administrative officers,1
Alberta,    High Wage,ROADWAY TRANSPORT INC.,"LEDUC, AB T9E 1C3",7511-Transport truck drivers,7
Alberta,    High Wage,Rockland Landscaping Supplies Ltd,"St.Albert, AB T8T 0T5","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",2
Alberta,    High Wage,Rocky Mountain Dealerships Inc,"Calgary, AB T2G 3A4",7312-Heavy-duty equipment mechanics,1
Alberta,    High Wage,Rovas Construction,"LEDUC, AB T9E 0C9","7284-Plasterers, drywall installers and finishers and lathers",1
Alberta,    High Wage,Rover Carrier Ltd.,"CALGARY, AB T1Y 7H3",7511-Transport truck drivers,4
Alberta,    High Wage,Royal Luxury Homes Ltd,"EDMONTON, AB T5Z 3L4",1221-Administrative officers,1
Alberta,    High Wage,RS SIDHU TRUCKING LTD.,"EDMONTON, AB T6X 0M9",7511-Transport truck drivers,4
Alberta,    High Wage,S & M Drywall Ltd,"EDMONTON, AB T5Y 0W7","7284-Plasterers, drywall installers and finishers and lathers",1
Alberta,    High Wage,S and R Gill Carrier Transport Ltd,"SHERWOOD PARK, AB T8B 1C9",1241-Administrative assistants,1
Alberta,    High Wage,S Gill Enterprises Ltd,"Edmonton, AB T5M 0J5",1221-Administrative officers,1
Alberta,    High Wage,S.I.Concrete Corp,"calgary, AB T2X 0P5",7282-Concrete finishers,6
Alberta,    High Wage,Sabre Concrete Construction Inc,"EDMONTON, AB T6L 1R2",7282-Concrete finishers,3
Alberta,    High Wage,Sabre Concrete Construction Inc,"EDMONTON, AB T6L 1R2",7611-Construction trades helpers and labourers,11
Alberta,    High Wage,Sangha Transport Ltd.,"Calgary, AB T1Y 6W9",1221-Administrative officers,1
Alberta,    High Wage,SAT CONSULTING AND CONSTRUCTION LTD,"EDMONTON, AB T6E 5B8",1221-Administrative officers,1
Alberta,    High Wage,SAT CONSULTING AND CONSTRUCTION LTD,"EDMONTON, AB T6E 5B8",7271-Carpenters,1
Alberta,    High Wage,Sekhon MG Transport Ltd.,"EDMONTON, AB T6E 5V8",1221-Administrative officers,1
Alberta,    High Wage,SEWA PHYSIOTHERAPY & MASSAGE CLINIC LTD.,"CALGARY, AB T3N 0T1",1241-Administrative assistants,1
Alberta,    High Wage,SH Carriers Ltd,"Edmonton, AB T6T 0P6",7511-Transport truck drivers,2
Alberta,    High Wage,Shan Construction Services Ltd,"EDMONTON, AB T6P 1S1",7511-Transport truck drivers,2
Alberta,    High Wage,Shan Construction Services Ltd,"EDMONTON, AB T6P 1S1",7535-Other automotive mechanical installers and servicers,2
Alberta,    High Wage,Shanti Care Ltd,"EDMONTON, AB T6L 4M4","6733-Janitors, caretakers and building superintendents",2
Alberta,    High Wage,Shanti Wellness Centre,"Wetaskiwin, AB T9A 1V5",3236-Massage therapists,1
Alberta,    High Wage,Shergill Transport Ab Ltd,"Calgary, AB T3J 4L8",7511-Transport truck drivers,5
Alberta,    High Wage,Sherwood Park Salto Gymnastics Club,"Sherwood Park, AB T8A 0W9","5254-Program leaders and instructors in recreation, sport and fitness",1
Alberta,    High Wage,Simplex Mobility Inc.,"Edmonton, AB T6X 1V8",2281-Computer network technicians,1
Alberta,    High Wage,Singh Concrete Ltd,"Edmonton, AB T6T 1T6",7282-Concrete finishers,1
Alberta,    High Wage,SKS Calgary Truck Repair Ltd.,"CALGARY, AB T3N 0W7","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
Alberta,    High Wage,Skycad Dental Technology Ltd.,"Calgary, AB T3C 0J5","3223-Dental technologists, technicians and laboratory assistants",4
Alberta,    High Wage,Skyview Shades Inc,"CALGARY, AB T3N 1E7",1221-Administrative officers,1
Alberta,    High Wage,Skyview Transport Ltd,"Edmonton, AB T6K 2B3",7511-Transport truck drivers,4
Alberta,    High Wage,Skywings Transport Ltd,"AIRDRIE, AB T4B 3X8",7511-Transport truck drivers,5
Alberta,    High Wage,Slave Lake Equities Inc.,"Edmonton, AB T5L 3C2",7271-Carpenters,1
Alberta,    High Wage,SLH Transport Inc.,"CALGARY, AB T2C 4Y2",7511-Transport truck drivers,19
Alberta,    High Wage,SLK Transport Ltd,"EDMONTON, AB T6L 6S1","7305-Supervisors, motor transport and other ground transit operators",1
Alberta,    High Wage,SM Contracting Ltd,"Edmonton, AB T5T 6X7",7282-Concrete finishers,2
Alberta,    High Wage,Sodey Trucking Ltd,"Sherwood Park, AB T8A 4C8","7305-Supervisors, motor transport and other ground transit operators",1
Alberta,    High Wage,Sodey Trucking Ltd,"Sherwood Park, AB T8A 4C8",7511-Transport truck drivers,3
Alberta,    High Wage,Solid Industries & Machine Shop Ltd.,"Calgary, AB T2C 2Z1",7231-Machinists and machining and tooling inspectors,1
Alberta,    High Wage,SOUL2SOLE MASSAGE & WELLNESS STUDIO LTD.,"Edmonton, AB T6K 4A2","0651-Managers in customer and personal services, n.e.c.",1
Alberta,    High Wage,SOUTH CITY TRUCK CENTRE LTD,"CALGARY, AB T2C 4S9",1311-Accounting technicians and bookkeepers,1
Alberta,    High Wage,Staggered Alliance Inc.,"EDSON, AB T7E 1T4",7511-Transport truck drivers,1
Alberta,    High Wage,Starline Painting Ltd.,"EDMONTON, AB T6X 0Z9",7294-Painters and decorators (except interior decorators),1
Alberta,    High Wage,Starline Painting Ltd.,"EDMONTON, AB T6X 0Z9",7611-Construction trades helpers and labourers,2
Alberta,    High Wage,Strange World Tattoo Inc.,"Calgary, AB T3B 4Z1","6562-Estheticians, electrologists and related occupations",1
Alberta,    High Wage,SUI RENOVATION LTD,"EDMONTON, AB T6X 1K7","7284-Plasterers, drywall installers and finishers and lathers",2
Alberta,    High Wage,Sungrace Transport Ltd.,"CHESTERMERE, AB T1X 0N3",7511-Transport truck drivers,6
Alberta,    High Wage,Sunstar Concrete Ltd.,"Edmonton, AB T6W 2W9",7282-Concrete finishers,1
Alberta,    High Wage,Sweet Home Residential and Commercial Cleaning Services Ltd,"CALGARY, AB T3J 4R8",6315-Cleaning supervisors,1
Alberta,    High Wage,SYNDICATE TRANSPORT LTD.,"ROCKY VIEW, AB T1X 0V9",1121-Human resources professionals,2
Alberta,    High Wage,SYNDICATE TRANSPORT LTD.,"ROCKY VIEW, AB T1X 0V9","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",2
Alberta,    High Wage,SYNDICATE TRANSPORT LTD.,"ROCKY VIEW, AB T1X 0V9",1311-Accounting technicians and bookkeepers,2
Alberta,    High Wage,SYNDICATE TRANSPORT LTD.,"ROCKY VIEW, AB T1X 0V9","7305-Supervisors, motor transport and other ground transit operators",1
Alberta,    High Wage,SYNDICATE TRANSPORT LTD.,"ROCKY VIEW, AB T1X 0V9","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
Alberta,    High Wage,Taron Construction Ltd.,"CALGARY, AB T2E 8C8",7282-Concrete finishers,1
Alberta,    High Wage,TC Sandwiches Ltd.,"EDMONTON, AB T5T 6Y3",0631-Restaurant and food service managers,1
Alberta,    High Wage,Thakur Transport Incorporated,"EDMONTON, AB T6X 1K4",7511-Transport truck drivers,2
Alberta,    High Wage,The Evans Hunt Group Inc,"Calgary, AB T2R 0B4","1123-Professional occupations in advertising, marketing and public relations",1
Alberta,    High Wage,The Mat's Diner Inc.,"CALGARY, AB T2N 3P3",1241-Administrative assistants,1
Alberta,    High Wage,Thunderstone Quarries Limited Partnership,"Canmore, AB T1W 2W4",7312-Heavy-duty equipment mechanics,1
Alberta,    High Wage,Tingley Implements Inc,"Lloydminster, AB T9V 3A3",6221-Technical sales specialists - wholesale trade,1
Alberta,    High Wage,TJ'S Auto Brakes & Tires Ltd,"Edmonton, AB T6B 3H4",7312-Heavy-duty equipment mechanics,1
Alberta,    High Wage,Tribes Group of Industries LTD.,"Edmonton, AB T6E 5P2",2175-Web designers and developers,1
Alberta,    High Wage,Trideck Transport Ltd.,"EDMONTON, AB T6X 2A6",1221-Administrative officers,2
Alberta,    High Wage,True North Interiors Inc,"CALGARY, AB T2T 6B7",7271-Carpenters,1
Alberta,    High Wage,TUSSNAD INC.,"Calgary, AB T2W 6A6","7284-Plasterers, drywall installers and finishers and lathers",1
Alberta,    High Wage,Two Brothers Siding Ltd.,"Edmonton, AB T5Z 2H1",7271-Carpenters,1
Alberta,    High Wage,Unice Dental Art Ltd.,"Calgary, AB T2G 1H5","3223-Dental technologists, technicians and laboratory assistants",2
Alberta,    High Wage,University of Alberta,"Edmonton, AB T6G 2R3",4011-University professors and lecturers,2
Alberta,    High Wage,University of Calgary,"Calgary, AB T2N 1N4",4011-University professors and lecturers,3
Alberta,    High Wage,Vadel Inc.,"Calgary, AB T2G 3N7",7283-Tilesetters,1
Alberta,    High Wage,Veneer Plaster Systems Inc.,"CALGARY, AB T3H 1B1","7284-Plasterers, drywall installers and finishers and lathers",1
Alberta,    High Wage,VISAY TECHNOLOGIES INC,"Edmonton, AB T5K 1N1",2171-Information systems analysts and consultants,1
Alberta,    High Wage,"Vold, Jones & Vold Auction Co. Ltd.","PONOKA, AB T4J 1J8",6411-Sales and account representatives - wholesale trade (non-technical),1
Alberta,    High Wage,Wazir Corp. Ltd.,"LLOYDMINSTER, AB T9V 2K5",0621-Retail and wholesale trade managers,1
Alberta,    High Wage,Wespen Industries Ltd.,"CALGARY, AB T2C 2H2",2133-Electrical and electronics engineers,1
Alberta,    High Wage,Westvac Industrial Ltd.,"Acheson, AB T7X 6E1","7301-Contractors and supervisors, mechanic trades",1
Alberta,    High Wage,Whitecourt Newsprint Company Limited Partnership,"Whitecourt, AB T7S 1P9",0911-Manufacturing managers,1
Alberta,    High Wage,Wholistic Health Training & Research Center,"EDMONTON, AB T5K 2J1","1123-Professional occupations in advertising, marketing and public relations",1
Alberta,    High Wage,Woodridge Auto Body Ltd.,"Calgary, AB T2C 1G4",7322-Motor vehicle body repairers,1
Alberta,    High Wage,Xebec Marketing Group Inc.,"St. Albert, AB T8N 4B1",7283-Tilesetters,2
Alberta,    High Wage,Zealous Granite and Tile Ltd,"CALGARY, AB T3J 4N4",7283-Tilesetters,1
Alberta,    High Wage,Zora Holdings Ltd.,"calgary, AB T3J 3C8",7511-Transport truck drivers,2
Alberta,    High Wage,ZZ Construction Ltd.,"Calgary, AB T2C 1N6",7292-Glaziers,1
Alberta,   Low Wage, 1558854 Alberta Ltd.,"Edmonton, AB T5Y 3A9",1241-Administrative assistants,1
Alberta,   Low Wage,10073644 Canada Ltd,"Edmonton, AB T5Y 0Y5",6315-Cleaning supervisors,2
Alberta,   Low Wage,101188650 saskatchewan Ltd.,"Sundre, AB T0M 1X0",6316-Other services supervisors,1
Alberta,   Low Wage,1013224 Alberta Ltd,"Sherwood Park, AB T8B 1M6",0631-Restaurant and food service managers,1
Alberta,   Low Wage,1015452 AB Ltd.,"Brooks, AB T1R 1A8",6311-Food service supervisors,1
Alberta,   Low Wage,1019826 Alberta Ltd.,"Athabasca, AB T9S 1H4",6611-Cashiers,1
Alberta,   Low Wage,"102029873 Saskatchewan Inc, o/a Dairy Queen","EDMONTON, AB T5H 2S6",6311-Food service supervisors,1
Alberta,   Low Wage,1022959 Alberta Ltd.,"Spruce Grove, AB T7X 0C8",6311-Food service supervisors,2
Alberta,   Low Wage,1036302 Alberta LTD,"Sturgeon Country, AB T8T 1W5",1241-Administrative assistants,1
Alberta,   Low Wage,1059945 Alberta Inc. o/a Petro Canada,"Edmonton, AB T6X 0J6",6211-Retail sales supervisors,2
Alberta,   Low Wage,1060206 Alberta Ltd,"Calgary, AB T2E 1K3",6322-Cooks,1
Alberta,   Low Wage,1062080 Alberta Ltd.,"WABASCA, AB T0G 2K0",6211-Retail sales supervisors,1
Alberta,   Low Wage,1062080 Alberta Ltd.,"WABASCA, AB T0G 2K0",6311-Food service supervisors,1
Alberta,   Low Wage,1062080 Alberta Ltd.,"WABASCA, AB T0G 2K0",6332-Bakers,1
Alberta,   Low Wage,1087151 ALBERTA INC,"Canmore, AB T1W 2B7",6311-Food service supervisors,1
Alberta,   Low Wage,1092192 Alberta Ltd.,"Okotoks, AB T1S 1Z6",6311-Food service supervisors,1
Alberta,   Low Wage,1099703 Alberta Ltd o/a Hinton Subway,"Hinton, AB T7V 2C7",6311-Food service supervisors,2
Alberta,   Low Wage,1100881 Alberta Ltd,"Hines Creek, AB T0H 2A0","6331-Butchers, meat cutters and fishmongers - retail and wholesale",1
Alberta,   Low Wage,1102250 Alberta Ltd,"St. Albert, AB T8N 6N3",6211-Retail sales supervisors,1
Alberta,   Low Wage,1108495 Alberta Ltd,"Airdrie, AB T4B 1R9",6311-Food service supervisors,1
Alberta,   Low Wage,1112335 Alberta Ltd O/A A&W,"Leduc, AB T9E 7A8",6311-Food service supervisors,2
Alberta,   Low Wage,1113476 Alberta Ltd.,"Edmonton, AB T5L 3P9",6311-Food service supervisors,1
Alberta,   Low Wage,1120135 Alberta Ltd,"Leduc, AB T9E 6Z8",6311-Food service supervisors,1
Alberta,   Low Wage,1134326 Alberta Ltd.,"Calgary, AB T2H 0L9",6322-Cooks,1
Alberta,   Low Wage,1138816 Alberta Inc.,"CLARESHOLM, AB T0L 0T0",6211-Retail sales supervisors,1
Alberta,   Low Wage,1143801 Alberta Ltd. o/a Mr. Mikes Steakhouse,"PEACE RIVER, AB T8S 1R2",6322-Cooks,1
Alberta,   Low Wage,1144274 Alberta Ltd.,"Mayerthorpe, AB T0E 1N0",6211-Retail sales supervisors,1
Alberta,   Low Wage,1148635 Alberta Ltd.,"Clairmont, AB T0H 0W0",6211-Retail sales supervisors,1
Alberta,   Low Wage,1151178 Alberta Ltd.,"Valleyview, AB T0H 3N0",6322-Cooks,2
Alberta,   Low Wage,1160161 Alberta Inc.,"Edmonton, AB T6R 3T4",6311-Food service supervisors,2
Alberta,   Low Wage,1160161 Alberta Inc.,"Edmonton, AB T6R 3T4","6331-Butchers, meat cutters and fishmongers - retail and wholesale",2
Alberta,   Low Wage,1164494 Alberta Ltd,"GRANDE PRAIRIE, AB T8V 7K1",6311-Food service supervisors,2
Alberta,   Low Wage,1170580 Alberta Ltd.,"SHERWOOD PARK, AB T6B 1C9",6315-Cleaning supervisors,1
Alberta,   Low Wage,1181395 Alberta Ltd.,"CALGARY, AB T3J 4J8",6311-Food service supervisors,1
Alberta,   Low Wage,1193771 Alberta Ltd.,"Edmonton, AB T6H 2L2","6313-Accommodation, travel, tourism and related services supervisors",1
Alberta,   Low Wage,1195293 Alberta Ltd.,"Edmonton, AB T5B 4R4",1241-Administrative assistants,1
Alberta,   Low Wage,1195293 Alberta Ltd.,"Edmonton, AB T5B 4R4",6315-Cleaning supervisors,2
Alberta,   Low Wage,1195293 Alberta Ltd.,"Edmonton, AB T5B 4R4",6322-Cooks,2
Alberta,   Low Wage,1197988 ALBERTA LTD,"Calgary, AB T2J 0P5",6322-Cooks,1
Alberta,   Low Wage,1216572 Alberta Ltd,"Red Deer, AB T4R 1N9",6311-Food service supervisors,1
Alberta,   Low Wage,1227557 Alberta Ltd o/a Wendy's,"Lloydminster, AB T9V 0B6",6311-Food service supervisors,2
Alberta,   Low Wage,1241924 Alberta Ltd.,"Grande Cache, AB T0E 0Y0","6313-Accommodation, travel, tourism and related services supervisors",1
Alberta,   Low Wage,1244242 Alberta Inc O/A Executive Cleaning,"Sherwood Park, AB T8A 3X4",6315-Cleaning supervisors,1
Alberta,   Low Wage,1246246 Alberta LTD,"Edmonton, AB T6E 5P2",1241-Administrative assistants,2
Alberta,   Low Wage,1253683 AB ltd,"edmonton, AB T6W 1Y7",6211-Retail sales supervisors,1
Alberta,   Low Wage,1253883 ALBERTA LTD.,"CALGARY, AB T2T 1Z7",6311-Food service supervisors,2
Alberta,   Low Wage,1265882 AB Ltd o/a Subway,"Wetaskiwin, AB T9A 1V1",6311-Food service supervisors,2
Alberta,   Low Wage,1289729 Alberta Ltd,"Lethbridge, AB T1K 7V4","6313-Accommodation, travel, tourism and related services supervisors",1
Alberta,   Low Wage,1294947 Alberta Ltd. operating multiple businessess,"Edmonton, AB T6E 2A4",6322-Cooks,1
Alberta,   Low Wage,1296286 Alberta Ltd.,"Grande Prairie, AB T8V 4H1",6211-Retail sales supervisors,2
Alberta,   Low Wage,1303071 Alberta Ltd,"Thorhild, AB T0A 3J0",6211-Retail sales supervisors,2
Alberta,   Low Wage,1304523 ALBERTA LTD. O/A HOUSE OF KABOB,"CALGARY, AB T2E 3K3",6322-Cooks,1
Alberta,   Low Wage,1311309 Alberta Ltd.,"Calgary, AB T2X 2X7",6311-Food service supervisors,1
Alberta,   Low Wage,1320857 Alberta Ltd. o/a Krish Dollar & Gift Bazaar,"Calgary, AB T3J 0C9",6211-Retail sales supervisors,1
Alberta,   Low Wage,1327321 Alberta Ltd,"Banff, AB T1L 1B1",6311-Food service supervisors,1
Alberta,   Low Wage,1330197 Alberta Ltd. o/a Subway,"Edmonton, AB T6R 0J4",6311-Food service supervisors,1
Alberta,   Low Wage,1335488 Alberta Inc. o/a Booster Juice,"CALGARY, AB T2Z 4J2",6311-Food service supervisors,2
Alberta,   Low Wage,1335805 Alberta Ltd,"Grande Prairie, AB T8V 8J6",6311-Food service supervisors,2
Alberta,   Low Wage,1341139 Alberta Ltd.,"Calgary, AB T2J 0P9",6311-Food service supervisors,1
Alberta,   Low Wage,1341139 Alberta Ltd.,"Calgary, AB T2J 0P9",6322-Cooks,1
Alberta,   Low Wage,1350501 ALBERTA LTD,"CALGARY, AB T3K 1J7",6311-Food service supervisors,1
Alberta,   Low Wage,1362424 Alberta Ltd. o/a JTG Trucking,"CALGARY, AB T3J 4W6",1221-Administrative officers,1
Alberta,   Low Wage,1371487 Alberta Ltd. o/a Cochrane Toyota,"Cochrane, AB T4C 0N8",6316-Other services supervisors,1
Alberta,   Low Wage,1380615 ALBERTA LTD,"Clyde, AB T0G 0P0",6211-Retail sales supervisors,1
Alberta,   Low Wage,1384169 Alberta Ltd.,"Leduc, AB T9E 7G2",6211-Retail sales supervisors,1
Alberta,   Low Wage,1393775 Alberta ltd,"Whitecourt, AB T7S 0A2",6211-Retail sales supervisors,2
Alberta,   Low Wage,1402360 Alberta Inc o/a Groom Room,"Spruce Grove, AB T7X 1J3",6316-Other services supervisors,2
Alberta,   Low Wage,1407526 Alberta Ltd.,"Olds, AB T4H 1E6",6322-Cooks,1
Alberta,   Low Wage,1408818 Alberta Ltd,"Edmonton, AB T5A 3L4","6331-Butchers, meat cutters and fishmongers - retail and wholesale",1
Alberta,   Low Wage,1416311 Alberta Ltd.,"Valleyview, AB T0H 3N0",6311-Food service supervisors,1
Alberta,   Low Wage,1419150 ALBERTA LTD. O/A EDO JAPAN,"Banff, AB T1L 1E1",6322-Cooks,1
Alberta,   Low Wage,1423264 Alberta Ltd.,"Calgary, AB T2A 5N9","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
Alberta,   Low Wage,1425965 ALBERTA LTD.,"Brooks, AB T1R 0W1",6311-Food service supervisors,1
Alberta,   Low Wage,1431994 Alberta Ltd.,"Edmonton, AB T6E 5P2",0631-Restaurant and food service managers,1
Alberta,   Low Wage,1431994 Alberta Ltd.,"Edmonton, AB T6E 5P2",6311-Food service supervisors,2
Alberta,   Low Wage,1432535 ALBERTA LTD.,"CALGARY, AB T3E 0C1",6311-Food service supervisors,1
Alberta,   Low Wage,1440270 Alberta Ltd,"Calgary, AB T2A 0R6",6211-Retail sales supervisors,1
Alberta,   Low Wage,1440568 Alberta Ltd.,"Red Deer, AB T4R 1L2",6311-Food service supervisors,2
Alberta,   Low Wage,1441238 Alberta Ltd.,"Edmonton, AB T6R 1C2",6211-Retail sales supervisors,1
Alberta,   Low Wage,1441238 Alberta Ltd.,"Edmonton, AB T6R 1C2",6322-Cooks,1
Alberta,   Low Wage,1441394 Alberta Inc. O/A Domino’s Pizza,"Grande Prairie, AB T8V 0V8",6311-Food service supervisors,2
Alberta,   Low Wage,1441878 Alberta Ltd.,"Canmore, AB T1W 2B3",6211-Retail sales supervisors,2
Alberta,   Low Wage,1447814 Alberta LTD.,"AIRDRIE, AB T4B 3G6",6311-Food service supervisors,2
Alberta,   Low Wage,1450251 ALBERTA LTD.,"CALGARY, AB T2T 0C8",6322-Cooks,1
Alberta,   Low Wage,1452789 Alberta Ltd.,"Edmonton, AB T6E 5C5",1241-Administrative assistants,1
Alberta,   Low Wage,1454218 Alberta Ltd.,"Edmonton, AB T5G 3A6",6311-Food service supervisors,2
Alberta,   Low Wage,1461927 Ab Ltd O/A Circle K Store #22158,"okotoks, AB T1S 1V4",6211-Retail sales supervisors,2
Alberta,   Low Wage,1466358 Alberta Ltd. o/a Bragg Creek Bottle Depot,"Calgary, AB T3J 4R5",1521-Shippers and receivers,1
Alberta,   Low Wage,1466613 Alberta Ltd,"LLOYDMINSTER, AB T9V 3R3",6211-Retail sales supervisors,2
Alberta,   Low Wage,1471043 Alberta Inc. o/a Chick Pea,"Calgary, AB T2P 1H4",6311-Food service supervisors,1
Alberta,   Low Wage,1473992 Alberta Ltd,"Edmonton, AB T6S 1E9",1241-Administrative assistants,1
Alberta,   Low Wage,1474378 Alberta Ltd,"Edmonton, AB T6H 2L6",6211-Retail sales supervisors,1
Alberta,   Low Wage,1477279 Alberta Ltd.,"PEACE RIVER, AB T8S 1R2",6211-Retail sales supervisors,1
Alberta,   Low Wage,1479705 Alberta Ltd,"Edmonton, AB T6N 1A8",1241-Administrative assistants,1
Alberta,   Low Wage,1485632 ALBERTA LTD.,"CALGARY, AB T2Y 3H9",6311-Food service supervisors,1
Alberta,   Low Wage,1487456 Alberta Ltd,"Edmonton, AB T5A 4X1",6211-Retail sales supervisors,1
Alberta,   Low Wage,1487850 Alberta Ltd,"Red Deer, AB T4P 1K4",6311-Food service supervisors,1
Alberta,   Low Wage,1488784 Alberta Ltd,"BROCKET, AB T0K 0H0",6211-Retail sales supervisors,1
Alberta,   Low Wage,1501299 Alberta Ltd.,"Fort McMurray, AB T9K 0T9",6322-Cooks,2
Alberta,   Low Wage,1501305 Alberta Ltd.,"Fort McMurray, AB T9K 0T9",6315-Cleaning supervisors,1
Alberta,   Low Wage,1502580 ALBERTA LTD.,"CALGARY, AB T2T 1Z6",6311-Food service supervisors,1
Alberta,   Low Wage,1506894 Alberta Ltd.,"Kitscoty, AB T0B 2P0",6322-Cooks,1
Alberta,   Low Wage,1517632 Alberta Ltd.,"Red Deer County, AB T4E 1B9",6211-Retail sales supervisors,2
Alberta,   Low Wage,1522649 Alberta Ltd.,"Coronation, AB T0C 1C0",6311-Food service supervisors,1
Alberta,   Low Wage,1529719 Alberta Ltd. o/a Craft Beer Market Restaurant & Bar,"Calgary, AB T2R 0A5",6322-Cooks,1
Alberta,   Low Wage,1530433 Alberta Ltd.,"Devon, AB T9G 0A6",6311-Food service supervisors,1
Alberta,   Low Wage,1536022 alberta ltd,"Calgary, AB T2B 3R9",6311-Food service supervisors,2
Alberta,   Low Wage,1537411 ALBERTA LTD,"EDMONTON, AB T6J 2S3",6311-Food service supervisors,1
Alberta,   Low Wage,1544052 AB Ltd.,"Calgary, AB T2J 6T6",6311-Food service supervisors,1
Alberta,   Low Wage,1546231 Alberta Ltd. o/a Domino's Pizza,"Calgary, AB T2N 4S5",6311-Food service supervisors,1
Alberta,   Low Wage,1546827 Alberta Ltd,"FORT SASKATCHEWAN, AB T8L 3N9",6322-Cooks,2
Alberta,   Low Wage,1552036 Alberta Ltd,"Airdrie, AB T4B 0N2",6311-Food service supervisors,1
Alberta,   Low Wage,1552036 Alberta Ltd,"Airdrie, AB T4B 0N2",6322-Cooks,1
Alberta,   Low Wage,1558624 Alberta Ltd.,"Rocky View, AB T4A 0G3",0631-Restaurant and food service managers,1
Alberta,   Low Wage,1559983 AB Ltd,"Valleyview, AB T0H 3N0",6311-Food service supervisors,2
Alberta,   Low Wage,1565759 Alberta Ltd o/a Supervalue Liquor,"Edmonton, AB T5W 1A9",6211-Retail sales supervisors,1
Alberta,   Low Wage,1585485 Alberta Ltd,"Edmonton, AB T6N 1J6",6311-Food service supervisors,1
Alberta,   Low Wage,1586238 ALBERTA LTD. O/A KING'S GARDEN NOODLE HOUSE,"EDMONTON, AB T6H 5K4",6311-Food service supervisors,1
Alberta,   Low Wage,1586622 Alberta Ltd.,"CALGARY, AB T2E 0B6",6322-Cooks,1
Alberta,   Low Wage,1586622 Alberta Ltd.,"CALGARY, AB T2E 0B6",6332-Bakers,1
Alberta,   Low Wage,1588220 Alberta Inc. o/a Mercantino,"Calgary, AB T2G 0E3",6311-Food service supervisors,1
Alberta,   Low Wage,1595390 ALBERTA LTD.,"Lethbridge, AB T1K 2R4",6311-Food service supervisors,1
Alberta,   Low Wage,1602544 Alberta Ltd,"Calgary, AB T2P 0J6",6211-Retail sales supervisors,1
Alberta,   Low Wage,1604319 Alberta Ltd,"Leduc, AB T9E 2A2",6332-Bakers,3
Alberta,   Low Wage,1609324 AB Ltd,"Edmonton, AB T5J 1M7",6311-Food service supervisors,1
Alberta,   Low Wage,1610885 AB Ltd o/a Schooners Pub,"Calgary, AB T3H 2H3",6322-Cooks,2
Alberta,   Low Wage,1612993 Alberta Ltd.,"Grande Prairie, AB T8V 7Y5",6311-Food service supervisors,1
Alberta,   Low Wage,1615389 ALBERTA INC.,"CALGARY, AB T2C 5E9",6311-Food service supervisors,3
Alberta,   Low Wage,1615389 ALBERTA INC.,"CALGARY, AB T2C 5E9",6322-Cooks,1
Alberta,   Low Wage,1615418 ALBERTA INC,"OKOTOKS, AB T1S 0B2",6311-Food service supervisors,1
Alberta,   Low Wage,1615418 ALBERTA INC,"OKOTOKS, AB T1S 0B2",6322-Cooks,1
