"Employers who were issued a negative Labour Market Impact Assessment (LMIA) by stream, National Occupational Classification (NOC) 2011 and business location in 2019 (October-December)",,,,,
Province/Territory,Stream,Employer,Address,Occupation,Requested Positions
Alberta,    High Wage,976663 Alberta Ltd.,"Calgary, AB T2A 0V5",7313-Refrigeration and air conditioning mechanics,1
Alberta,    High Wage,A & B Concrete Pumping (2007) Ltd.,"ACHESON, AB T7X 5A4",7511-Transport truck drivers,2
Alberta,    High Wage,Abacus Fitness ULC,"CALGARY, AB T2C 2H2","0513-Recreation, sports and fitness program and service directors",1
Alberta,    High Wage,Air Immigration Inc,"Sylvan Lake, AB T4S 0K5",1221-Administrative officers,1
Alberta,    High Wage,Airdrie Animal Clinics Ltd.,"AIRDRIE, AB T4A  2H",3114-Veterinarians,1
Alberta,    High Wage,Alam Enterprises Ltd,"CALGARY, AB T3J 4S8",0711-Construction managers,1
Alberta,    High Wage,Alberta College of Acupuncture & Traditional Chinese Medicine,"CALGARY, AB T2M 1H5",2281-Computer network technicians,1
Alberta,    High Wage,Apex Masonry Ltd.,"RED DEER, AB T4N 3V5","7205-Contractors and supervisors, other construction trades, installers, repairers and servicers",1
Alberta,    High Wage,BLUE ARTISAN STUCCO & EXTERIORS LTD,"CALGARY, AB T3J 1T5","7284-Plasterers, drywall installers and finishers and lathers",2
Alberta,    High Wage,BP Machine Ltd.,"Edmonton, AB T6B 2N3",7231-Machinists and machining and tooling inspectors,2
Alberta,    High Wage,Canadian Choice Windows and Doors Calgary Inc,"Calgary, AB T2H 0N8",7441-Residential and commercial installers and servicers,1
Alberta,    High Wage,Canadian Rockies Rafting Co Ltd.,"Canmore, AB T1W 2T8","1211-Supervisors, general office and administrative support workers",1
Alberta,    High Wage,Canmak Ltd.,"Edmonton, AB T5Y 0E4",7511-Transport truck drivers,2
Alberta,    High Wage,Capital Car & Truck Sales LTD,"Edmonton, AB T5Z 3R6","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
Alberta,    High Wage,Chinook Mine Construction Company Limited,"Hinton, AB T7V 1X5",8231-Underground production and development miners,1
Alberta,    High Wage,Consun Contracting Ltd,"FORT MCMURRAY, AB T9H 4B3",7282-Concrete finishers,1
Alberta,    High Wage,Dekens Housecall Veterinary Services,"Calgary, AB T3H 0A9",3114-Veterinarians,1
Alberta,    High Wage,DK Cleaning Services Ltd,"Calgary, AB T3J 3W9",6315-Cleaning supervisors,1
Alberta,    High Wage,Dsons Transport Ltd.,"EDMONTON, AB T6T 0V1",1525-Dispatchers,1
Alberta,    High Wage,Dynamic Concrete Pumping Inc,"Calgary, AB T2C 3E1",7282-Concrete finishers,10
Alberta,    High Wage,Encore Overhead Doors Inc.,"EDMONTON, AB T6N 1B5","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
Alberta,    High Wage,Excellent Accounting & Tax Services Ltd.,"EDMONTON, AB T6K 3Z2",1311-Accounting technicians and bookkeepers,2
Alberta,    High Wage,GA Drywall & Taping Ltd.,"EDMONTON, AB T6T 2A9","7284-Plasterers, drywall installers and finishers and lathers",3
Alberta,    High Wage,GD Stucco Ltd,"CALGARY, AB T3J 2V3","7284-Plasterers, drywall installers and finishers and lathers",2
Alberta,    High Wage,GREENcastle HVAC Solutions Ltd.,"CALGARY, AB T3H 0L3",0911-Manufacturing managers,1
Alberta,    High Wage,H&R Transport Ltd.,"CALGARY, AB T2C 2Y8",7511-Transport truck drivers,9
Alberta,    High Wage,Harkul Holdings Ltd.,"Edmonton, AB T5A 1N4",7511-Transport truck drivers,2
Alberta,    High Wage,High Sierra Holdings Ltd,"Calgary, AB T3A 5K8",7282-Concrete finishers,5
Alberta,    High Wage,I Safety Ltd.,"FORT MCMURRAY, AB T9H 5B6",2242-Electronic service technicians (household and business equipment),1
Alberta,    High Wage,Insight Manufacturing Inc.,"Red Deer County, AB T4S 2B3",7312-Heavy-duty equipment mechanics,2
Alberta,    High Wage,JARED PALMER PROFESSIONAL CORP,"Grande Prairie, AB T8V 0Z8",3113-Dentists,1
Alberta,    High Wage,Jay Sidhu Transport Ltd,"EDMONTON, AB T6X 0C9",7511-Transport truck drivers,5
Alberta,    High Wage,K&R Taxservices Inc,"St.Albert, AB T8N 5A7",1311-Accounting technicians and bookkeepers,1
Alberta,    High Wage,Ketek Group Inc.,"Edmonton, AB T5S 1X8",0912-Utilities managers,1
Alberta,    High Wage,Lakeview Contracting Inc.,"SYLVAN LAKE, AB T4S 1S6","8255-Contractors and supervisors, landscaping, grounds maintenance and horticulture services",1
Alberta,    High Wage,LN Contractors Inc.,"EDMONTON, AB T6L 0A4","7284-Plasterers, drywall installers and finishers and lathers",10
Alberta,    High Wage,Lyryx Learning Inc,"Calgary, AB T2N 3R1",2174-Computer programmers and interactive media developers,1
Alberta,    High Wage,Matrix Machining Ltd,"Calgary, AB T2C 2X3",7231-Machinists and machining and tooling inspectors,1
Alberta,    High Wage,MMD Sales Ltd,"Edmonton, AB T5S 2L7",7312-Heavy-duty equipment mechanics,1
Alberta,    High Wage,MRF Geosystems Corporation,"Calgary, AB T2N 2A1",2255-Technical occupations in geomatics and meteorology,1
Alberta,    High Wage,MS2 Canada Inc. o/a Mobile Snap,"CALGARY, AB T3K 6L5",7246-Telecommunications installation and repair workers,1
Alberta,    High Wage,New Western Motors Ltd.,"Calgary, AB T2E 2N3",0621-Retail and wholesale trade managers,1
Alberta,    High Wage,North West Paving Ltd,"Sherwood Park, AB T8H 2J6",7521-Heavy equipment operators (except crane),2
Alberta,    High Wage,Pantelic Construction Ltd,"CALGARY, AB T2Y 5G5",7282-Concrete finishers,1
Alberta,    High Wage,Pizza Tossers Inc.  o/a Papa John's Pizza,"CALGARY, AB T2Z 0G4",1311-Accounting technicians and bookkeepers,1
Alberta,    High Wage,Plaster-Perfect Solutions Inc,"Calgary, AB T3M 1Y6","7284-Plasterers, drywall installers and finishers and lathers",1
Alberta,    High Wage,Pritam Transport Ltd,"Calgary, AB T3J 5E5",1221-Administrative officers,1
Alberta,    High Wage,Pritam Transport Ltd,"Calgary, AB T3J 5E5",1311-Accounting technicians and bookkeepers,1
Alberta,    High Wage,RAZN Health Decision Modelling Ltd. o/a Enterprise Square Building,"EDMONTON, AB T5J 4P6",0212-Architecture and science managers,1
Alberta,    High Wage,Rino’s Affordable Home Remodelling Ltd.,"Calgary, AB T2Y 2R7",1122-Professional occupations in business management consulting,1
Alberta,    High Wage,Roop Drywall Ltd.,"EDMONTON, AB T6T 1H1","7284-Plasterers, drywall installers and finishers and lathers",1
Alberta,    High Wage,Satt Associates Inc,"Edmonton, AB T6N 1L6",2254-Land survey technologists and technicians,1
Alberta,    High Wage,Star Moving Inc,"Calgary, AB T3J 4Y5","7305-Supervisors, motor transport and other ground transit operators",1
Alberta,    High Wage,The Canadian Brewhouse (Head Office) Ltd,"Edmonton, AB T6X 0A7","0013-Senior managers - financial, communications and other business services",1
Alberta,    High Wage,UNITY TRANSPORTATION LTD,"Edmonton, AB T6L 2S2",7511-Transport truck drivers,2
Alberta,    High Wage,VAAR EXTERIORS AND HOME IMPROVEMENTS LTD,"CALGARY, AB T2L 0K5",7282-Concrete finishers,1
Alberta,    High Wage,Vadel Inc.,"Calgary, AB T2G 3N7",7282-Concrete finishers,1
Alberta,    High Wage,VIETNAM TRAVEL CENTRE INC,"Calgary, AB T2A 0R1","6313-Accommodation, travel, tourism and related services supervisors",1
Alberta,    High Wage,Whitecourt Veterinary Clinic Ltd.,"WHITECOURT, AB T7S 1P5",3114-Veterinarians,1
Alberta,    High Wage,Xiyoume Technology Ltd. O/A Xiyoudidi Taxi,"EDMONTON, AB T5J 1V9",1525-Dispatchers,1
Alberta,   Low Wage,1005364 Alberta Ltd,"LETHBRIDGE, AB T1K 5R9",6311-Food service supervisors,1
Alberta,   Low Wage,1007876 Alberta Ltd.,"Westlock, AB T7P 2C6",6311-Food service supervisors,1
Alberta,   Low Wage,1007876 Alberta Ltd.,"Westlock, AB T7P 2C6","6733-Janitors, caretakers and building superintendents",1
Alberta,   Low Wage,1072887 ALBERTA LTD,"EDMONTON, AB T6G 2J7",6311-Food service supervisors,1
Alberta,   Low Wage,1086729 Alberta Ltd.,"Banff, AB T1L 1C4",6211-Retail sales supervisors,1
Alberta,   Low Wage,1115610 Alberta Ltd,"Edmonton, AB T5E 4E5",6311-Food service supervisors,1
Alberta,   Low Wage,1294711 Alberta Ltd,"Calgary, AB T1Y 5E4",6211-Retail sales supervisors,1
Alberta,   Low Wage,1353412 ALBERTA LTD.,"Calgary, AB T2E 6W5",6311-Food service supervisors,1
Alberta,   Low Wage,1427731 Alberta Ltd,"Bonnyville, AB T9N 1Y8","6711-Food counter attendants, kitchen helpers and related support occupations",1
Alberta,   Low Wage,1458954 Alberta Ltd,"Fort McMurray, AB T9K 0M3",6311-Food service supervisors,2
Alberta,   Low Wage,1555022 Alberta Inc.,"Edmonton, AB T5P 4J7",6211-Retail sales supervisors,1
Alberta,   Low Wage,1601289 Alberta LTD,"Calgary, AB T3A 1Z6",6341-Hairstylists and barbers,1
Alberta,   Low Wage,1642637 Alberta LTD,"Calgary, AB T3K 0C4","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
Alberta,   Low Wage,1650205 Alberta Ltd (o/a Prime World Tours),"Calgary, AB T3E 0B7","6313-Accommodation, travel, tourism and related services supervisors",1
Alberta,   Low Wage,1691809 ALBERTA LTD.,"TURNER VALLEY, AB T0L 2A0",6311-Food service supervisors,1
Alberta,   Low Wage,1776670 Alberta Ltd,"NISKU, AB T9E 0W8",6525-Hotel front desk clerks,1
Alberta,   Low Wage,1777063 Alberta ltd,"Hardisty, AB T0B 1V0",6525-Hotel front desk clerks,1
Alberta,   Low Wage,1819269 Alberta Ltd,"Calgary, AB T2G 0B6",6321-Chefs,1
Alberta,   Low Wage,1825399 Alberta Inc.,"CALGARY, AB T3K 1K5",6211-Retail sales supervisors,1
Alberta,   Low Wage,1829367 Alberta Ltd. o/a Chauvin Grocery Store,"Irma, AB T0B 2H0",6211-Retail sales supervisors,1
Alberta,   Low Wage,1843142 Alberta Inc,"Airdrie, AB T4B 3Y2",6322-Cooks,1
Alberta,   Low Wage,1901504 ALBERTA LTD.,"VIKING, AB T0B 4N0",6322-Cooks,1
Alberta,   Low Wage,1924294 Alberta Ltd.,"GRANDE PRAIRIE, AB T8X 1N1",6211-Retail sales supervisors,2
Alberta,   Low Wage,1930004 Alberta Ltd. o/a Mr. Mikes Steakhouse & Casual Restaurant,"CALGARY, AB T3P 0A3",1226-Conference and event planners,1
Alberta,   Low Wage,1931296 Alberta Ltd. o/a Turner Valley Bottle Depot,"CALGARY, AB T3H 2W2","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
Alberta,   Low Wage,1931527 AB LTD,"Edmonton, AB T6T 0V7",6341-Hairstylists and barbers,1
Alberta,   Low Wage,1941073 Alberta Ltd,"Edmonton, AB T6X 0A9",6311-Food service supervisors,1
Alberta,   Low Wage,1941073 Alberta Ltd,"Edmonton, AB T6X 0A9",6322-Cooks,1
Alberta,   Low Wage,2000648 Alberta Ltd,"Edmonton, AB T6J 6P3",6311-Food service supervisors,1
Alberta,   Low Wage,2002869 Alberta Ltd.,"EDMONTON, AB T6W 0Z2",4214-Early childhood educators and assistants,2
Alberta,   Low Wage,2016025 Alberta Ltd,"Barrhead, AB T7N 1N5",6211-Retail sales supervisors,1
Alberta,   Low Wage,2049004 Alberta Ltd,"Sherwood Park, AB T8H 0W6",6311-Food service supervisors,1
Alberta,   Low Wage,2068826 Alberta Ltd.,"STONY PLAIN, AB T7Z 0K3",4214-Early childhood educators and assistants,1
Alberta,   Low Wage,2074761 Alberta Ltd,"PEACE RIVER, AB T8S 1N2","6711-Food counter attendants, kitchen helpers and related support occupations",1
Alberta,   Low Wage,2077385 ALBERTA LTD.,"Edmonton, AB T5E 4C2",6322-Cooks,2
Alberta,   Low Wage,2088582 Alberta Inc.,"SHERWOOD PARK, AB T8H 2A7",6322-Cooks,1
Alberta,   Low Wage,2098898 ALBERTA LTD,"EDMONTON, AB T6W 4B5",6311-Food service supervisors,1
Alberta,   Low Wage,2111700 ALBERTA LTD.,"Lloydminster, AB T9V 2G7","6711-Food counter attendants, kitchen helpers and related support occupations",1
Alberta,   Low Wage,2121596 Alberta Ltd.,"High River, AB T1V 2B1",1311-Accounting technicians and bookkeepers,1
Alberta,   Low Wage,2125911 ALBERTA LTD,"Edmonton, AB T6E 1Z2",6322-Cooks,2
Alberta,   Low Wage,2129337 Alberta Ltd,"WETASKIWIN, AB T9A 3E7",6322-Cooks,2
Alberta,   Low Wage,2136734 Alberta Corp. o/a Circle K,"GRANDE PRAIRIE, AB T8V 7G4",6211-Retail sales supervisors,2
Alberta,   Low Wage,2142966 ALBERTA INC,"Edmonton, AB T6E 4A5",6211-Retail sales supervisors,1
Alberta,   Low Wage,2157717 Alberta Ltd.,"SHERWOOD PARK, AB T8H 0Z9",6322-Cooks,1
Alberta,   Low Wage,2167641 Alberta Ltd. o/a Heart Mountain Store,"Exshaw, AB T0L 2C0",6211-Retail sales supervisors,1
Alberta,   Low Wage,2174587 Alberta Ltd.,"Rocky Mountain House, AB T4T 1B4",6211-Retail sales supervisors,2
Alberta,   Low Wage,2176188 Alberta Ltd.,"Rocky Mountain House, AB T4T 1E1",6322-Cooks,2
Alberta,   Low Wage,592467 Alberta Ltd o/a Escada Hair,"Edmonton, AB T6K 4B4",6341-Hairstylists and barbers,2
Alberta,   Low Wage,695256 Alberta Ltd,"Drumheller, AB T0J 0Y0",6321-Chefs,1
Alberta,   Low Wage,9690565 Canada INC,"SHERWOOD PARK, AB T8H 2B6",1241-Administrative assistants,1
Alberta,   Low Wage,9690565 Canada Inc.,"SHERWOOD PARK, AB T8H 2B6",7535-Other automotive mechanical installers and servicers,4
Alberta,   Low Wage,A&M Cleaning Inc o/a A&M Cleaning,"Fort McMurray, AB T9H 4T5",6731-Light duty cleaners,1
Alberta,   Low Wage,Able Electrical Services Ltd,"CALGARY, AB T3J 0M5",1411-General office support workers,1
Alberta,   Low Wage,Able Electrical Services Ltd,"CALGARY, AB T3J 0M5",7611-Construction trades helpers and labourers,1
Alberta,   Low Wage,Alberta World Ventures Inc,"Edmonton, AB T6W 0G4",7283-Tilesetters,2
Alberta,   Low Wage,All - Fab Tarpaulin Co Ltd,"Edmonton, AB T5V 0A1",9446-Industrial sewing machine operators,1
Alberta,   Low Wage,AMS Publisher Inc.,"Calgary, AB T3N 0M7","5125-Translators, terminologists and interpreters",1
Alberta,   Low Wage,Anecon Engineering Inc.,"CALGARY, AB T3P 0N5",4163-Business development officers and marketing researchers and consultants,1
Alberta,   Low Wage,Angel Keepers Ltd.,"EDMONTON, AB T5E 4L8",6315-Cleaning supervisors,1
Alberta,   Low Wage,Arsh Sidhu Official Ltd.,"Edmonton, AB T6E 3S9",6211-Retail sales supervisors,1
Alberta,   Low Wage,Aventura Marketing Inc,"EDMONTON, AB T6X 1S1",6211-Retail sales supervisors,1
Alberta,   Low Wage,Aventura Marketing Inc,"EDMONTON, AB T6X 1S1",6421-Retail salespersons,1
Alberta,   Low Wage,Boss World Ltd,"EDMONTON, AB T6W 4B5",6211-Retail sales supervisors,1
Alberta,   Low Wage,Brookwood Management Inc,"HINTON, AB T7V  2A",6731-Light duty cleaners,1
Alberta,   Low Wage,Bubble Bee Car and Truck Wash Ltd.,"WABASCA, AB T0G 2K0",6732-Specialized cleaners,1
Alberta,   Low Wage,BUDDY'S CAR CARE LIMITED,"CALGARY, AB T1Y 6Z8",6315-Cleaning supervisors,1
Alberta,   Low Wage,Canada Mat Inc.,"Edmonton, AB T6N 1B2","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
Alberta,   Low Wage,Canmore Wen Inc.,"Calgary, AB T3Z 3L5","6711-Food counter attendants, kitchen helpers and related support occupations",2
Alberta,   Low Wage,Cap-City Landscaping Inc,"edmonton, AB T5L 1H7","8255-Contractors and supervisors, landscaping, grounds maintenance and horticulture services",1
Alberta,   Low Wage,Century Resorts Alberta Inc o/a Century Casino,"CALGARY, AB T2G 1Z4",6541-Security guards and related security service occupations,1
Alberta,   Low Wage,Chahal Trucklines Ltd,"CHESTERMERE, AB T1X 0M2",7511-Transport truck drivers,4
Alberta,   Low Wage,Chandigarh Styles & Trendz Ltd.,"Edmonton, AB T6E 5P2",6211-Retail sales supervisors,1
Alberta,   Low Wage,Chandigarh Styles & Trendz Ltd.,"Edmonton, AB T6E 5P2","6342-Tailors, dressmakers, furriers and milliners",1
Alberta,   Low Wage,Chief Medical Supplies Ltd,"CALGARY, AB T2E 6J7",9422-Plastics processing machine operators,1
Alberta,   Low Wage,City & Country Winery Ltd.,"OKOTOKS, AB T1S 1X5",0911-Manufacturing managers,1
Alberta,   Low Wage,Cranbrook Framing Inc.,"CALGARY, AB T1Y 6T8","7284-Plasterers, drywall installers and finishers and lathers",2
Alberta,   Low Wage,DA. Mangatz Inc.,"Edmonton, AB T6X 1T6",6731-Light duty cleaners,2
Alberta,   Low Wage,Dhatt Bros Ltd.,"Calgary, AB T3J 3E3",1311-Accounting technicians and bookkeepers,1
Alberta,   Low Wage,Ding Sheng Food Inc.,"EDMONTON, AB T5J 1Z7",6311-Food service supervisors,1
Alberta,   Low Wage,DPC ALBERTA LTD.,"CALGARY, AB T2Z 4J1","6711-Food counter attendants, kitchen helpers and related support occupations",1
Alberta,   Low Wage,DSI Food Corporation,"Calgary, AB T1Y 5E2","9213-Supervisors, food, beverage and associated products processing",1
Alberta,   Low Wage,Durabuilt Windows & Doors Inc.,"Edmonton, AB T5S 1R7","9537-Other products assemblers, finishers and inspectors",3
Alberta,   Low Wage,EDGE GRAVEL & CONCRETE LTD,"CALGARY, AB T3J 0K6",7611-Construction trades helpers and labourers,2
Alberta,   Low Wage,Euphoria Lounge Inc,"Edmonton, AB T5H 2Z8",6511-Maîtres d'hôtel and hosts/hostesses,1
Alberta,   Low Wage,Famoso Neapolitan Pizzeria,"Calgary, AB T2S 2S7",0631-Restaurant and food service managers,1
Alberta,   Low Wage,Fast-Lane Pizza Pasta and More.,"CALGARY, AB T2J 2Y1",6311-Food service supervisors,1
Alberta,   Low Wage,G.N.D INC,"CALGARY, AB T3J 5H3",1241-Administrative assistants,1
Alberta,   Low Wage,G.P. Liquor For Less Ltd.,"GRANDE PRAIRIE, AB T8V 0N3",6211-Retail sales supervisors,1
Alberta,   Low Wage,Globefish Marda Lopp Ltd,"Caglgary, AB T2T 1Z5",6322-Cooks,1
Alberta,   Low Wage,Gobind Marg Charitable Trust Association,"EDMONTON, AB T6N 0A5",6731-Light duty cleaners,1
Alberta,   Low Wage,Gorgeous Beauty Salon Ltd,"FORT MCMURRAY, AB T9H 1J9",6341-Hairstylists and barbers,1
Alberta,   Low Wage,GSK Restaurants Ltd. o/a Dairy Queen,"Edmonton, AB T6L 7G4",6311-Food service supervisors,1
Alberta,   Low Wage,Happy Souls Playschool Inc.,"Calgary, AB T2K 1H9",4214-Early childhood educators and assistants,1
Alberta,   Low Wage,Hungkee Holdings Co Ltd,"Calgary, AB T2E 6L1","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
Alberta,   Low Wage,Images of the North,"Banff, AB T1L 1B1",6421-Retail salespersons,1
Alberta,   Low Wage,Institute of IT Training Inc,"Calgary, AB T2A 2L5",1221-Administrative officers,1
Alberta,   Low Wage,Italian Bakery Edmonton 1989 Ltd.,"Edmonton, AB T5H 2L6","9617-Labourers in food, beverage and associated products processing",1
Alberta,   Low Wage,Jacques Cartier Clothier Inc.,"Banff, AB T1L 1A2",6211-Retail sales supervisors,1
Alberta,   Low Wage,K&M Car Carriers ltd,"Calgary, AB T3M 2A5",7622-Railway and motor transport labourers,1
Alberta,   Low Wage,KAPSON PIZZA LTD.,"MEDICINE HAT, AB T1B 2X2",6311-Food service supervisors,1
Alberta,   Low Wage,Kar Klean (2012) Ltd o/a Dr. Kar Klean,"Edmonton, AB T5M 2Z4",6315-Cleaning supervisors,2
Alberta,   Low Wage,Kimmer No 10 Ltd,"Didsbury, AB T0M 0W0",6211-Retail sales supervisors,1
Alberta,   Low Wage,Legacy Promise Partners Inc. Tim Hortons #1100,"WETASKIWIN, AB T9A 1V8","6711-Food counter attendants, kitchen helpers and related support occupations",2
Alberta,   Low Wage,Libra Entertainment LTD,"EDMONTON, AB T6T 0G2",5133-Musicians and singers,1
Alberta,   Low Wage,LITTLE SPICE LTD.,"CALGARY, AB T2J 0P6",6311-Food service supervisors,1
Alberta,   Low Wage,Lucy's Sweets Ltd.,"Edmonton, AB T6E 0M2",6332-Bakers,1
Alberta,   Low Wage,M &P Renovations Ltd.,"EDMONTON, AB T6L 5W6",7295-Floor covering installers,2
Alberta,   Low Wage,Master Rim's Taekwondo Calgary Ltd,"CALGARY, AB T3H 0Z1","5254-Program leaders and instructors in recreation, sport and fitness",2
Alberta,   Low Wage,MAYUR PALACE SWEETS & RESTAURANT LTD,"Edmonton, AB T6E 6C7",6322-Cooks,3
Alberta,   Low Wage,McDonald's,"Vegreville, AB T9C 1C2",6311-Food service supervisors,1
Alberta,   Low Wage,Melissa's Missteak,"Banff, AB T1L 1A9",6322-Cooks,1
Alberta,   Low Wage,Mimosa Restaurant Ltd.,"Calgary AB, AB T2Y 3H9",6311-Food service supervisors,1
Alberta,   Low Wage,Mirdip Ltd,"GRAND PRAIRIE, AB T8V 7X4",6322-Cooks,1
Alberta,   Low Wage,Naam Fuel Resources LTD,"Edmonton, AB T5Y 3T7",6211-Retail sales supervisors,1
Alberta,   Low Wage,NOAH Trucking Ltd,"WALSH, AB T0J 3L0",6211-Retail sales supervisors,1
Alberta,   Low Wage,NOAH Trucking Ltd,"WALSH, AB T0J 3L0","6711-Food counter attendants, kitchen helpers and related support occupations",2
Alberta,   Low Wage,Olds India Cuisine Ltd,"OLDS, AB T4H 1P7",6311-Food service supervisors,1
Alberta,   Low Wage,PAYLESS HOLIDAYS & TOURS INC O/A TRAVEL WORLD,"CALGARY, AB T3J 3Z5","6313-Accommodation, travel, tourism and related services supervisors",1
Alberta,   Low Wage,Pegasus Gymnastics Inc,"calgary, AB T2C 0J9",5252-Coaches,1
Alberta,   Low Wage,Pho 36 Ltd. o/a Pho 36 Vietnamese Restaurant,"CALGARY, AB T1Y 5X1",6322-Cooks,1
Alberta,   Low Wage,Pincher Creek Co-operative Association Ltd,"Pincher Creek, AB T0K 1W0",6421-Retail salespersons,1
Alberta,   Low Wage,Poonja Holdings (2006) Inc.,"Calgary, AB T3K 5K9","9619-Other labourers in processing, manufacturing and utilities",2
Alberta,   Low Wage,Prairie Gold Produce Ltd.,"VAUXHALL, AB T0K 2K0","9617-Labourers in food, beverage and associated products processing",2
Alberta,   Low Wage,Prairie Pride Construction Ltd.,"CANMORE, AB T1W 3C1",7511-Transport truck drivers,1
Alberta,   Low Wage,Pritpal Singh Corporation,"Grande Cache, AB T0E 0Y0","6711-Food counter attendants, kitchen helpers and related support occupations",2
Alberta,   Low Wage,PROTECT CARRIER INC,"CALGARY, AB T3N 0X1",1241-Administrative assistants,1
Alberta,   Low Wage,Red Events Design Inc.,"CALGARY, AB T2G 2L2",7452-Material handlers,1
Alberta,   Low Wage,redstone cribbing corp,"Calgary, AB T3J 4M6","7284-Plasterers, drywall installers and finishers and lathers",2
Alberta,   Low Wage,RIVERBEND THERAPEUTIC MASSAGE LTD,"EDMONTON, AB T6R 2E3",3236-Massage therapists,1
Alberta,   Low Wage,ROYAL BOUTIQUE LTD,"CALGARY, AB T3J 0L7","6342-Tailors, dressmakers, furriers and milliners",1
Alberta,   Low Wage,S & M Drywall Ltd,"EDMONTON, AB T5Y 0W7",7611-Construction trades helpers and labourers,2
Alberta,   Low Wage,Sai Ram Enterprise Ltd,"Sherwood Park, AB T8H 1R4",6311-Food service supervisors,1
Alberta,   Low Wage,Sandal Translation Services Ltd.,"CALGARY, AB T3J 3W5",1221-Administrative officers,2
Alberta,   Low Wage,SANDHU AAA LTD.,"CHESTERMERE, AB T1X 1V2",6311-Food service supervisors,1
Alberta,   Low Wage,Sateam Corp.,"CALGARY, AB T3G 4J6",6315-Cleaning supervisors,1
Alberta,   Low Wage,Singhmar Developments Inc,"Leduc, AB T9E 0H7",6311-Food service supervisors,2
Alberta,   Low Wage,SMART FIREWOOD PRODUCTS LTD,"LEDUC COUNTY, AB T9E 6L7",1521-Shippers and receivers,1
Alberta,   Low Wage,SP Group Inc. o/a Pizza Master Fusion,"CALGARY, AB T3J 0K6",6322-Cooks,1
Alberta,   Low Wage,Stanford Hotels & Resorts Inc.,"GRAND PRAIRIE, AB T8V 5M6","6741-Dry cleaning, laundry and related occupations",2
Alberta,   Low Wage,Strongbuilt Homes Ltd.,"LEDUC COUNTY, AB T4X 0X5",1241-Administrative assistants,1
Alberta,   Low Wage,Subway,"Lac La Biche, AB T0A 2C1",6311-Food service supervisors,1
Alberta,   Low Wage,Sukhmani Medical Corp,"Edmonton, AB T6L 6N5",1243-Medical administrative assistants,1
Alberta,   Low Wage,Sungrace Transport Ltd.,"CHESTERMERE, AB T1X 0N3",1221-Administrative officers,1
Alberta,   Low Wage,Terralogix Solutions Inc.,"CALGARY, AB T2B 0L1","4161-Natural and applied science policy researchers, consultants and program officers",1
Alberta,   Low Wage,The Malcolm Hotel Inc.,"CANMORE, AB T1W 0K3",6731-Light duty cleaners,4
Alberta,   Low Wage,The Ski Club of the Canadian Rockies Ltd,"Lake Louise, AB T0L 1E0",6321-Chefs,2
Alberta,   Low Wage,Tim Hortons,"Fort Saskatchewan, AB T8L 2T1",6311-Food service supervisors,5
Alberta,   Low Wage,Topline Printing Ltd,"CALGARY, AB T2E 6Y9",9473-Binding and finishing machine operators,1
Alberta,   Low Wage,TRANS-WORLD IMMIGRATION CONSULTANCY INC,"Calgary, AB T3J 4L4",1221-Administrative officers,1
Alberta,   Low Wage,Unit Five South 73 Inc (1040),"Edmonton, AB T6R 3W3",6311-Food service supervisors,2
Alberta,   Low Wage,Unit Five South West 73 Inc.,"EDMONTON, AB T5V 0C8",6311-Food service supervisors,1
Alberta,   Low Wage,V.E.M. Management Ltd.,"CANMORE, AB T1W 3G1","6313-Accommodation, travel, tourism and related services supervisors",1
Alberta,   Low Wage,V.H. Fuels Inc.,"Edmonton, AB T6R 3R9",6211-Retail sales supervisors,1
Alberta,   Low Wage,VALLEON Inc,"WHITECOURT, AB T7S 1R9",6311-Food service supervisors,1
Alberta,   Low Wage,Viking Stables Inc.,"INNISFREE, AB T0B 2G0",6563-Pet groomers and animal care workers,5
Alberta,   Low Wage,Visual Concrete Inc.,"CALGARY, AB T2E 6S8",1241-Administrative assistants,1
Alberta,   Low Wage,Welcome Inn Ltd,"Swan Hills, AB T0G 2C0",6731-Light duty cleaners,1
Alberta,   Low Wage,WEST WIND AUTO REPAIRS LTD.,"CALGARY, AB T3J 3Z4","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
Alberta,  Primary Agriculture,dejong's honeyfarm ltd,"BROOKS, AB T1R 1C3",8431-General farm workers,4
Alberta,  Primary Agriculture,Philpott Honey Producers Ltd.,"Brooks, AB T1R 1B5",8431-General farm workers,10
Alberta,  Primary Agriculture,Smoky Lake Forest Nursery Ltd.,"Smoky Lake, AB T0A 3C0",8432-Nursery and greenhouse workers,1
British Columbia,    High Wage,0722827 BC Ltd,"VICTORIA, BC V9B 1V3",7313-Refrigeration and air conditioning mechanics,1
British Columbia,    High Wage,0839907 BC Ltd. o/a Tournament Hotels,"LANGLEY, BC V1M 2P8",0632-Accommodation service managers,3
British Columbia,    High Wage,0857452 BC Ltd,"SURREY, BC V3V 5Z5",0621-Retail and wholesale trade managers,1
