"Employers who were issued a positive Labour Market Impact Assessment (LMIA) by stream, National Occupational Classification (NOC) 2011 and business location in 2019 (July-September)",,,,, 
Province/Territory,Stream,Employer,Address,Occupation,Approved Positions 
Manitoba,    High Wage,Razir Transport Services Ltd,"Winnipeg, MB R3T 1T6",1311-Accounting technicians and bookkeepers,1
Manitoba,    High Wage,Royal Brothers Logistics Inc,"MORDEN, MB R6M 1G5",7511-Transport truck drivers,7
Manitoba,    High Wage,S and S Transport Ltd.,"WINNIPEG, MB R2V 4P2",7511-Transport truck drivers,12
Manitoba,    High Wage,Spruce Products Ltd.,"SWAN RIVER, MB R0L 1Z0",9431-Sawmill machine operators,1
Manitoba,    High Wage,Swag Transport Ltd,"WINNIPEG, MB R3C 2E6",7511-Transport truck drivers,8
Manitoba,    High Wage,The Movement Centre of Manitoba Inc,"Winnipeg, MB R2G 1N7",4215-Instructors of persons with disabilities,1
Manitoba,    High Wage,The University of Manitoba,"Winnipeg, MB R3T 2N2",4011-University professors and lecturers,1
Manitoba,    High Wage,Tornado Haulers Ltd.,"Stony Mountain, MB R1A 3N9",7511-Transport truck drivers,7
Manitoba,    High Wage,Vector Corrosion Technologies Ltd.,"Winnipeg, MB R3Y 1G4",7282-Concrete finishers,1
Manitoba,    High Wage,Winnipeg Regional Health Authority,"Winnipeg, MB R3B 1E2",3111-Specialist physicians,1
Manitoba,   Low Wage,10011182 Manitoba Inc.,"WINNIPEG, MB R2G 1L4",6322-Cooks,1
Manitoba,   Low Wage,6340548 Manitoba Ltd o/a Domino's Pizza,"Winnipeg, MB R3G 0R6",6311-Food service supervisors,1
Manitoba,   Low Wage,6346759 Manitoba Ltd.,"WINNIPEG, MB R3T 2H4",6311-Food service supervisors,3
Manitoba,   Low Wage,6495070 Manitoba Ltd.,"WINNIPEG, MB R3P 0T3",6311-Food service supervisors,1
Manitoba,   Low Wage,6756914 Manitoba Ltd. o/a Bay Hill Inns and Suites,"NEEPAWA, MB R0J 1H0","6313-Accommodation, travel, tourism and related services supervisors",1
Manitoba,   Low Wage,6974113 Manitoba Ltd.,"WINNIPEG, MB R2P 1S7",6322-Cooks,2
Manitoba,   Low Wage,7057971 Manitoba Ltd. o/a Tandoor House and Commissary,"WINNIPEG, MB R3M 2A9",6322-Cooks,1
Manitoba,   Low Wage,7138181 Manitoba Ltd o/a Valley Motor Lodge,"MINNEDOSA, MB R0J 1E0",6322-Cooks,2
Manitoba,   Low Wage,7237830 Manitoba Ltd,"Morden, MB R6M 1P3",6211-Retail sales supervisors,1
Manitoba,   Low Wage,7310714 Manitoba Ltd,"THOMPSON, MB R8N 0N1",6322-Cooks,1
Manitoba,   Low Wage,7465026 Manitoba Ltd.,"BRANDON, MB R7A 0N2",6311-Food service supervisors,2
Manitoba,   Low Wage,7598247 Manitoba Ltd. o/a Depanneur Entre Lacs,"ST. LAURENT, MB R0C 2S0",6211-Retail sales supervisors,1
Manitoba,   Low Wage,All Access Taxi Inc.,"WINNIPEG, MB R3Y 0G3",7513-Taxi and limousine drivers and chauffeurs,4
Manitoba,   Low Wage,Amethyst Stores Ltd.,"ELKHORN, MB R0M 0N0","6711-Food counter attendants, kitchen helpers and related support occupations",1
Manitoba,   Low Wage,DGA FOOD SERVICE INC.,"WINNIPEG, MB R2M 2Z8",6311-Food service supervisors,1
Manitoba,   Low Wage,Shiv Shakti Anpurna Ltd. o/a Boston Pizza,"Dauphin, MB R7N 3H4",6311-Food service supervisors,1
Manitoba,   Low Wage,Snow & Moon Inc.,"WINNIPEG, MB R3Y 1V5",6311-Food service supervisors,1
Manitoba,   Low Wage,Spruce Country Computer Ltd.,"SWAN RIVER, MB R0L 1Z0",7612-Other trades helpers and labourers,1
Manitoba,   Low Wage,Timvir LTD.,"Virden, MB R0M 2C0",6311-Food service supervisors,5
Manitoba,  Primary Agriculture,CHK Farms Ltd.,"Roland, MB R0G 1T0",8431-General farm workers,1
Manitoba,  Primary Agriculture,LANCE MILLER LTD,"SWAN RIVER, MB R0L 1Z0",8431-General farm workers,1
Manitoba,  Primary Agriculture,Prairie Kiwi Farms Ltd.,"Foxwarren, MB R0J 0R0",8431-General farm workers,1
Manitoba,  Primary Agriculture,Schriemer Family Farm Ltd,"Otterburne, MB R0A 1G0",8432-Nursery and greenhouse workers,2
Manitoba,  Primary Agriculture,Searle Greenhouses Ltd,"EAST SELKIRK, MB R0E 0M0",8432-Nursery and greenhouse workers,18
Manitoba,  Primary Agriculture,Van Buuren Stock Farm,"PIPESTONE, MB R0M 1T0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",3
Manitoba, Global Talent Stream,The Great-West Life Assurance Co.,"WINNIPEG, MB R3C 1V6",2174-Computer programmers and interactive media developers,1
Saskatchewan,    High Wage,101134672 Saskatchewan Ltd.,"Saskatoon, SK S7P 0E1",7511-Transport truck drivers,8
Saskatchewan,    High Wage,101271229 Saskatchewan Ltd,"SASKATOON, SK S7R 0E7",7511-Transport truck drivers,3
Saskatchewan,    High Wage,102077379 SASKATCHEWAN LTD,"Prince Albert, SK S6V 2A7",6532-Outdoor sport and recreational guides,2
Saskatchewan,    High Wage,Alliance Health (Saskatoon) Prof. Corp.,"SASKATOON, SK S7J 2H9",3111-Specialist physicians,2
Saskatchewan,    High Wage,BGI Lodge Inc.,"Macrorie,, SK S0L 2E0",6532-Outdoor sport and recreational guides,1
Saskatchewan,    High Wage,Careport Management Company Ltd.,"REGINA, SK S4S 6K6",3114-Veterinarians,1
Saskatchewan,    High Wage,Gillz Transport Ltd.,"SASKATOON, SK S7R 0J4",7511-Transport truck drivers,3
Saskatchewan,    High Wage,H & H Transport Inc.,"Regina, SK S4N 7L2",7511-Transport truck drivers,4
Saskatchewan,    High Wage,North Star Concrete Services Inc.,"MOOSE JAW, SK S6H 4N8",7282-Concrete finishers,1
Saskatchewan,    High Wage,Prairie Sky Outfitters Ltd.,"SASKATOON, SK S7N 4S2",6532-Outdoor sport and recreational guides,1
Saskatchewan,    High Wage,Rheinland Transportation Ltd,"OSLER, SK S0K  3A",7511-Transport truck drivers,1
Saskatchewan,    High Wage,Sask Alta Waterfowl Outfitters,"Marshall, SK S0M 1R0",6532-Outdoor sport and recreational guides,2
Saskatchewan,    High Wage,Saskatchewan Health Authority,"NORTH BATTLEFORD, SK S9A 1Z1",3111-Specialist physicians,2
Saskatchewan,    High Wage,Saskatchewan Health Authority - Regina,"REGINA, SK S4P 0W5",3111-Specialist physicians,2
Saskatchewan,    High Wage,Timberlost Outfitting Ltd,"LEOVILLE, SK S0J 1N0",6532-Outdoor sport and recreational guides,2
Saskatchewan,    High Wage,University Of Saskatchewan,"Saskatoon, SK S7N 5A2",4011-University professors and lecturers,2
Saskatchewan,    High Wage,VIP Cleaning Services Ltd,"LLOYDMINSTER, SK S9V 2J2",6315-Cleaning supervisors,2
Saskatchewan,    High Wage,Whole Leaf Ltd,"SASKATOON, SK S7J 3S6","0016-Senior managers - construction, transportation, production and utilities",1
Saskatchewan,    High Wage,"Wild Valley Outfitters, LLC","Regina Beach, SK S0G 4C0",6532-Outdoor sport and recreational guides,2
Saskatchewan,    High Wage,Zora Trucklines Ltd,"REGINA, SK S4V 3C4",7511-Transport truck drivers,2
Saskatchewan,   Low Wage,101017200 Saskatchewan Ltd.,"Indian Head, SK S0G 2K0",6513-Food and beverage servers,1
Saskatchewan,   Low Wage,101041843 Saskatchewan Ltd. o/a Fas Gas Plus- Subway,"MAPLE CREEK, SK S0N 1N0",6311-Food service supervisors,1
Saskatchewan,   Low Wage,101160150 Saskatchewan Ltd. o/a Esso Kerrobert SASK,"KERROBERT, SK S0L 1R0",6211-Retail sales supervisors,1
Saskatchewan,   Low Wage,101189348 Saskatchewan Ltd,"Prince Albert, SK S6V 7Y5",6211-Retail sales supervisors,1
Saskatchewan,   Low Wage,101239903 Saskatchewan Ltd o/a Broadway Hotel,"Yorkton, SK S3N 3K7",0632-Accommodation service managers,1
Saskatchewan,   Low Wage,101288881 Saskatchewan Ltd.  o/a Jino Asian Delight,"ESTEVAN, SK S4A 0W6",6322-Cooks,1
Saskatchewan,   Low Wage,102028598 Saskatchewan Ltd,"Prince Albert, SK S6V 0C7",6322-Cooks,2
Saskatchewan,   Low Wage,102058254 Saskatchewan Ltd,"LA RONGE, SK S0J 1L0",6311-Food service supervisors,2
Saskatchewan,   Low Wage,1294390 Alberta Ltd.,"Gull Lake, SK S0N 1A0",6211-Retail sales supervisors,1
Saskatchewan,   Low Wage,AA Family Restaurant Inc.,"Whitewood, SK S0G 5C0","6711-Food counter attendants, kitchen helpers and related support occupations",1
Saskatchewan,   Low Wage,Base Properties Inc.,"BURSTALL, SK S0N 0H0",6731-Light duty cleaners,2
Saskatchewan,   Low Wage,Byun Enterprises Ltd.,"Melville, SK S0A 2P0",6312-Executive housekeepers,1
Saskatchewan,   Low Wage,Canalta Food Services Ltd.,"Regina, SK S4S 3R6",6311-Food service supervisors,7
Saskatchewan,   Low Wage,Canalta Real Estate Services Ltd.,"Regina, SK S4S 3R6",6311-Food service supervisors,4
Saskatchewan,   Low Wage,Concorde Food Services (1996) Ltd.,"Saskatoon, SK S7H 0S3",6311-Food service supervisors,13
Saskatchewan,   Low Wage,Custom Agricultural Intelligence Inc.,"SEDLEY, SK S0K 4K0",7452-Material handlers,1
Saskatchewan,   Low Wage,Dosa & Curry Garden Ltd,"Regina, SK S4P 2V1",6311-Food service supervisors,1
Saskatchewan,   Low Wage,Dosa & Curry Garden Ltd,"Regina, SK S4P 2V1",6322-Cooks,1
Saskatchewan,   Low Wage,Grand Liquor & Grocery LTD,"Indian Head, SK S0G 2K0",6211-Retail sales supervisors,1
Saskatchewan,   Low Wage,KP Group Ventures Ltd. o/a Moosomin Country Squire Inn,"Moosomin, SK S0G 3N0","6313-Accommodation, travel, tourism and related services supervisors",1
Saskatchewan,   Low Wage,Maqbool Raja dba Evergreen Daycare Home,"SASKATOON, SK S7W 0R2",4411-Home child care providers,1
Saskatchewan,   Low Wage,Moose Jaw Yard Care (2016) Ltd,"MOOSE JAW, SK S6H 7X8",8612-Landscaping and grounds maintenance labourers,1
Saskatchewan,   Low Wage,MUF Holdings Ltd.,"SASKATOON, SK S7W 0K7",7511-Transport truck drivers,2
Saskatchewan,   Low Wage,Pizza Bite Inc,"SASKATOON, SK S7M 5W1",6322-Cooks,1
Saskatchewan,   Low Wage,Seoul Korean Restaurant Saskatoon Ltd.,"Saskatoon, SK S7M 0X2",6322-Cooks,1
Saskatchewan,   Low Wage,SKYWAY BRANDS REGINA INC.,"REGINA, SK S4W 1B3",6322-Cooks,1
Saskatchewan,   Low Wage,Skyway Brands Regina Inc.  o/a Skyway Grill,"REGINA, SK S4W 1B3",6311-Food service supervisors,1
Saskatchewan,   Low Wage,Skyway Brands Regina Inc.  o/a Skyway Grill,"REGINA, SK S4W 1B3","6711-Food counter attendants, kitchen helpers and related support occupations",3
Saskatchewan,   Low Wage,Spartan Trucking Inc.,"CARLYLE, SK S0C 0R0",6732-Specialized cleaners,1
Saskatchewan,   Low Wage,Spring Hair Salon Ltd.,"REGINA, SK S4R 1Y9","6562-Estheticians, electrologists and related occupations",1
Saskatchewan,   Low Wage,Star Facility Services Inc,"REGINA, SK S4W 0E8",6731-Light duty cleaners,4
Saskatchewan,   Low Wage,Stones Edge Landscaping Inc.,"Pilot Butte, SK S0G 3Z0",8612-Landscaping and grounds maintenance labourers,1
Saskatchewan,   Low Wage,Yoon Enterprises LTD,"LA RONGE, SK S0J 1L0",0632-Accommodation service managers,1
Saskatchewan,  Primary Agriculture,Alliance Farms Corp,"PREECEVILLE, SK S0A 3B0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
Saskatchewan,  Primary Agriculture,B & R Hall Farms,"FROBISHER, SK S0C 0Y0",8431-General farm workers,2
Saskatchewan,  Primary Agriculture,Barrich Farms (1994) Ltd.,"Outlook, SK S0L 2N0",8431-General farm workers,10
Saskatchewan,  Primary Agriculture,Ceylon Gap Feeders Inc.,"Ceylon, SK S0C 0T0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",4
Saskatchewan,  Primary Agriculture,Feitsma Dairies Ltd,"Warman, SK S0K 4S0",8431-General farm workers,3
Saskatchewan,  Primary Agriculture,Frederick Farms Ltd,"WATSON, SK S0K 4V0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",2
Saskatchewan,  Primary Agriculture,Gaillard Farms Ltd,"Milestone, SK S0G 3L0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
Saskatchewan,  Primary Agriculture,Garrett Farms Ltd,"PAYNTON, SK S0M 2J0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
Saskatchewan,  Primary Agriculture,Kessel Family Farm Inc.,"Balgonie, SK S0G 0E0",8431-General farm workers,1
Saskatchewan,  Primary Agriculture,Lazy Diamond Farms Ltd,"Blaine Lake, SK S0J 0J0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
Saskatchewan,  Primary Agriculture,Lyndon Olson Farms Inc.,"Archerwill, SK S0E 0B0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
Saskatchewan,  Primary Agriculture,Olynorth Farms LP,"Humboldt, SK S0K 2A0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",8
Saskatchewan,  Primary Agriculture,Olypork LP,"Humboldt, SK S0K 2A0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",19
Saskatchewan,  Primary Agriculture,P & M Carles Farms Ltd.,"Radville, SK S0C 2G0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",2
Saskatchewan,  Primary Agriculture,PDRA Ackerman Acres Ltd.,"CHAMBERLAIN, SK S0G 0R0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
Saskatchewan,  Primary Agriculture,Railside Farms Ltd,"Consul, SK S0N 0P0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
Saskatchewan,  Primary Agriculture,Rene's Ag Spray Limited,"Lafleche, SK S0H 2K0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
Saskatchewan,  Primary Agriculture,Sayers Seed Cleaning Ltd.,"Delmas, SK S0M 0P0",8431-General farm workers,1
Saskatchewan,  Primary Agriculture,Scott & Bev Fraser Holdings Ltd.,"PAMBRUN, SK S0N 1W0",8431-General farm workers,1
Saskatchewan, Global Talent Stream,7Shifts Employee Scheduling Software Inc,"SASKATOON, SK S7N 1B3",2174-Computer programmers and interactive media developers,3
Saskatchewan, Global Talent Stream,TinyEYE Technologies Corporation,"Saskatoon, SK S7N 3R3",2174-Computer programmers and interactive media developers,1
Saskatchewan, Global Talent Stream,Vendasta Technologies Inc.,"SASKATOON, SK S7K 1M1",2174-Computer programmers and interactive media developers,6
Saskatchewan, Global Talent Stream,Vendasta Technologies Incorporated,"SASKATOON, SK S7K 1M1",2174-Computer programmers and interactive media developers,1
Saskatchewan, Global Talent Stream,Whole Leaf Ltd,"SASKATOON, SK S7J 3S6",0822-Managers in horticulture,1
Alberta,    High Wage,101259911 SK Ltd,"EDMONTON, AB T6T 2C5",7511-Transport truck drivers,3
Alberta,    High Wage,10380008 Canada Inc,"CALGARY, AB T2P 3H9",2173-Software engineers and designers,1
Alberta,    High Wage,1100134 Alberta Ltd,"EDMONTON, AB T5Z 3Z6",7511-Transport truck drivers,2
Alberta,    High Wage,1164797 Alberta Ltd o/a Shan Trucking,"EDMONTON, AB T6P 1S1",1311-Accounting technicians and bookkeepers,1
Alberta,    High Wage,1164797 Alberta Ltd o/a Shan Trucking,"EDMONTON, AB T6P 1S1",7511-Transport truck drivers,5
Alberta,    High Wage,1185390 Alberta Ltd. o/a Q Haute Cuisine,"Calgary, AB T2P 5E2",0631-Restaurant and food service managers,1
Alberta,    High Wage,1190259 Alberta Ltd,"EDMONTON, AB T6T 0C4",7511-Transport truck drivers,4
Alberta,    High Wage,1229103 Alberta Inc,"EDMONTON, AB T6L 6Z7",7511-Transport truck drivers,1
Alberta,    High Wage,1230188 Alberta Ltd. o/a New Asian Village,"Edmonton, AB T6E 5X8","1123-Professional occupations in advertising, marketing and public relations",1
Alberta,    High Wage,1249122 Alberta Ltd.,"Sherwood Park, AB T8H 0R9",7511-Transport truck drivers,4
Alberta,    High Wage,1252772 Alberta Ltd,"EDMONTON, AB T6X 0G8",7511-Transport truck drivers,2
Alberta,    High Wage,1291237 Alberta LTD,"CALGARY, AB T2R 1J4",2171-Information systems analysts and consultants,1
Alberta,    High Wage,1328368 Alberta Inc,"Rocky View County, AB T1X 0K3",7282-Concrete finishers,2
Alberta,    High Wage,1338062 Alberta Ltd,"Calgary, AB T3J 4C8","7284-Plasterers, drywall installers and finishers and lathers",1
Alberta,    High Wage,1346520 Alberta Ltd,"Edmonton, AB T6X 0B5",7511-Transport truck drivers,2
Alberta,    High Wage,1362424 Alberta Ltd. o/a JTG Trucking,"CALGARY, AB T3J 4W6",7511-Transport truck drivers,5
Alberta,    High Wage,1382425 Alberta Ltd.,"CALGARY, AB T3H 0R5",2281-Computer network technicians,1
Alberta,    High Wage,1451518 Alberta Ltd,"Edmonton, AB T6T 0C9",7511-Transport truck drivers,2
Alberta,    High Wage,1473992 Alberta Ltd. o/a White Horse Express,"EDMONTON, AB T6T 0E4",7511-Transport truck drivers,4
Alberta,    High Wage,1535179 Alberta Ltd,"Edmonton, AB T6T 1J4",7511-Transport truck drivers,2
Alberta,    High Wage,1556187 Alberta Ltd,"EDMONTON, AB T6E 5X9",7511-Transport truck drivers,1
Alberta,    High Wage,1558545 AB LTD o/a Icon Hair,"Edmonton, AB T5J 1W4","0651-Managers in customer and personal services, n.e.c.",1
Alberta,    High Wage,1558707 ALBERTA LTD,"Edmonton, AB T6E 5K8",6221-Technical sales specialists - wholesale trade,1
Alberta,    High Wage,1574234 Alberta Ltd,"FORT MCMURRAY, AB T9K 0X2",1221-Administrative officers,1
Alberta,    High Wage,1595592 Alberta Ltd.,"BEAUMONT, AB T4X 1S1","7305-Supervisors, motor transport and other ground transit operators",1
Alberta,    High Wage,1595592 Alberta Ltd.,"BEAUMONT, AB T4X 1S1",7511-Transport truck drivers,1
Alberta,    High Wage,1614538 Alberta Ltd.,"STURGEON COUNTY, AB T8T 1M2","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
Alberta,    High Wage,1616750 Alberta Ltd o/a Redline Trucking,"EDMONTON, AB T6E 5Y6",7511-Transport truck drivers,4
Alberta,    High Wage,1622847 Alberta Ltd  o/a  Trident Logistics,"Edmonton, AB T6T 1T5",7511-Transport truck drivers,1
Alberta,    High Wage,1623584 Alberta Inc.,"CALGARY, AB T2G 1M7","7204-Contractors and supervisors, carpentry trades",1
Alberta,    High Wage,1657182 Alberta Ltd. o/a Platinum Painting,"STURGEON COUNTY, AB T8T 0C9",7294-Painters and decorators (except interior decorators),1
Alberta,    High Wage,1682319 Alberta Ltd,"Edmonton, AB T6T 1T3",7511-Transport truck drivers,2
Alberta,    High Wage,1682562 Alberta Ltd.,"EDMONTON, AB T5X 6C1",7511-Transport truck drivers,3
Alberta,    High Wage,1686226 Alberta Ltd,"PINCHER CREEK, AB T0K 1W0",6315-Cleaning supervisors,1
Alberta,    High Wage,1688130 Alberta Ltd.,"EDMONTON, AB T6L 6M1",7511-Transport truck drivers,1
Alberta,    High Wage,1692487 Alberta Inc.,"EDMONTON, AB T6W 0R1",7295-Floor covering installers,1
Alberta,    High Wage,1723133 Alberta Ltd o/a Noble Insurance Brokers,"EDMONTON, AB T6L 5Z8",1221-Administrative officers,1
Alberta,    High Wage,1746826 Alberta Ltd.,"EDMONTON, AB T5Y 3S5",7511-Transport truck drivers,2
Alberta,    High Wage,1750688 Alberta Ltd,"St. Albert, AB T8N 5E1",7246-Telecommunications installation and repair workers,1
Alberta,    High Wage,1755323 Alberta Ltd.,"EDMONTON, AB T6T 1Z3",7511-Transport truck drivers,1
Alberta,    High Wage,1760388 Alberta Ltd. o/a Revolution Chevrolet Buick GMC,"HIGH PRAIRE, AB T0G 1E0","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",2
Alberta,    High Wage,1803766 Alberta Ltd,"GRANDE PRAIRIE, AB T8W 0G5",7511-Transport truck drivers,2
Alberta,    High Wage,1818163 Alberta Ltd  o/a  VGM Wire & Automation,"EDMONTON, AB T6N 1B4",2242-Electronic service technicians (household and business equipment),1
Alberta,    High Wage,1826679 Alberta Inc.,"EDMONTON, AB T6T 0Z4",7511-Transport truck drivers,2
Alberta,    High Wage,1859111 Alberta Ltd.  o/a Southgate Day Care & Out of School Care,"EDMONTON, AB T6X 0R4",4214-Early childhood educators and assistants,1
Alberta,    High Wage,1866621 Alberta Ltd.,"Olds, AB T4H 1L7",7312-Heavy-duty equipment mechanics,3
Alberta,    High Wage,1877775 Alberta Ltd,"EDMONTON, AB T6L 3T2",7511-Transport truck drivers,2
Alberta,    High Wage,1897596 AB Ltd.,"EDMONTON, AB T6X 2A7",7622-Railway and motor transport labourers,1
Alberta,    High Wage,1914349 Alberta Ltd o/a New Asian Village,"Edmonton, AB T6T 1A7","1123-Professional occupations in advertising, marketing and public relations",1
Alberta,    High Wage,1926679 Alberta Ltd. o/a Circle K,"Sylvan Lake, AB T4S 2M2",0621-Retail and wholesale trade managers,1
Alberta,    High Wage,1933064 Alberta Ltd.,"EDMONTON, AB T6L 3Z9",7511-Transport truck drivers,2
Alberta,    High Wage,1963691 Alberta Ltd.,"WESTLOCK, AB T7P 2C7",0621-Retail and wholesale trade managers,1
Alberta,    High Wage,1994423 Alberta Ltd,"Edmonton, AB T6N 1L6",1221-Administrative officers,1
Alberta,    High Wage,2016946 Alberta Inc,"CALGARY, AB T3J 0J4",7283-Tilesetters,3
Alberta,    High Wage,2019308 Alberta Inc. o/a Macleod Plaza Laundromat,"Calgary, AB T2J 3G8","0015-Senior managers - trade, broadcasting and other services, n.e.c.",1
Alberta,    High Wage,2041481 Alberta Ltd.,"CALGARY, AB T2E 8M5",1221-Administrative officers,1
Alberta,    High Wage,2047775 Alberta Ltd,"SHERWOOD PARK, AB T8H 0P5",7246-Telecommunications installation and repair workers,1
Alberta,    High Wage,2055459 Alberta Ltd,"CALGARY, AB T3R 0Y7",0711-Construction managers,1
Alberta,    High Wage,2100227 AB Ltd. o/a Westport Inn,"GRANDE PRAIRIE, AB T8V 5M6",1311-Accounting technicians and bookkeepers,1
Alberta,    High Wage,2100227 AB Ltd. o/a Westport Inn,"GRANDE PRAIRIE, AB T8V 5M6",6315-Cleaning supervisors,1
Alberta,    High Wage,2113890 Alberta Ltd. O/A dispatchNINJA,"RED DEER, AB T4N 6Z4","0124-Advertising, marketing and public relations managers",1
Alberta,    High Wage,332860 Alberta Ltd.,"Nisku, AB T9E 7W7",7294-Painters and decorators (except interior decorators),1
Alberta,    High Wage,581257 Alberta Ltd o/a CROWN LIQUOR STORE,"EDMONTON, AB T6C 4A7",0621-Retail and wholesale trade managers,1
Alberta,    High Wage,6477763 Canada Inc,"EDMONTON, AB T6T 1Y5",1221-Administrative officers,1
Alberta,    High Wage,6477763 Canada Inc,"EDMONTON, AB T6T 1Y5",7511-Transport truck drivers,2
Alberta,    High Wage,690465 Alberta Ltd,"SHERWOOD PARK, AB T8B 1C6",7511-Transport truck drivers,4
Alberta,    High Wage,694219 Alberta Ltd.,"Sherwood Park, AB T8B 1C9",7511-Transport truck drivers,2
Alberta,    High Wage,6th Sense Investment Corp,"EDMONTON, AB T6M 0K4",1241-Administrative assistants,2
Alberta,    High Wage,7521685 Canada Ltd o/a Pablaws Tax Services,"EDMONTON, AB T6E 5X7",1221-Administrative officers,1
Alberta,    High Wage,8327459 Canada Inc  o/a  Blue Horse Trucking,"EDMONTON, AB T5Z 0H1",7511-Transport truck drivers,4
Alberta,    High Wage,8668817 Canada Inc.  o/a Tel Star Motel,"BROOKS, AB T1R 0B6",1221-Administrative officers,1
Alberta,    High Wage,9016970 Canada Inc. o/a Rock Rover Transport,"Edmonton, AB T6T 1T5",7511-Transport truck drivers,3
Alberta,    High Wage,908732 Alberta Ltd,"CALGARY, AB T2B 3C6",7445-Other repairers and servicers,1
Alberta,    High Wage,9817107 Canada Inc,"Calgary, AB T3J 3P6",7511-Transport truck drivers,1
Alberta,    High Wage,A L Hauling Systems Ltd.,"CALGARY, AB T3J 3X8",7511-Transport truck drivers,2
Alberta,    High Wage,A One Services Ltd,"EDMONTON, AB T6V 0H9",7511-Transport truck drivers,1
Alberta,    High Wage,A.B. ARCHITECTURAL GLAZING LIMITED,"CALGARY, AB T2X 2G2",7292-Glaziers,1
Alberta,    High Wage,A+ IT Solutions Ltd,"Edmonton, AB T5J 3R8",2282-User support technicians,1
Alberta,    High Wage,A1 Roofing and Siding Ltd,"Calgary, AB T3J 5G8",7441-Residential and commercial installers and servicers,5
Alberta,    High Wage,AAA Windows Ltd,"CALGARY, AB T1Y 6G7","9227-Supervisors, other products manufacturing and assembly",1
Alberta,    High Wage,Ace windows and Doors Services LTD,"Edmonton, AB T5Z 3Y9",1221-Administrative officers,1
Alberta,    High Wage,Action Towing Services Ltd,"EDMONTON, AB T6T 1R2",7511-Transport truck drivers,2
Alberta,    High Wage,Acuren Group Inc,"Sherwood Park, AB T8H 2K8","7384-Other trades and related occupations, n.e.c.",8
Alberta,    High Wage,Agabet Machine Ltd.,"EDMONTON, AB T6E 2X4",9417-Machining tool operators,1
Alberta,    High Wage,AJ Tires & Repairs Ltd.,"EDMONTON, AB T6B 2J3",1221-Administrative officers,1
Alberta,    High Wage,Akaal Sahai Transport Ltd.,"EDMONTON, AB T6T 0V1",7511-Transport truck drivers,2
Alberta,    High Wage,Alberta Concrete Pumping Ltd,"EDMONTON, AB T6P 1L7","7205-Contractors and supervisors, other construction trades, installers, repairers and servicers",1
Alberta,    High Wage,Alberta Health Services,"EDMONTON, AB T5J 3E4",3111-Specialist physicians,2
Alberta,    High Wage,Alberta Pipe Fittings Ltd.,"CALGARY, AB T2C 5P1",1241-Administrative assistants,2
Alberta,    High Wage,Alberta Veterinary Center (Red Deer),"RED DEER, AB T4S 0K6",2221-Biological technologists and technicians,1
Alberta,    High Wage,Albertacomputers.com Inc.  o/a Alberta Computers,"GRANDE PRAIRIE, AB T8V 0T9",7246-Telecommunications installation and repair workers,1
Alberta,    High Wage,All Class Driving Academy Ltd,"Edmonton, AB T6T 0E5",7511-Transport truck drivers,2
Alberta,    High Wage,Alpha Beta Logistics Inc,"CHESTERMERE, AB T1X 1W4",7511-Transport truck drivers,8
Alberta,    High Wage,ALTA LOGISTICS INC,"Edmonton, AB T6T 1Y2",1221-Administrative officers,1
Alberta,    High Wage,Apex Concrete Pumping Ltd,"Beaumont, AB T4X 1K8",7511-Transport truck drivers,2
Alberta,    High Wage,Athabasca University,"Athabasca, AB T9S 3A3",0421-Administrators - post-secondary education and vocational training,1
Alberta,    High Wage,Atlas Landscaping Inc,"EDMONTON, AB T6X 0K6",1221-Administrative officers,1
Alberta,    High Wage,Avion Logistics Inc,"EDMONTON, AB T6W 0M4",1221-Administrative officers,1
Alberta,    High Wage,B&M Sahota Trucking Ltd,"EDMONTON, AB T6V 0J2",1221-Administrative officers,1
Alberta,    High Wage,BAJ Trucking Ltd,"EDMONTON, AB T6T 1W6",7511-Transport truck drivers,2
Alberta,    High Wage,Banyan Financial Services Ltd.,"CALGARY, AB T2C 2A2",1311-Accounting technicians and bookkeepers,1
Alberta,    High Wage,BBN TRANSPORT LTD.,"Calgary, AB T3J 5H3","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
Alberta,    High Wage,BBN TRANSPORT LTD.,"Calgary, AB T3J 5H3",1221-Administrative officers,1
Alberta,    High Wage,Best Siding Ltd.,"EDMONTON, AB T6T 0J1",7441-Residential and commercial installers and servicers,2
