"Employers who were issued a negative Labour Market Impact Assessment (LMIA) by stream, National Occupational Classification (NOC) 2011 and business location in 2019 (July-September)",,,,,
Province/Territory,Stream,Employer,Address,Occupation,Requested Positions
Alberta,   Low Wage,Zainul & Shazma Holdings (1997) Ltd,"Edmonton, AB T5J 1V9",6731-Light duty cleaners,4
Alberta,   Low Wage,(blank),"Edmonton, AB T6E 5X4",6311-Food service supervisors,1
Alberta,   Low Wage,(blank),"Edmonton, AB T6J 7C2",6311-Food service supervisors,2
Alberta,  Primary Agriculture,Attache Stables Ltd.,"Foothills (Calgary), AB T1S 3E7","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
British Columbia,    High Wage,0749491 B.C. LTD. o/a Gourmet Coffee and Donuts,"LANGLEY, BC V1M 2C9",0631-Restaurant and food service managers,1
British Columbia,    High Wage,0814152 BC Ltd  o/a  Abby Electric Ltd,"ABBOTSFORD, BC V4X 1C8",7611-Construction trades helpers and labourers,1
British Columbia,    High Wage,1079799 B.C. Ltd,"Vancouver, BC V6Z 0B3",0621-Retail and wholesale trade managers,1
British Columbia,    High Wage,1105541 BC Ltd,"Campbell River, BC V9W 2R1",6322-Cooks,2
British Columbia,    High Wage,1106196 B.C. Ltd.,"COQUITLAM, BC V3B 7W4",1311-Accounting technicians and bookkeepers,1
British Columbia,    High Wage,1159448 BC Ltd,"RICHMOND, BC V7E 3A5",6322-Cooks,1
British Columbia,    High Wage,1208811 B.C. Ltd.,"SURREY, BC V3W 2N8","0013-Senior managers - financial, communications and other business services",1
British Columbia,    High Wage,1208950 B.C. Ltd.,"SURREY, BC V3W 2N8",0213-Computer and information systems managers,1
British Columbia,    High Wage,1209401 BC Ltd,"SURREY, BC V3W 2N8",0111-Financial managers,1
British Columbia,    High Wage,A & I Drywall Ltd,"Surrey, BC V3S 3E8",1221-Administrative officers,1
British Columbia,    High Wage,A.S. Auto Repair Ltd.,"SURREY, BC V3W 3E8","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",2
British Columbia,    High Wage,Aecom Electric Ltd,"SURREY, BC V3X 2L7",7241-Electricians (except industrial and power system),1
British Columbia,    High Wage,Ahm Alliance Trading Company Corp,"DELTA, BC V4C 6R5","0015-Senior managers - trade, broadcasting and other services, n.e.c.",1
British Columbia,    High Wage,All Season Plaster & Stucco Ltd.,"SURREY, BC V3S 1W1","7205-Contractors and supervisors, other construction trades, installers, repairers and servicers",1
British Columbia,    High Wage,All Season Plaster & Stucco Ltd.,"SURREY, BC V3S 1W1","7284-Plasterers, drywall installers and finishers and lathers",1
British Columbia,    High Wage,Amra Services Ltd.,"RICHMOND, BC V7A 1L9","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
British Columbia,    High Wage,AnAr Persian Cuisine Inc.,"RICHMOND, BC V7E 3K1",0631-Restaurant and food service managers,1
British Columbia,    High Wage,Applause Restaurant Ltd,"BURNABY, BC V3N 5C6",0631-Restaurant and food service managers,1
British Columbia,    High Wage,Atomy Canada Inc.,"BURNABY, BC V5A 4W2","1123-Professional occupations in advertising, marketing and public relations",1
British Columbia,    High Wage,A-Z Foam (2012) Ltd.,"Delta, BC V3M 5P6","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
British Columbia,    High Wage,Best Canadian Drywall Corp.,"DELTA, BC V4C 1L5","7284-Plasterers, drywall installers and finishers and lathers",3
British Columbia,    High Wage,Big White Ski Resort Ltd,"Kelowna, BC V1P 1P3",6321-Chefs,1
British Columbia,    High Wage,Blink Transportation Limited,"SURREY, BC V3S 2N9",7511-Transport truck drivers,3
British Columbia,    High Wage,Blue Pacific Drywall Limited,"Surrey, BC V3W 1R1","7284-Plasterers, drywall installers and finishers and lathers",8
British Columbia,    High Wage,Blue Pacific Drywall Limited,"Surrey, BC V3W 1R1",7611-Construction trades helpers and labourers,8
British Columbia,    High Wage,Braid St. Sign Shop Corp.,"NEW WESTMINISTER, BC V3L 3P3",5241-Graphic designers and illustrators,1
British Columbia,    High Wage,Bravo Stone Manufacturing Ltd.,"SURREY, BC V4N 4A3",7283-Tilesetters,1
British Columbia,    High Wage,Calm Tutuoring Inc.,"NORTH VANCOUVER, BC V7P 3G2","0014-Senior managers - health, education, social and community services and membership organizations",1
British Columbia,    High Wage,Canada CVC Services Ltd.,"SURREY, BC V4A 9E3",1221-Administrative officers,1
British Columbia,    High Wage,Canadalin Consulting Inc,"RICHMOND, BC V6X 0J8","1123-Professional occupations in advertising, marketing and public relations",1
British Columbia,    High Wage,Challenger Athletic Apparel Inc,"VANCOUVER, BC V6A 2J1","1123-Professional occupations in advertising, marketing and public relations",1
British Columbia,    High Wage,Challenger Athletic Apparel Inc,"VANCOUVER, BC V6A 2J1","9217-Supervisors, textile, fabric, fur and leather products processing and manufacturing",2
British Columbia,    High Wage,City Link Carriers Ltd,"SURREY, BC V3W 3E9",1241-Administrative assistants,1
British Columbia,    High Wage,Clean Pro Building Maintenance Ltd.,"KELOWNA, BC V1V 2M4",6315-Cleaning supervisors,3
British Columbia,    High Wage,ClearWay Management LTD,"VICTORIA, BC V8N 3K3","0013-Senior managers - financial, communications and other business services",1
British Columbia,    High Wage,Cloud Nine College Ltd.,"VANCOUVER, BC V6B 3K4",1221-Administrative officers,1
British Columbia,    High Wage,Coastal Plumbing and Heating Ltd.,"SQUAMISH, BC V8B 0C3",7251-Plumbers,1
British Columbia,    High Wage,Delta Country Farms (BC) Ltd.,"Delta, BC V4K 3N2",0621-Retail and wholesale trade managers,1
British Columbia,    High Wage,Dhesi Enterprises Ltd.,"Surrey, BC V4P 2H2",7511-Transport truck drivers,3
British Columbia,    High Wage,Doctor Anita Narang Optometric Corporation,"VICTORIA, BC V8V 3K3","0124-Advertising, marketing and public relations managers",1
British Columbia,    High Wage,Drs. Hussainy Nasab & Shivji Inc.,"NORTH VANCOUVER, BC V7T 2W4",3222-Dental hygienists and dental therapists,1
British Columbia,    High Wage,DVK INTERNATIONAL TRADING INC.,"Burnaby, BC V5A 3H4","0013-Senior managers - financial, communications and other business services",1
British Columbia,    High Wage,Enfield Transport  Ltd,"Aldergrove, BC V4W 2V1",7511-Transport truck drivers,4
British Columbia,    High Wage,Evilnut Creative Technology Ltd,"VANCOUVER, BC V6E 2Y3",2175-Web designers and developers,1
British Columbia,    High Wage,FigTree Ventures Inc.,"BURNABY, BC V5C 6P3",7283-Tilesetters,2
British Columbia,    High Wage,Gagan Drywall Ltd,"SURREY, BC V3V 1G5","7284-Plasterers, drywall installers and finishers and lathers",3
British Columbia,    High Wage,Galaxy Framing Ltd.,"SURREY, BC V3W 1G2",7611-Construction trades helpers and labourers,2
British Columbia,    High Wage,Genius Carpenters Ltd.,"SURREY, BC V3T  0K",7271-Carpenters,3
British Columbia,    High Wage,GLOBALSHARE INVESTMENT LTD.,"RICHMOND, BC V6X 3A5","0651-Managers in customer and personal services, n.e.c.",1
British Columbia,    High Wage,GMJ Trucking Ltd,"SURREY, BC V3W 7R4",7511-Transport truck drivers,3
British Columbia,    High Wage,GMT Logistics Ltd.,"ABBOTSFORD, BC V2T 2X5",1526-Transportation route and crew schedulers,1
British Columbia,    High Wage,Good Luck Siding and Roofing Ltd,"SURREY, BC V3W 8A1",7611-Construction trades helpers and labourers,2
British Columbia,    High Wage,GREAT MANN CONSTRUCTION LTD,"Delta, BC V4C 4E9","7204-Contractors and supervisors, carpentry trades",1
British Columbia,    High Wage,GS King Transport Ltd.,"RICHMOND, BC V6X 1H5",7511-Transport truck drivers,2
British Columbia,    High Wage,GURSEWAK S BHULLER,"Abbotsford, BC V2T 5M7",7271-Carpenters,3
British Columbia,    High Wage,H & L Aluminum Railing Ltd.,"Burnaby, BC V3N 4V1",7237-Welders and related machine operators,2
British Columbia,    High Wage,Heartland Transport Ltd.,"Aldergrove, BC V4W 0A6",0731-Managers in transportation,1
British Columbia,    High Wage,Hell's Gate Airtram Inc.,"Boston Bar, BC V0K 1C0",7318-Elevator constructors and mechanics,1
British Columbia,    High Wage,Highend Kitchen Concept Ltd,"SURREY, BC V3W 4G1",1241-Administrative assistants,1
British Columbia,    High Wage,HUMBLE ENTERTAINMENT LIMITED,"SURREY, BC V3W 1P8",5133-Musicians and singers,2
British Columbia,    High Wage,IEC Canada Holdings Corp.,"RICHMOND, BC V7A 5H5","0013-Senior managers - financial, communications and other business services",1
British Columbia,    High Wage,India Bistro Ltd,"Vancouver, BC V6E 1N2",0631-Restaurant and food service managers,1
British Columbia,    High Wage,INNOTECH MEDICAL INDUSTRIES CORP.,"North Vancouver, BC V7P 3H2",2174-Computer programmers and interactive media developers,2
British Columbia,    High Wage,J & H Express Inc,"SURREY, BC V3S 1Z8","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
British Columbia,    High Wage,J & J Framing Ltd.,"Abbotsford, BC V2T 5W3","7204-Contractors and supervisors, carpentry trades",2
British Columbia,    High Wage,Kids Zone Child Care Centre #2 Ltd,"SURREY, BC V3V 4S2",1311-Accounting technicians and bookkeepers,1
British Columbia,    High Wage,Laser Cutter Cafe Incorporated,"Vancouver, BC V6A 1M3",9417-Machining tool operators,1
British Columbia,    High Wage,Lucky Tiles Ltd.,"SURREY, BC V3R 1Z9",7283-Tilesetters,3
British Columbia,    High Wage,Mainland Demo Contracting Ltd,"Surrey, BC V3W 0E6",7511-Transport truck drivers,3
British Columbia,    High Wage,Malwa Enterprises Ltd.,"VANCOUVER, BC V6J 1C6",3114-Veterinarians,1
British Columbia,    High Wage,Malwa Enterprises Ltd.,"VANCOUVER, BC V6J 1C6",6315-Cleaning supervisors,1
British Columbia,    High Wage,Maple Leaf Disposal Ltd.,"LANGLEY, BC V3A 5E7",7312-Heavy-duty equipment mechanics,1
British Columbia,    High Wage,Maple World Academy Institute Ltd.,"Vancouver, BC V6C 2T8","0014-Senior managers - health, education, social and community services and membership organizations",1
British Columbia,    High Wage,MAXEME AUTOMOTIVE SERVICE LTD.,"RICHMOND, BC V6X 2P9","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
British Columbia,    High Wage,MEM Services Ltd.,"Richmond, BC V6V 0A8","7384-Other trades and related occupations, n.e.c.",2
British Columbia,    High Wage,Miles's End Motors Ltd.,"VANCOUVER, BC V6J 1K7",0621-Retail and wholesale trade managers,1
British Columbia,    High Wage,Minerva Intelligence Inc,"Vancouver, BC V6C 1E1","0013-Senior managers - financial, communications and other business services",1
British Columbia,    High Wage,Modern Fabrication Ltd.,"Surrey, BC V3W 0N6",7236-Ironworkers,1
British Columbia,    High Wage,Mountainview Health and Wellness Surrey Ltd.,"ANMORE, BC V3H  5G","4165-Health policy researchers, consultants and program officers",1
British Columbia,    High Wage,MS MOTORSPORTS LTD.,"Surrey, BC V3W 0R1","7301-Contractors and supervisors, mechanic trades",1
British Columbia,    High Wage,Nationwide Natural Foods (2000) Inc.,"Delta, BC V4G 1H8",1241-Administrative assistants,1
British Columbia,    High Wage,Nationwide Natural Foods (2000) Inc.,"Delta, BC V4G 1H8",1311-Accounting technicians and bookkeepers,1
British Columbia,    High Wage,Nava Art Centre Inc.,"NORTH VANCOUVER, BC V7P 1M7",5133-Musicians and singers,1
British Columbia,    High Wage,New Frontier Landscaping & Gardening Ltd.,"RICHMOND, BC V7A 1R8",2225-Landscape and horticulture technicians and specialists,1
British Columbia,    High Wage,New Mode Framing Ltd.,"Surrey, BC V3V 5X9",7271-Carpenters,1
British Columbia,    High Wage,New Superior Home Inspection Services Ltd.,"Surrey, BC V3W 1R1",7271-Carpenters,2
British Columbia,    High Wage,New West Bread Ltd,"LANGLEY, BC V3A 7T1",0621-Retail and wholesale trade managers,1
British Columbia,    High Wage,O & S Engineering International Inc.,"Burnaby, BC V5G 3K4",2253-Drafting technologists and technicians,1
British Columbia,    High Wage,Okanagan Office Systems Limited Partnership,"KELOWNA, BC V1Y 6Z8",6221-Technical sales specialists - wholesale trade,1
British Columbia,    High Wage,Pawar Investments Ltd.,"RICHMOND, BC V7A 2Z5","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",2
British Columbia,    High Wage,PBA Homes Construction Ltd,"SURREY, BC V3V 2A6",1241-Administrative assistants,1
British Columbia,    High Wage,PH Contractors Ltd,"Abbotsford, BC V4X 1Y6",7521-Heavy equipment operators (except crane),2
British Columbia,    High Wage,Plam Finishing Ltd.,"NEW WESTMINSTER, BC V3M 3E6",7271-Carpenters,1
British Columbia,    High Wage,Point Grey Private Hospital,"Coquitlam, BC V3J 5G9",3233-Licensed practical nurses,1
British Columbia,    High Wage,Profab Steel (1998) Ltd.,"SURREY, BC V3Z 5T1",7235-Structural metal and platework fabricators and fitters,4
British Columbia,    High Wage,Project Roofing Ltd.,"SURREY, BC V3V 1B1",1221-Administrative officers,1
British Columbia,    High Wage,Raistar Enterprises Inc,"LANGLEY, BC V3A 3Y5",0631-Restaurant and food service managers,1
British Columbia,    High Wage,Raja Trailer & Equipment Sales Ltd.,"Delta, BC V4G 1B5",6221-Technical sales specialists - wholesale trade,1
British Columbia,    High Wage,Ramida Enterprises Ltd.,"SOOKE, BC V9Z 1A8",1311-Accounting technicians and bookkeepers,1
British Columbia,    High Wage,Rayavan Printing Inc.,"VANCOUVER, BC V5M 2A4","1123-Professional occupations in advertising, marketing and public relations",1
British Columbia,    High Wage,Retreat Guru Enterprises Inc,"NELSON, BC V1L 4E3",0111-Financial managers,1
British Columbia,    High Wage,RM200 Holding Ltd,"Barriere, BC V0E 1E0",0621-Retail and wholesale trade managers,1
British Columbia,    High Wage,RogerCC Enterprises Ltd.,"RICHMOND, BC V6X 2A4",0631-Restaurant and food service managers,1
British Columbia,    High Wage,Rose Land Trans Ltd,"ABBOTSFORD, BC V2S 7K1",7511-Transport truck drivers,2
British Columbia,    High Wage,Royal Emerald Motors Ltd,"SURREY, BC V3X 3J4","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
British Columbia,    High Wage,Rubicon Organics Inc.,"VANCOUVER, BC V6C 1A5","0016-Senior managers - construction, transportation, production and utilities",1
British Columbia,    High Wage,S.H.D. Siding & Soffits Ltd.,"SURREY, BC V3W 9X7",7271-Carpenters,2
British Columbia,    High Wage,Satguru Foods Ltd.,"SURREY, BC V3W  1S",1311-Accounting technicians and bookkeepers,1
British Columbia,    High Wage,Sean's Cleaning 4 U Ltd,"VANCOUVER, BC V6G 2P5",6315-Cleaning supervisors,1
British Columbia,    High Wage,Shala Painting and Restoration Ltd,"SURREY, BC V3R 3H1",7294-Painters and decorators (except interior decorators),2
British Columbia,    High Wage,Shield Security Services Inc.,"SURREY, BC V3W 1A4",4163-Business development officers and marketing researchers and consultants,1
British Columbia,    High Wage,Shin Pangaea Enterprises Inc. o/a Kawakubo,"Vernon, BC V1T 2C9",0631-Restaurant and food service managers,1
British Columbia,    High Wage,Shorncliffe Construction Ltd,"Victoria, BC V8P 2T4",7271-Carpenters,3
British Columbia,    High Wage,Shri Radhe Inc. o/a Subway and Sandwiches,"Rossland, BC V0G 1Y0",0631-Restaurant and food service managers,1
British Columbia,    High Wage,Simish Inc. o/a Kurves Brow Bar,"Victoria, BC V8T 2C5",6314-Customer and information services supervisors,1
British Columbia,    High Wage,Spider Holding Ltd.,"Vancouver, BC V6A 1R6",6315-Cleaning supervisors,1
British Columbia,    High Wage,Sri Sai Nupur Treats Inc.,"NORTH VANCOUVER, BC V7J 2K7",0631-Restaurant and food service managers,1
British Columbia,    High Wage,Sri Sai Nupur Treats Inc.,"NORTH VANCOUVER, BC V7J 2K7",6321-Chefs,1
British Columbia,    High Wage,Standard Insulation & Siding Ltd.,"Surrey, BC V3W 8J9",7611-Construction trades helpers and labourers,4
British Columbia,    High Wage,Striker Construction Ltd.,"Surrey, BC V3W 3N5",7271-Carpenters,2
British Columbia,    High Wage,Stuart Howard Architects Inc,"Vancouver, BC V5Y 1J6",2151-Architects,1
British Columbia,    High Wage,Style Mart Collections Ltd.,"Surrey, BC V3W 1R1",0621-Retail and wholesale trade managers,1
British Columbia,    High Wage,Superior Designer Kitchen Ltd.,"SURREY, BC V3W 3H7",7272-Cabinetmakers,3
British Columbia,    High Wage,Sushinomichi Restaurant Ltd.,"LANGLEY, BC V4W 3P9",6322-Cooks,1
British Columbia,    High Wage,T.S.S Enterprises Ltd.,"Surrey, BC V3S 1H7",7271-Carpenters,2
British Columbia,    High Wage,Tan & Tone YouTan Studios Ltd,"NORTH VANCOUVER, BC V7R 3B8",4163-Business development officers and marketing researchers and consultants,1
British Columbia,    High Wage,Tandoori Fusion Indian Cuisine Ltd,"Vancouver, BC V6K 2G7",6311-Food service supervisors,1
British Columbia,    High Wage,Thunderbird Show Park Ltd.,"LANGLEY, BC V1M  3W","0513-Recreation, sports and fitness program and service directors",1
British Columbia,    High Wage,Trans Empire Logistics Ltd.,"SURREY, BC V3V 7X4",0731-Managers in transportation,1
British Columbia,    High Wage,Transworld Security Services Ltd.,"SURREY, BC V3W 5B5",1221-Administrative officers,1
British Columbia,    High Wage,Vancouver Truck Terminal Inc.,"Richmond, BC V7A 4X6","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
British Columbia,    High Wage,VanWest College Ltd.,"VANCOUVER, BC V6E 1H8","0124-Advertising, marketing and public relations managers",1
British Columbia,    High Wage,Vinjun Trucking Ltd.,"ABBOTSFORD, BC V2T 5A6",7511-Transport truck drivers,2
British Columbia,    High Wage,Vivid Nail Lounge Kits Inc.,"VANCOUVER, BC V6J 1N3",1241-Administrative assistants,1
British Columbia,    High Wage,Weissach Limited Partnership,"VANCOUVER, BC V6J 1H7","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
British Columbia,    High Wage,Wescor Contracting Ltd,"Victoria, BC V9A 4V2","7284-Plasterers, drywall installers and finishers and lathers",2
British Columbia,    High Wage,Westech Diesel Ltd.,"VANDERHOOF, BC V0J 3A0","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
British Columbia,    High Wage,Xpertan Enterprises Ltd,"Delta, BC V3M 5V9",6321-Chefs,1
British Columbia,    High Wage,Zodiac Hurricane Technologies Inc.,"Delta, BC V4G 1A7",2253-Drafting technologists and technicians,1
British Columbia,   Low Wage,0769323 BC Ltd.,"GOLDEN, BC V0A 1H0",6513-Food and beverage servers,1
British Columbia,   Low Wage,0816130 BC Ltd,"Kelowna, BC V1V 1S1",0631-Restaurant and food service managers,1
British Columbia,   Low Wage,0834758 B.C. Ltd.a/o Cattle Cafe,"RICHMOND, BC V6V 2G6",6322-Cooks,1
British Columbia,   Low Wage,0928018 BC Ltd,"Abbotsford, BC V2S 2C1",6211-Retail sales supervisors,1
British Columbia,   Low Wage,0973081 BC Ltd,"SURREY, BC V3W 9N8",6322-Cooks,1
British Columbia,   Low Wage,0973081 BC Ltd,"SURREY, BC V3W 9N8","6711-Food counter attendants, kitchen helpers and related support occupations",2
British Columbia,   Low Wage,0977130 BC Ltd. o/a Sushi Langford,"Langford, BC V9B 3R5",6322-Cooks,2
British Columbia,   Low Wage,0981111 BC Ltd. o/a Menchies Frozen Yogurt,"Burnaby, BC V5H 3W3","6711-Food counter attendants, kitchen helpers and related support occupations",1
British Columbia,   Low Wage,0990126 B.C. Ltd. o/a Pizza 64  #2,"SURREY, BC V4N 1C3",6322-Cooks,1
British Columbia,   Low Wage,0990126 B.C. Ltd. o/a Pizza 64  #2,"SURREY, BC V4N 1C3","6711-Food counter attendants, kitchen helpers and related support occupations",1
British Columbia,   Low Wage,0990260 BC Ltd,"VANCOUVER, BC V5T 3G7",6322-Cooks,1
British Columbia,   Low Wage,0991999 B.C. LTD,"VANCOUVER, BC V6J 1M7",6513-Food and beverage servers,1
British Columbia,   Low Wage,1031230 B.C. Ltd.,"Vancouver, BC V6H 4C1","6711-Food counter attendants, kitchen helpers and related support occupations",1
British Columbia,   Low Wage,1036152 B.C. Ltd,"BURNABY, BC V5H 2E9","6711-Food counter attendants, kitchen helpers and related support occupations",1
British Columbia,   Low Wage,1054080 BC Ltd.,"Chilliwack, BC V2P 2M6","6711-Food counter attendants, kitchen helpers and related support occupations",3
British Columbia,   Low Wage,1064003 B.C Ltd o/a Liuyishou Hot Pot - Robson,"VANCOUVER, BC V6G 1C2","6711-Food counter attendants, kitchen helpers and related support occupations",1
British Columbia,   Low Wage,1077989 B.C. Ltd. o/a Trust Pro,"RICHMOND, BC V6Y 2B2",1222-Executive assistants,1
British Columbia,   Low Wage,1081729 BC Ltd. dba Genie's Stitch,"NEW WESTMINSTER, BC V3L 5V1",6211-Retail sales supervisors,1
British Columbia,   Low Wage,1085357 B.C. LTD. o/a Chevron Town Pantry,"PRINCE GEORGE, BC V2N 4V8",0621-Retail and wholesale trade managers,1
British Columbia,   Low Wage,1087068 BC Ltd.,"ABBOTSFORD, BC V2T 5E5",6211-Retail sales supervisors,1
British Columbia,   Low Wage,1087131 BC Ltd.  o/a Togo Sushi_SFU,"BURNABY, BC V5A 0A7",6311-Food service supervisors,1
British Columbia,   Low Wage,1110095 BC Ltd,"RICHMOND, BC V6X 2C9",6311-Food service supervisors,1
British Columbia,   Low Wage,1122466 BC Ltd. o/a Spice Art Indian Cuisine,"PORT COQUITLAM, BC V3B 1T3","6711-Food counter attendants, kitchen helpers and related support occupations",1
British Columbia,   Low Wage,1169193 BC Ltd.,"SURREY, BC V3V 1W6",6322-Cooks,2
British Columbia,   Low Wage,2010 Custom Homes Inc,"SURREY, BC V3V 1K1","1123-Professional occupations in advertising, marketing and public relations",1
British Columbia,   Low Wage,457057 B.C. Ltd.,"VICTORIA, BC V8T 2C3",6311-Food service supervisors,1
British Columbia,   Low Wage,4-Khans Food Enterprise Ltd,"SURREY, BC V3V 4B8","6711-Food counter attendants, kitchen helpers and related support occupations",1
British Columbia,   Low Wage,511407 BC Ltd. o/a Blueberry Esso,"Wonowon, BC V0C 2N0",6211-Retail sales supervisors,1
British Columbia,   Low Wage,546185 BC Ltd o/a Mr Rooter Plumbing,"NEW WESTMINSTER, BC V3L 1A7",7611-Construction trades helpers and labourers,1
British Columbia,   Low Wage,601426 BC LTD,"Vancouver, BC V6G 2L7",6322-Cooks,1
British Columbia,   Low Wage,88th Season's Mart,"DELTA, BC V4C 3C9",6211-Retail sales supervisors,1
British Columbia,   Low Wage,A Class Painting Ltd.,"SURREY, BC V3W 0E4",7611-Construction trades helpers and labourers,1
British Columbia,   Low Wage,A.D.G.S Enterprises Ltd.,"NEW WESTMINSTER, BC V3M 3S3",6322-Cooks,1
British Columbia,   Low Wage,A-1 Truss (2002) Ltd,"Surrey, BC V3W 4G2","9619-Other labourers in processing, manufacturing and utilities",3
British Columbia,   Low Wage,AAA Enterprises Inc.,"BURNABY, BC V5C 3M2",1521-Shippers and receivers,1
British Columbia,   Low Wage,Absolute Lumber Products Ltd.,"Abbotsford, BC V2S 7W6","9614-Labourers in wood, pulp and paper processing",3
British Columbia,   Low Wage,Agom Holdings Corporation o/a Subway,"Sparwood, BC V0B 2G0",6311-Food service supervisors,1
British Columbia,   Low Wage,Ajay Painting Co.,"SURREY, BC V3W 8A7",7294-Painters and decorators (except interior decorators),2
British Columbia,   Low Wage,Alfa Pizza Ltd.(1979)Ltd.,"DELTA, BC V4L 2A2","6711-Food counter attendants, kitchen helpers and related support occupations",1
British Columbia,   Low Wage,Altium Building Corporation,"Surrey, BC V3Z 3X1",9612-Labourers in metal fabrication,1
British Columbia,   Low Wage,APAK Systems Inc,"VANCOUVER, BC V5K 1B6",9473-Binding and finishing machine operators,1
British Columbia,   Low Wage,Auberge Hotels Inc.,"VANCOUVER, BC V6C 1B6","6721-Support occupations in accommodation, travel and facilities set-up services",1
British Columbia,   Low Wage,Auto Den Repair Ltd.,"SURREY, BC V3R 0W4",7612-Other trades helpers and labourers,1
British Columbia,   Low Wage,B Prince Roofing Ltd.,"SURREY, BC V2V 2B4",7291-Roofers and shinglers,3
British Columbia,   Low Wage,Balbir Auto Repair Ltd,"Surrey, BC V3W 9G2",7535-Other automotive mechanical installers and servicers,1
British Columbia,   Low Wage,Bee Haven Consulting Inc,"NORTH VANCOUVER, BC V7N 4J1",4214-Early childhood educators and assistants,1
British Columbia,   Low Wage,Bibi's Kitchen Ltd,"VANCOUVER, BC V6A 0C1",0631-Restaurant and food service managers,1
British Columbia,   Low Wage,Bradner BC Organic Feed Ltd.,"Abbotsford, BC V4X 2E8","9461-Process control and machine operators, food, beverage and associated products processing",1
British Columbia,   Low Wage,Breakfast Table Eatery Group Ltd.  o/a Breakfast Table,"Vancouver, BC V6H 1H6",6322-Cooks,1
British Columbia,   Low Wage,Can-Asia Logistics Management Ltd,"SURREY, BC V3S 8E5","6733-Janitors, caretakers and building superintendents",1
British Columbia,   Low Wage,Canstar Restorations LP,"COQUITLAM, BC V3K 6V5",6732-Specialized cleaners,4
British Columbia,   Low Wage,Celebrity Garments Ltd.,"COQUITLAM, BC V3K 1L9",9446-Industrial sewing machine operators,4
British Columbia,   Low Wage,Cinco De Mayo Foods Ltd,"NORTH VANCOUVER, BC V7M 1A4",6322-Cooks,1
British Columbia,   Low Wage,City Furniture & Appliances (W. Kelowna) Ltd.,"KELOWNA, BC V1Y 2E4","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
British Columbia,   Low Wage,Cleanestouch Commercial Cleaning Inc o/a Cleanestouch,"North Vancouver, BC V7P 3P3",6315-Cleaning supervisors,1
British Columbia,   Low Wage,Coleman Lube and Oil Corp.,"LANGLEY, BC V2Y 1M7",7535-Other automotive mechanical installers and servicers,1
British Columbia,   Low Wage,Coppersmith Enterprises Ltd,"Richmond, BC V7A 1N6","6711-Food counter attendants, kitchen helpers and related support occupations",1
British Columbia,   Low Wage,Cribs to Crayons Day Care Ltd.,"Coquitlam, BC V3C 2H9",4214-Early childhood educators and assistants,1
British Columbia,   Low Wage,Custom Pro Exteriors Ltd.,"VICTORIA, BC V9C 4C5",7441-Residential and commercial installers and servicers,1
British Columbia,   Low Wage,Daniel LS Enterprises Ltd. o/a Sushi Yama,"Chilliwack, BC V2R 6E7","6711-Food counter attendants, kitchen helpers and related support occupations",1
British Columbia,   Low Wage,Delta Gymnastics Society,"Delta, BC V4K 3X3",5252-Coaches,1
British Columbia,   Low Wage,Dhesi Electric Ltd.,"Surrey, BC V3W 1R1",7611-Construction trades helpers and labourers,2
British Columbia,   Low Wage,Dockendorf Hospitality Inc.,"VANCOUVER, BC V5Y 3Z5",6321-Chefs,1
British Columbia,   Low Wage,Dougwin Holdings Inc.,"Vancouver, BC V5Y 1W5",6315-Cleaning supervisors,1
British Columbia,   Low Wage,Dr. M. Kwon Inc.  o/a Chrysalis Dental Centre,"BURNABY, BC V5H 4M4",1241-Administrative assistants,1
British Columbia,   Low Wage,Dr. Marlon A. Moldez Inc.  o/a Orthodontics Victoria,"VICTORIA, BC V8R 6R3",1243-Medical administrative assistants,1
British Columbia,   Low Wage,EK Enterprises Ltd.,"Abbotsford, BC V2T 5R1","6711-Food counter attendants, kitchen helpers and related support occupations",2
British Columbia,   Low Wage,Elegance Nails Ltd,"VICTORIA, BC V9B 5E3","6562-Estheticians, electrologists and related occupations",2
British Columbia,   Low Wage,Emkor Construction Ltd.,"RICHMOND, BC V6W 1M4",7611-Construction trades helpers and labourers,2
British Columbia,   Low Wage,Eva Dosa House Inc,"Vancouver, BC V6E 1N4",6322-Cooks,2
British Columbia,   Low Wage,EZZ Cutz Ltd.,"Surrey, BC V3W 4E9",6341-Hairstylists and barbers,1
British Columbia,   Low Wage,Fair Waves Coffee Inc. o/a Waves Coffee House,"NEW WESTMINSTER, BC V3M 1B2",6311-Food service supervisors,1
British Columbia,   Low Wage,Fast Cell Repair Ltd.,"SURREY, BC V3X 2E2",6211-Retail sales supervisors,1
