"Employers who were issued a negative Labour Market Impact Assessment (LMIA) in 2015, by business location",, 
Newfoundland and Labrador,, 
1694087 Alberta Ltd o/a Mucho Burrito,"136 California Place Northeast, Calgary, AB  T1Y 6S8",3
1696160 Alberta Ltd o/a Dominos Pizza,"PO Box 2410, Slave Lake, AB  T0G 2A0",1
1698492 Alberta Ltd o/a Umi Sushi Express,"4900 Molly Banister Drive, Suite 216, Red Deer, AB  T4R 1N9",1
1699078 Alberta Ltd. o/a Niton Motel & RV Park,"5150 50th Avenue, Highway 16, PO Box 126, Niton Junction, AB  T0E 1S0",1
1699960 Alberta Ltd o/a Pita Pit,"47 Clearview Market Square, Suite 120, Red Deer, AB  T4P 0M9",2
1700412 Alberta Ltd. dba Athabasca Hillside Motel,"4804 46A Avenue, Athabasca, AB  T9S 1B6",1
1702320 Alberta Inc. o/a Wild Wing,"993 Fir Street, Suite 58, Sherwood Park, AB  T8A 4N5",2
1703097 Alberta Ltd o/a B-Bim-Baab,"9543 42nd Avenue, Edmonton, AB  T6E 5R2",1
1704455 Alberta Ltd O/A Grand Union Hotel,"4924 50th Street, Athabasca, AB  T9S 1N0",1
1705479 Alberta Ltd o/a White Light Metal Fabrication,"6714 Golden West Avenue, Red Deer, AB  T4P 1A8",1
1705656 Alberta Ltd o/a Koya Japan,"751 3rd Street Southwest, Unit 435, Calgary, AB  T2P 4K8",1
1706340 dba Crew Barber Shop,"2331 66th Street Northwest (MTC), Suite 210, Edmonton, AB  T6K 4B5",1
1707123 Alberta Inc o/a Mac's Convenience Store,"15919 38th Street Northwest, Edmonton, AB  T5Y 3E9",2
1709059 Alberta Ltd. o/a Print Calgary,"1638 10th Avenue Southwest, Calgary, AB  T3C 0J5",1
1709717 Alberta Ltd o/a Amazing Wok Restaurant,"904 103A Street Southwest, Edmonton, AB  T6W 2P6",1
1710599 Alberta Ltd. o/a Szedo Construction Company,"215 Kaskitayo Court Northwest, Edmonton, AB  T6J 3T3",2
1713496 Alberta Ltd o/a Canton Kitchen,"5212 48th Street, Suite D101, Red Deer, AB  T4N 7C3",1
1714593 Alberta Ltd o/a Extreme Pita,"11433 118A Street, Edmonton, AB  T5G 3J2",1
1715139 Alberta Ltd o/a Prime Time Donair & Kabob,"3928 17th Street Northwest, Edmonton, AB  T6T 0C2",3
1715423 Alberta Ltd o/a Fatburger,"1238 Windermere Way Southwest, Suite 515, Edmonton, AB  T6W 2J3",2
1716329 Alberta Ltd o/a Husky/Mohawk,"818 91st Street Southwest, Edmonton, AB  T6X 0E4",11
1719704 Alberta Inc o/a Niton Pizza Depot,"PO Box 134, Niton Junction, AB  T0E 1S0",1
1720143 Alberta Ltd o/a Saigon Annam Vietnamese Cuisine,"11566 24th Street Southeast, Suite 315, Calgary, AB  T2Z 3J3",1
1720590 Alberta Ltd o/a Parkside Convenience Store,"10429 100th Avenue, Grande Prairie, AB  T8V 2Z6",2
1722772 Alberta Ltd. o/a Paradise Inn and Conference Centre Grande Prairie Airport,"11201 100th Avenue, Grande Prairie, AB  T8V 5M6",2
1724009 Alberta Ltd o/a Mitch's Family Restaurant,"4341 50th Street, Suite 102, Drayton Valley, AB  T7A 1M4",3
1727117 Alberta Ltd o/a Shawarma Station,"227 10th Street Northwest, Suite 106, Calgary, AB  T2N 1V5",1
1727323 Alberta Ltd o/a Thai Express Centennial Place,"1015 Centre Street Northwest, Unit 10, Calgary, AB  T2E 2P8",3
1727590 Alberta Ltd,"1419 8th Street Southwest, Calgary, AB  T2R 1B8",1
1730201 Alberta Ltd. o/a Okotoks Sushi@Sobeys West #1130,"67 Cimaron Meadows Close, Okotoks, AB  T1S 1T6",1
1730614 Alberta Ltd. o/a Humpty's Family Restaurant #30,"6130 67th Street, Suite 100, Red Deer, AB  T4P 3M1",1
1731021 Alberta Ltd. o/a Rimbey Foods,"5053 50th Avenue, PO Box 1268, Rimbey, AB  T0C 2J0",1
1731703 AB Ltd o/a Magic Dealz,"6815 Temple Drive Northeast, Suite 1, Calgary, AB  T1Y 5N4",1
1734303 Alberta Ltd  o/a Wild Orchid Bistro,"212 Benchlands Terrace, Canmore, AB  T1N 1G1",1
1735733 Alberta Ltd o/a The Burg Restaurant,"10190 104th Street Northwest, Edmonton, AB  T5J 1A7",3
1735790 Alberta Ltd O/A Quizno's Sub,"15923 116th Avenue, Edmonton, AB  T5M 3W1",2
1735967 Alberta Ltd o/a Boost Your Health,"6719 177th Street, Edmonton, AB  T5T 4K3",1
1736590 Alberta Ltd o/a LP Family Foods,"1312 17th Avenue Southwest, Calgary, AB  T2T 0C3",1
1736655 Alberta Ltd o/a RG Platinum Management,"10733 101st Street, Unit 112, Edmonton, AB  T5H 2S5",4
1738242 Alberta Ltd o/a Tirecraft,"100 Marina Drive, Unit 500, Chestermere, AB  T1X 0A9",3
1742509 Alberta Ltd. o/a Jasper Gifts,"412 Connaught Drive, PO Box 370, Jasper, AB  T0E 1E0",1
1745937 Alberta Ltd o/a Wow Chicken,"324 10th Street Northwest, Calgary, AB  T2N 1V8",2
1746943 Alberta Ltd o/a Mucho Burrito,"26323 Township Road 532A, Suite 49, Spruce Grove, AB  T7X 4M1",2
1748297 Alberta Inc o/a Fas Gas,"4904 49th Street, Wetaskiwin, AB  T9A 1H3",1
1748947 Alberta Ltd o/a Quiznos,"8882 170th Street Northwest, West Edmonton Mall, Suite C144 1881, Edmonton, AB  T5T 3J7",1
1750688 Alberta Ltd o/a CPR St. Albert,"11 Bellerose Drive, Suite 13, St. Albert, AB  T8N 5E1",1
1751227 Alberta Ltd o/a Wandering River Quick Stop,"PO Box 128, Wandering River, AB  T0A 3M0",2
1752532 Alberta Ltd o/a  Comprehensive Cleaning,"838 11th Avenue Southwest, Suite 200, Calgary, AB  T2R 0E5",1
1753311 Alberta Ltd. o/a Osaka Sushi / Cedar Barn,"PO Box 6055, Bonnyville, AB  T9N 2G7",2
1754574 Alberta Ltd o/a Homestyle Donair,"9516 Ellerslie Road, Edmonton, AB  T6X 0K6",3
1755981 Alberta Ltd o/a Days Inn & Suites Strathmore,"400 Ranch Market, Strathmore, AB  T1P 0B2",1
1756472 Alberta Corp o/a Apna Punjab North West Grocery Store,"40 Country Hills Landing Northwest, Suite 104, Calgary, AB  T3K 5P4",3
1756681 Alberta Ltd o/a Mary Browns Famous Chicken & Taters,"9910 92nd Street, Suite 103, Grande Prairie, AB  T8X 0E7",1
1756991 Alberta Ltd o/a Chicken On The Way,"265 Harvest Rose Circle Northeast, Calgary, AB  T3K 4P5",2
1757785 Alberta Ltd o/a Landmark Paving & Conasph Environmental Coatings,"18 Burnt Valley Avenue, Red Deer, AB  T4P 0M5",1
1758818 AB Ltd o/a Pita Stop,"1919 Southland Drive Southwest, Unit 114, Calgary, AB  T2W 0K1",2
1758853 Alberta Ltd oéa Ruby Thai Kitchen,"FC 100 Anderson Road Southeast, Southcentre Mall, Calgary, AB  T2J 3V1",1
1762595 Alberta Ltd o/a The Carwashing Company,"3711 50th Street, PO Box 7447, Drayton Valley, AB  T7A 1S6",1
1768191 Alberta Ltd. o/a Panago Pizza,"Bay 12, 312 5th Avenue West, Cochrane, AB  T4C 2E3",1
1771297 Alberta LTD. o/a CRO Painting,"8916 97A Avenue, Morinville, AB  T8R 2N6",1
1771329 Alberta Ltd o/a Abasand Esso,"323 Athabasca Avenue, Fort McMurray, AB  T9J 1G9",4
1774907 Alberta Ltd. o/a Sociables Restaurant/Pub,"356 Beacon Hill Drive, Fort McMurray, AB  T9H 2R8",2
1776063 Alberta Ltd. o/a Banff Trail Riders,"132 Banff Avenue, PO Box 2280, Banff, AB  T1L 1C1",1
1777031 Alberta Ltd o/a Sal's Famous,"5012A 50th Avenue, Athabasca, AB  T9S 1H3",4
1777641 Alberta Ltd. o/a Umi Sushi Express Centennial Place,"520 3rd Avenue Southwest, Unit 215, Calgary, AB  T2P 0R3",3
1778105 Alberta Ltd. o/a Taco Time,"723 46th Avenue Southeast, Suite 204, Calgary, AB  T2G 2A4",6
1778372 Alberta Ltd. o/a La Shish Taouk,"10106 118th Street, Edmonton, AB  T5K 1Y4",2
1779696 Alberta Inc o/a Tao's Pizza & Steakhouse,"915 6th Avenue Southwest, Calgary, AB  T2P 0V7",1
1780088 Alberta Ltd. o/a Mythos Restaurant,"4804 50th Street, Unit 118, Innisfail, AB  T4G 1C2",1
1780175 Alberta Ltd. o/a Mac's Convenience Store,"11300 Tuscany Boulevard Northwest, Suite 6006, Calgary, AB  T3L 2V7",1
1784356 Alberta Ltd. dba Cheesecake Cafe,"7600 Macloed Trail Southeast, Calgary, AB  T2H 0L9",6
1784957 Alberta Ltd o/a Papa Johns,"80 Bow Street, Suite 36, Cochrane, AB  T4C 0T4",1
1785069 Alberta Ltd. o/a Power City Canada,"2150 29th Street Northeast, Suite 10, Calgary, AB  T1Y 7G4",1
1788154 Alberta Limited o/a International Cleaners,"3609 17th Avenue Southeast, Calgary, AB  T2A 0R8",1
1788409 Alberta Inc o/a Dominos Pizza,"14503 131st Street Northwest, Edmonton, AB  T6V 1G8",2
1788435 Alberta Ltd o/a Famoso Neapolitan Pizzeria,"2303 4th Street Southwest, Suite 105, Calgary, AB  T2S 2S7",1
1789143 Alberta Ltd. o/a Sub Supreme,"221 26229 Township Road 531A, Unit 10, Acheson, AB  T7X 5A4",3
1789988 Alberta Ltd o/a Extreme Pita,"270 Baseline Road, Suite 122, Sherwood Park, AB  T8H 1R4",1
1791371 Alberta Ltd o/a Mii Sushi & BBQ,"1306 Bowvalley Trail, Suite 1A, Canmore, AB  T1W 1N6",1
1791507 Alberta Ltd. o/a Majors Homestyle,"11201 100th Avenue, Grande Prairie, AB  T8V 5M6",1
1791763 Alberta Ltd. o/a Super 8 Red Deer North,"7474 50th Avenue, Red Deer, AB  T4P 1X7",1
1791864 Alberta Ltd o/a Opa Souvlaki,"30 Brunelle Street West, Beaumont, AB  T4X 0A7",3
1796030 Alberta Ltd O/A Fas Gas Ross Street,"4023 Ross Street, Red Deer, AB  T4P 1W5",2
179781 Alberta Ltd. o/a Edo Japan Chestermere,"175 Chestermere Station Way, Suite 504, Chestermere, AB  T1X 0A4",1
1802759 Alberta Inc. o/a Mary Brown,"4300 South Park Drive, Suite 100, Stony Plain, AB  T7Z 2W7",10
1804244 Alberta Ltd o/a Mac's Conveneince Store,"20 Panatella Boulevard Northwest, Suite 8, Calgary, AB  T3K 6K7",1
1806434 AB Ltd o/a Midnapore Car Wash,"231 Midpark Boulevard Southeast, Calgary, AB  T3X 1S3",1
1807300 Alberta Ltd o/a Mac's Convenience Store,"10005 105th Avenue, Grande Prairie, AB  T8V 1H1",1
1810827 Alberta Ltd. o/a Cafe Sorrentino Spruce Grove,"10665 109th Street, Edmonton, AB  T5H 3B5",2
1813667 Alberta Ltd o/a Dougs AG Foods,"117 Main Street, PO Box 567, Oyen, AB  T0J 2J0",1
1815852 Alberta Ltd o/a Moon Korean BBQ,"240 Midpark Way Southeast, Suite 24, Calgary, AB  T2X 1N4",1
1816858 Alberta Ltd. o/a Second Cup,"109th Street & Princess Elizabeth Avenue, Kingsway Garden Mall, Edmonton, AB  T5G 3A6",2
1817182 Alberta Ltd o/a Mucho Burrito,"4307 130th Avenue Southeast, Suite 215, Calgary, AB  T2Z 3V8",1
1821264 Alberta Ltd. o/a Harvey's Restaurant,"3630 Brentwood Road Northwest, Suite 20, Calgary, AB  T2L 1K8",1
1823076 Alberta Ltd o/a Delicious Pho,"12138 85th Street, Edmonton, AB  T5B 3G6",2
1824268 Alberta Ltd. o/a Fas Gas Oil,"4503 47th Avenue, Rocky Mountain House, AB  T4T 1C5",4
1824573 Alberta Ltd. o/a Kings Restaurant on the Hill,"808 Edmonton Trail Northeast, Suite M-1, Calgary, AB  T2E 3J6",1
1825677 Alberta Ltd o/a Vilna Bottle Depot,"243 Queen Tamara Place Southeast, Calgary, AB  T2J 4G2",1
1828252 Alberta Ltd o/a Rasoi The Indian Kitchen,"659 61st Street Southwest, Edmonton, AB  T6X 0G2",1
1829057 Alberta Ltd o/a Y- Not Indian,"10060 Jasper Avenue Northwest, Suite C12, Edmonton, AB  T5J 3R8",1
1833879 Alberta Ltd o/a Jade's Headshop,"9790 Bonventure Drive Southeast, Suite 252, Calgary, AB  T2J 0E6",1
1833928 Alberta Ltd o/a Sexsmith Hotel Bar (The Alamo),"PO Box 86, Sexsmith, AB  T0H 3C0",1
1834562 Alberta Ltd o/a Mucho Burrito Sumerside,"1132 91st Street Southwest, Edmonton, AB  T6X 0P2",5
1837216 Alberta Ltd o/a Wayo Korean Restaurant,"2320 4th Street Northwest, Calgary, AB  T2M 2Z6",3
1840494 Alberta Ltd O/A Sammy's Family Restaurant,"4320 42nd Street, Vermilion, AB  T9X 1J7",1
1842622 Alberta Ltd,"PO Box 95, Waskatenau, AB  T0A 3P0",4
1844060 Alberta Ltd. dba Carewell Cleaning,"3178 39th Avenue, Bonnyville, AB  T9N 0A4",3
1847845 Alberta Ltd. o/a Tamarack Inn,"4904 45th Street, PO Box 2860, Rocky Mountain House, AB  T4T 1P2",5
1847991 Alberta Ltd o/a Oliver Shell,"12206 Stony Plain Road, Edmonton, AB  T5N 3M9",4
1849822 AB Ltd. dba Kings Motel,"PO Box 1685, St. Paul, AB  T0A 3A0",2
1851100 Alberta Ltd. o/a Esso Gas Station,"22305 Highwa 16 East, Ardrossan, AB  T8E 2M4",1
1851501 Alberta Ltd dba The Avenue Club,"1232 Hollands Close, Edmonton, AB  T6R 3N4",1
1851612 Alberta Ltd o/a Nicks Family Restaurant,"PO Box 1919, Hanna, AB  T0J 1P0",3
1852617 Alberta Ltd o/a Domino's Pizza,"419 1st Street Southwest, High River, AB  T1V 2M3",2
1857222 Alberta Ltd. o/a Namu,"1303 Mayor Magrath Drive South, Lethbridge, AB  T1K 2R1",1
1858591 Alberta Inc. o/a Good Earth Coffee House Sheldon Chumir Health Centre,"21 Rockbluff Place Northwest, Calgary, AB  T3G 5B1",1
1861574 Alberta Ltd o/a Warburg FasGas,"6011 50th Street, PO Box 27, Warburg, AB  T0C 2T0",1
186632 Alberta Ltd o/a Zen Vietnamese Grill,"10445 Hamptons Boulevard Southeast, Calgary, AB  T3A 6A3",1
1866662 Alberta Ltd o/a Pop-A-Lock of Edmonton,"524 Stewart Crescent Southwest, Edmonton, AB  T6X 0A8",1
1873176 Alberta Ltd o/a Dash N Splash Carwash,"9 St. Lawrence Avenue, Devon, AB  T9G 1K7",1
1875785 Alberta Ltd. o/a The Rack,"4904 45th Street, PO Box 2860, Rocky Mountain House, AB  T4T 1P2",4
1886142 Alberta Ltd o/a Opa Brentwood Village,"3630 Brentwood Road Northwest, Suite 239, Calgary, AB  T2L 1K8",1
2 Clean Inc o/a 2 Clean Car Clean-Up Centres,"6047 Centre Street Southwest, Calgary, AB  T2H 0C2",2
2 Greek Gals,"19 Sanderling Hill Northwest, Calgary, AB  T3K 3B8",2
2 Noor Enterprises Ltd. dba Kingsway Gas and Carwash,"642 Kingsway Avenue Southeast, Medicine Hat, AB  T1A 2X1",2
202 Canada Ltd dba Good Earth Cafe,"602 1 Street Southwest, Calgary, AB  T2P 1M7",1
21 Zeta Inc,"5107 2nd Avenue Southwest, Edmonton, AB  T6X 0Z7",2
23 Ave. Pizza Ltd o/a Boston Pizza (Heritage),"11023 23rd Avenue, Edmonton, AB  T6J 6P9",2
288508 AB Ltd o/a Burger Baron,"PO Box 658, Sundre, AB  T0M 1X0",1
298007 Alberta Ltd o/a Black Diamond Hotel,"105 Centre Avenue Ssouth, PO Box 418, Black Diamond, AB  T0L 0H0",2
308392 Alberta Ltd. o/a Kane's Harley Diner,"914 11th Street Southeast, Calgary, AB  T2G 3E8",1
309269 Canada Ltd o/a Cora Breakfast and Lunch,"255 5th Avenue Southwest, Suite 147, Calgary, AB  T2P 3G6",2
332538 Alberta Ltd o/a Taco Time Restaurant,"30 Kingsford Crescent, St. Albert, AB  T8N 7J1",1
352510 Alberta Ltd. o/a Alberta Tinting and Graphic Services,"804 Lake Lucerne Drive Southeast, Calgary, AB  T2J 3H3",2
353850 Alberta Ltd o/a Heart Mountain Store & Cafe,"PO Box 10, Exshaw, AB  T0L 2C0",2
368324 Alberta Ltd. o/a Chaya Restaurant,"PO Box 62, Banff, AB  T1L 1A2",1
379474 Alberta Ltd o/a Bella Roma Restaurant,"6449 Crowchild Trail Southwest, Suite 17, Calgary, AB  T3E 5R7",1
380389 Alberta Ltd. o/a Peter Hughes Landscape,"7203 Flint Place Southeast, Calgary, AB  T2H 1Y8",1
381379 Alberta Ltd o/a Stetson Village Inn,"10002 Macleod Trail Southwest, Calgary, AB  T2J 3K9",1
393700 Alberta Ltd o/a Acorns to Oak Trees Childcare Center,"2822 Glenmore Trail Southeast, Calgary, AB  T2C 2E6",1
3BT's Investments Ltd. o/a KFC,"PO Box 1140, High Level, AB  T0H 1Z0",1
3G Equity Inc o/a Holiday Inn Express & Suites Slave Lake,"16860 111th Avenue, Edmonton, AB  T5M 4C9",2
4 Seasons Roofing Inc.,"27528 Township Road 540, Suite 6, Spruce Grove, AB  T7X 3V4",2
4 Year Enterprises Inc o/a Carl's Jr,"3925 Gateway Boulevard, Edmonton, AB  T6J 5H2",3
404980 Alberta Ltd O/A Radisson Hotel & Convention Centre,"4520 76th Avenue, Edmonton, AB  T6B 0A5",8
406429 Alberta Inc o/a Szechuan Chinese Food,"8882 170th Street Northwest, Suite 1550, Edmonton, AB  T5T 4J2",2
413248 Alberta Ltd o/a St. Albert Refund Centre,"Bay 1, 8 Riel Drive, St. Albert, AB  T8N 5C7",1
413877 Alberta Ltd. o/a Flying J Grassland,"PO Box 152, Grassland, AB  T0A 1V0",1
421937 Alberta Ltd o/a Pakman's Building Maintenance,"4720 188th Street, Edmonton, AB  T6M 2S2",1
425507 Alberta Ltd o/a Okotoks Honda,"100 Northgate Boulevard, Okotoks, AB  T1S 1A2",1
471616 Alberta Ltd o/a T.H.E. Service Department,"88 Coral Reef Close Northeast, Calgary, AB  T3J 3Y7",1
474078 Alberta Ltd o/a Koya Japan,"5111 Northland Drive Northwest, Unit 140, Calgary, AB  T2L 2J8",2
483686 Alberta Ltd o/a Centrix Hair and Spa,"PO Box 69112, Edmonton, AB  T5L 4Z8",2
502386 Alberta Ltd o/a T&T Honda,"888 Meridian Road Northeast, Calgary, AB  T2A 2N8",2
508713 Alberta Ltd o/a Dynamic Car Care,"PO Box 877, Whitecourt, AB  T7S 1N8",1
514062 Alberta Ltd. o/a Gas Plus Gas Station Mini Food Mart,"440 Erinwoods Drive Southeast, Calgary, AB  T2B 3C5",1
516324 Alberta Ltd o/a Pick-me Bottle Depot,"37 Saskatchewan Avenue, Devon, AB  T9G 1G1",1
516908 Alberta Ltd o/a Polish Food Center,"10133 Princess Elizabeth Avenue, Edmonton, AB  T5G 0X9",1
526753 Alberta Ltd o/a Chianti Cafe & Restaurant,"10816 Macleod Trail Southeast, Suite 444, Calgary, AB  T2J 5N8",1
534511 Alberta Ltd o/a Shikiji Japanese Noodles and Sushi,"1608 Center Street Northeast, Calgary, AB  T2E 2R9",1
543033 Alberta Ltd o/a Cardston Dairy Queen,"PO Box 628, Cardston, AB  T0K 0K0",1
544562 Alberta Ltd. o/a Cosmos Pizza,"700 Signal Road, Suite 9, Fort McMurray, AB  T9H 2V8",3
544880 Alberta Ltd. o/a Domaine Fine Furnishings & Design,"7130 Fisher Road Southeast, Suite 8, Calgary, AB  T2H 0W3",1
549549 Alberta Ltd o/a Planta Landscaping,"3339 Rideau Place Southwest, Suite 404, Calgary, AB  T2S 1Z5",4
555930 Alberta Inc. o/a Arby's,"1321 Trans Canada Way Southeast, Medicine Hat, AB  T1B 1J1",1
5628866 Manitoba Ltd. o/a Domino's Pizza,"6821 177th Street Northwest, Edmonton, AB  T5T 4K3",2
564669 Alberta Ltd o/a Motel 6,"66 Boulder Boulevard, Stony Plain, AB  T7Z 1V7",2
564669 Alberta Ltd o/a Riverside Inn,"PO Box 352, Slave Lake, AB  T0G 2A0",1
567868 Alberta Ltd o/a Mac's Convenience Store,"713 Massey Way, Edmonton, AB  T6R 3S6",1
567891 Alberta Ltd o/a Arby's Restaurant Unit #2115,"371 St. Albert Trail, St. Albert, AB  T8N 0R1",2
568172 Alberta Ltd o/a Visionmasters,"3725 56th Street, Wetaskiwin, AB  T9A 2V6",1
576398 Alberta Ltd o/a A & W Restaurant,"18225 99th Avenue, Edmonton, AB  T5T 4L1",3
577551 Alberta Ltd. o/a Golden National Family Restaurant,"112 Centre Street Southeast, High River, AB  T1V 1M4",1
5782709 Manitoba Ltd. o/a Domino's Pizza,"11645 Jasper Avenue, Edmonton, AB  T5K 0M9",3
580030 AB Ltd o/a Trevor Brown Upholstery & Design,"15679 116th Avenue, Edmonton, AB  T5M 3W1",2
594738 Alberta Ltd. o/a Ridley's Cycle,"223 10th Street Northwest, Calgary, AB  T2N 1V5",1
594863 Alberta Ltd o/a Canada Grey Motor Inn,"616 2nd Avenue West, PO Box 1436, Hanna, AB  T9J 1P0",1
599100 Alberta Ltd o/a Orion LLP,"333 2nd Street West, Suite 1A, Brooks, AB  T1R 1G4",1
601368 Alberta Ltd o/a Hillcrest Motel,"4623 Federated Road, PO Box 840, Swan Hills, AB  T0G 2C0",1
615877 Alberta Ltd o/a Fort Macleod Family Foods,"PO Box 1630, Fort Macleod, AB  T0L 0Z0",3
616760 Alberta Ltd o/a Woodbine Day Care Centre,"308 Woodfield Road Southwest, Calgary, AB  T2W 3V9",1
623455 Alberta Ltd o/a Vortec Electric,"Bay 4, 1208 10th Street, Nisku, AB  T9E 8K2",1
641457 Alberta Ltd o/a Folksown Bistro and Lounge,"Bay 105, 416 Centre Street Southeast, High River, AB  T1V 1G2",1
643267 Alberta Ltd o/a A&W (Innisfail),"4211 50th Street, Innisfail, AB  T4G 1V6",1
649789 Alberta Ltd o/a Buddha's Veggie Restaurant,"5802 Macleod Trail Southwest, Calgary, AB  T2H 0J8",1
650273 Alberta Ltd o/a Centex Petroleum,"1717 10th Street Northwest, Suite 203, Calgary, AB  T2M 4S2",3
652391 Alberta Ltd. o/a Basile's 2 for 1 Pizza and Pasta,"4707 49th Avenue, Bay 105, Stony Plain, AB  T7Z 2L6",1
652471 Alberta Ltd o/a Walters Jewellers,"901 64th Avenue Northeast, Suite B12, Calgary, AB  T2E 7P4",1
654254 Alberta Ltd o/a Subway,"PO Box 207, Bentley, AB  T0C 0J0",1
659636 Alberta Ltd o/a Grimshaw Hotel,"PO Box 1318, Grimshaw, AB  T0H 1W0",1
666975 Alberta Limited o/a Taco Time,"3619 61st Avenue Southeast, Suite 220, Calgary, AB  T2C 4T8",1
6704719 Canada Inc dba McDonald's Restaurant,"81 Westmount Road, Okotoks, AB  T1S 2J4",2
675691 Alberta Ltd o/a Petro Canada,"100 Crowfoot Way Northwest, Calgary, AB  T3G 4C8",2
676990 Alberta Ltd o/a Panda Flowers,"150 Crowfoot Crescent Northwest, Suite 205, Calgary, AB  T3G 2W1",1
678067 Alberta Ltd o/a Royal Garden Restaurant,"296 Smith Street, Hinton, AB  T7V 2A1",1
681454 Alberta Ltd. o/a Burger Baron,"PO Box 39, Wabasca, AB  T0G 2K0",3
6842071 Canada Inc o/a  Strathmore Husky,"436 Ridge Road, Strathmore, AB  T1P 1B5",1
688367 Alberta Ltd o/a Beaumont Bottle Depot,"282 Magrath Boulevard Northwest, Edmonton, AB  T6R 0H2",1
691684 Alberta Ltd o/a Grandmalee's,"9929 108th Street Northwest, Edmonton, AB  T5K 2M4",1
692007 Alberta Ltd. o/a Queen Donair Subs & Pizza,"10068 156th Street, Edmonton, AB  T5P 2P8",1
697625 Alberta Ltd o/a Countryside Landscapes and Garden Centre,"PO Box 194, De Winton, AB  T0L 0X0",3
7 Day Liquor Ltd.,"4503 26th Avenue Southeast, Unit 3, Calgary, AB  T2B 2K4",1
7 Pillars Ranch Ltd.,"PO Box 1031, Elk Point, AB  T0A 1A0",1
701059 Alberta Ltd o/a Subway Sandwiches,"85 Bowridge Drive Northwest, Calgary, AB  T3B 3R6",1
7036795 Canada Inc. o/a Harvey's Restaurant,"100 King Street, Suite 30, Spruce Grove, AB  T7K 0J6",1
7084919 Canada Inc. o/a Misato Sushi & Grill,"1851 Sirocco Drive Southwest, Suite 420, Calgary, AB  T3H 4R5",1
709027 Alberta Ltd. o/a Sushi House Banff,"PO Box 1985, Station Main, Banff, AB  T1L 1B7",1
710 Motors Inc,"435 Gregoire Drive, Fort McMurray, AB  T9H 4K7",1
711136 Alberta Ltd o/a City Truck Stop Car & Truck Wash,"11959 167th Street, Edmonton, AB  T5V 1P1",1
711273 Alberta Ltd o/a Arthur Murray Dance Studio,"10505 107th Street, Suite 200, Edmonton, AB  T5R 2Y5",1
7129742 Canada Inc o/a Mac's Convenience Store/Petro Canada,"6801 Pinnacle Street, Grande Prairie, AB  T8V 6V3",2
715226 Alberta Ltd. o/a Three Sisters Esso,"289 Grizzly Crescent, Canmore, AB  T1W 1B4",1
719722 Alberta Ltd o/a Calmar Esso,"4710 50th Avenue, PO Box 96, Calmar, AB  T0C 0V0",1
726913 Alberta Ltd o/a Park Avenue Inn,"10005 88th Avenue, Fort Saskatchewan, AB  T8L 2T2",1
736237 Alberta Ltd o/a Gondolas Steak & Pizza,"5031 50th Street, PO Box 119, Lamont, AB  T0B 2R0",1
738172 AB Ltd/ Mac's Convenience Store,"11 Hidden Creek Drive, Suite 100, Calgary, AB  T3A 6K6",1
738786 Alberta Ltd o/a Aurora Motel,"15145 111th Avenue Northwest, Suite 101, Edmonton, AB  T5M 2R1",1
748026 Alberta Ltd o/a Burger Baron,"PO Box 1411, Main Street, Mayerthorpe, AB  T0E 1N0",1
762764 Alberta Ltd o/a Kilt & Caber Ale House,"53 High Street Southeast, Calgary, AB  T2Z 3T7",1
765464 Alberta Ltd o/a Panago Pizza,"5005 51st Avenue, Leduc, AB  T9E 8C1",1
767405 Alberta Ltd. o/a Mayfield Toyota,"10220 170th Street, Edmonton, AB  T5S 1N9",2
769704 Alberta Ltd o/a Zambelli's Restaurant,"6210 50th Street, Suite 1, Leduc, AB  T9E 7G9",1
7729839 Canada Inc o/a Safety Alarms,"7015 Macleod Trail Southwest, Suite 400, Calgary, AB  T2H 2K6",5
788982 Alberta Ltd. o/a Lee House Restaurant,"2416 112th Street, Edmonton, AB  T6J 5C4",1
7-Eleven Canada Inc o/a 7-Eleven,"c/o Yewande Aturamu, 615 Shawcliffe Gate Southwest, Calgary, AB  T2Y 1W1",4
806621 Alberta Ltd o/a Macs Convenience Store,"6888 50th Avenue, Red Deer, AB  T4N 4E3",1
807129 Alberta Ltd o/a Hunterhorn Subway,"22 Hampstead Road Northwest, Calgary, AB  T3A 6E9",1
809782 Alberta Ltd. o/a Kinuso Family Foods,"225 Centre Street, PO Box 390, Kinuso, AB  T0G 1K0",1
812252 Alberta Ltd o/a Salisbury Landscaping,"52337 Range Road 232, PO Box 3093, Sherwood Park, AB  T8H 2T1",2
815135 Alberta Ltd o/a Whitemud Crossing Liquor Store,"1186 Hollands Way Northwest, Edmonton, AB  T6R 3S9",1
815203 Alberta Limited dba Morgan Holdings,"6239 65th Street, Taber, AB  T1G 0A5",1
823526 Alberta Ltd o/a Canadian Motor Inn,"10901 100th Avenue, Grande Prairie, AB  T8V 3J9",1
836023 Alberta Ltd o/a Kyoto Japanese Cuisine,"10128 109th Street, Edmonton, AB  T5J 1M7",2
841080 Alberta Ltd o/a J & M Contracting,"1929 Riverside Road Northwest, High River, AB  T0L 0A0",1
841973 Alberta Ltd. o/a Subway,"59 Edgeridge Parkway Northwest, Calgary, AB  T3A 6A9",5
842489 Alberta Ltd o/a Panago Pizza,"8112 112th Avenue, Edmonton, AB  T5B 4W4",2
